ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,45.94,55.78,0.48,-13.07,-9.57,-1.96,81.22,65.13
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,91.91,-5.07,0.7,5.6,8.27,-6.0,5.14,22.5
NEE,2026-03-20,2026-04-23,2026-04-24,97.24,89.4624,-8.00%,112.7952,89.4624,PENDING,,,97.88,22.75,3.94,1.69,5.38,11.76,18.72,49.88
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,166.34,22.46,0.92,0.57,19.18,11.03,32.15,81.32
NUE,2026-02-13,2026-04-20,2026-04-21,202.66,180.7145,-10.83%,246.551,180.7145,PENDING,,,225.29,38.59,1.3,5.79,33.23,25.65,49.24,92.56
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,293.59,35.96,1.5,21.74,49.14,26.39,39.2,63.83
ON,2026-03-02,2026-04-16,2026-04-17,80.34,64.357,-19.89%,112.306,64.357,PENDING,,,100.81,86.17,1.97,3.1,62.81,62.07,94.61,159.42
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,161.39,-16.69,-1.49,-8.45,10.09,-4.18,-42.18,15.78
ORLY,2026-04-28,2026-04-30,,,91.1968,,,,PENDING,,,99.4,8.98,8.41,6.61,7.68,0.56,3.22,6.56
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,26.7,9.03,1.68,0.11,-4.91,2.3,12.76,20.38
PFG,2026-02-10,2026-04-22,2026-04-23,96.48,92.6519,-3.97%,104.1362,92.6519,PENDING,,,100.91,15.43,1.28,4.03,11.99,7.45,25.04,40.52
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,140.66,72.38,-0.45,0.38,21.91,40.88,48.68,
REG,2026-03-09,2026-04-14,2026-04-15,79.44,76.1511,-4.14%,86.0178,76.1511,PENDING,,,77.85,13.88,-1.93,-3.58,2.89,9.21,11.12,12.83
RL,2026-03-02,2026-04-20,2026-04-21,389.37,350.1765,-10.07%,467.757,350.1765,PENDING,,,358.64,1.7,-0.23,-3.37,4.26,1.28,8.86,62.02
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,221.2,15.14,2.42,0.73,28.52,18.61,15.79,-5.18
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,56.88,49.08,2.12,3.91,10.68,18.09,60.81,71.85
SNA,2026-03-09,2026-04-23,2026-04-24,391.8,366.2202,-6.53%,442.9596,366.2202,PENDING,,,383.4,11.97,1.31,-1.88,5.56,5.24,13.42,27.17
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8344,86.8494,PENDING,,,95.12,8.49,2.68,1.29,-2.11,9.97,4.25,30.09
STLD,2026-02-13,2026-04-20,2026-04-21,211.99,188.3959,-11.13%,259.1782,188.3959,PENDING,,,228.66,35.36,1.91,1.6,27.03,26.05,42.82,79.27
TGT,2026-04-13,2026-04-17,2026-04-20,127.85,117.8345,-7.83%,147.8809,117.8345,PENDING,,,129.75,34.09,1.47,-0.32,7.05,27.45,36.67,40.02
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,145.04,13.82,2.43,-0.96,2.79,14.21,29.02,110.08
TRGP,2026-04-08,2026-04-30,,,239.9167,,,,PENDING,,,260.08,41.67,3.97,8.41,3.73,29.7,72.49,49.45
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,64.07,10.18,0.77,-1.78,0.0,-0.97,24.97,9.5
TT,2025-12-12,2026-02-04,2026-02-05,440.1483,389.3621,-11.54%,541.7208,389.3621,PENDING,,,492.54,26.86,2.75,1.44,18.19,15.88,15.8,40.32
