ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ICE,2026-05-21,149.843,168.2,168.2,149.71,-7.26,-0.62,-2.86,-4.61,-6.32,-2.45,-14.0
ICE,2026-05-27,149.1042,168.2,168.2,149.71,-7.26,-0.62,-2.86,-4.61,-6.32,-2.45,-14.0
KKR,2026-05-19,92.8222,107.4392,107.4392,95.03,-25.17,0.04,2.27,-5.45,-1.46,-19.62,-18.36
KKR,2026-05-20,91.713,107.4392,107.4392,95.03,-25.17,0.04,2.27,-5.45,-1.46,-19.62,-18.36
KR,2026-04-01,69.6666,76.1787,76.1787,64.69,4.6,0.22,-8.37,-1.32,-3.79,-1.06,-3.72
KR,2026-04-08,70.2149,76.1787,76.1787,64.69,4.6,0.22,-8.37,-1.32,-3.79,-1.06,-3.72
KR,2026-05-11,64.17,76.1787,76.1787,64.69,4.6,0.22,-8.37,-1.32,-3.79,-1.06,-3.72
KR,2026-05-12,63.7399,76.1787,76.1787,64.69,4.6,0.22,-8.37,-1.32,-3.79,-1.06,-3.72
LYB,2026-04-08,73.2442,83.94,83.94,67.67,58.18,-1.94,-7.35,-4.72,20.69,57.28,31.72
MPWR,2026-05-18,1486.2936,1675.42,1675.42,1620.17,79.11,-2.57,10.36,2.05,31.78,86.41,146.53
MPWR,2026-05-19,1449.9241,1675.42,1675.42,1620.17,79.11,-2.57,10.36,2.05,31.78,86.41,146.53
MSTR,2026-05-18,164.9557,197.0,197.0,154.2,1.48,-3.58,-6.34,-8.87,13.67,-9.56,-58.27
NDSN,2026-05-19,270.8659,290.02,290.02,288.74,20.46,0.32,6.3,1.87,-0.41,24.48,51.4
ORLY,2026-05-26,88.7981,100.63,100.63,89.02,-2.4,-0.95,-3.15,-3.21,-2.65,-11.36,-2.84
PCG,2026-05-18,15.8475,18.92,18.92,16.53,3.16,0.67,0.73,0.85,-11.11,6.12,-2.13
Q,2026-05-19,141.794,171.52,171.52,159.11,94.99,-3.32,9.55,10.61,32.83,110.2,
RCL,2026-03-02,292.7417,354.5014,354.5014,275.17,-0.82,2.79,11.31,6.3,-11.62,5.11,16.28
RCL,2026-03-06,270.4017,354.5014,354.5014,275.17,-0.82,2.79,11.31,6.3,-11.62,5.11,16.28
RCL,2026-03-09,263.126,354.5014,354.5014,275.17,-0.82,2.79,11.31,6.3,-11.62,5.11,16.28
RCL,2026-05-20,232.6394,354.5014,354.5014,275.17,-0.82,2.79,11.31,6.3,-11.62,5.11,16.28
RL,2026-05-11,341.7352,393.41,393.41,376.23,6.69,-1.45,17.32,1.58,0.05,11.28,38.88
RL,2026-05-12,335.7641,393.41,393.41,376.23,6.69,-1.45,17.32,1.58,0.05,11.28,38.88
RL,2026-05-13,329.853,393.41,393.41,376.23,6.69,-1.45,17.32,1.58,0.05,11.28,38.88
SATS,2026-05-22,122.8942,147.25,147.25,122.46,12.66,-0.54,-10.3,0.68,14.44,78.44,519.74
SHW,2026-03-02,346.7122,375.9617,375.9617,309.97,-3.88,-0.41,3.92,-7.54,-12.82,-7.59,-11.25
SHW,2026-03-03,341.2949,375.9617,375.9617,309.97,-3.88,-0.41,3.92,-7.54,-12.82,-7.59,-11.25
SHW,2026-03-05,332.5759,375.9617,375.9617,309.97,-3.88,-0.41,3.92,-7.54,-12.82,-7.59,-11.25
SHW,2026-03-06,327.298,375.9617,375.9617,309.97,-3.88,-0.41,3.92,-7.54,-12.82,-7.59,-11.25
SHW,2026-03-09,321.294,375.9617,375.9617,309.97,-3.88,-0.41,3.92,-7.54,-12.82,-7.59,-11.25
SHW,2026-03-19,304.1971,375.9617,375.9617,309.97,-3.88,-0.41,3.92,-7.54,-12.82,-7.59,-11.25
SHW,2026-04-29,313.973,375.9617,375.9617,309.97,-3.88,-0.41,3.92,-7.54,-12.82,-7.59,-11.25
SHW,2026-05-19,294.4229,375.9617,375.9617,309.97,-3.88,-0.41,3.92,-7.54,-12.82,-7.59,-11.25
SRE,2026-04-13,96.1736,101.04,101.04,91.26,4.08,-0.32,-0.05,-1.3,-2.76,0.07,21.05
SRE,2026-04-14,95.1357,101.04,101.04,91.26,4.08,-0.32,-0.05,-1.3,-2.76,0.07,21.05
SRE,2026-04-17,93.4297,101.04,101.04,91.26,4.08,-0.32,-0.05,-1.3,-2.76,0.07,21.05
SRE,2026-05-07,91.2037,101.04,101.04,91.26,4.08,-0.32,-0.05,-1.3,-2.76,0.07,21.05
TDY,2026-05-19,603.0221,687.0,687.0,612.52,19.93,-2.46,1.0,-6.56,-9.58,23.77,25.98
TRI,2026-04-09,82.7503,110.7889,110.7889,82.17,-35.77,-1.85,-5.22,-5.58,-15.41,-37.25,-56.25
TRI,2026-04-10,81.3678,110.7889,110.7889,82.17,-35.77,-1.85,-5.22,-5.58,-15.41,-37.25,-56.25
TRI,2026-05-14,78.0558,110.7889,110.7889,82.17,-35.77,-1.85,-5.22,-5.58,-15.41,-37.25,-56.25
TRV,2026-05-13,292.5839,311.58,311.58,299.94,3.78,-1.61,-1.83,-1.25,-1.22,4.19,12.42
TSLA,2026-05-19,396.6596,453.4,453.4,440.36,-2.08,1.56,8.97,16.29,5.5,12.6,29.77
TTD,2026-05-08,22.3794,32.9,32.9,22.29,-41.28,0.5,5.34,-3.67,-11.41,-43.78,-69.83
TTD,2026-05-11,21.1181,32.9,32.9,22.29,-41.28,0.5,5.34,-3.67,-11.41,-43.78,-69.83
TTD,2026-05-13,20.0563,32.9,32.9,22.29,-41.28,0.5,5.34,-3.67,-11.41,-43.78,-69.83
TTWO,2026-05-22,221.148,246.25,246.25,218.46,-14.67,-1.0,-8.26,2.19,5.38,-7.22,-2.9
VRT,2026-05-18,332.154,379.935,379.935,319.78,97.43,-1.28,-0.88,-0.82,21.99,100.2,207.45
VRT,2026-05-19,321.1809,379.935,379.935,319.78,97.43,-1.28,-0.88,-0.82,21.99,100.2,207.45
VRTX,2026-04-29,419.921,507.92,507.92,437.22,-3.56,0.3,0.67,2.63,-9.49,2.45,0.28
VRTX,2026-05-05,415.1394,507.92,507.92,437.22,-3.56,0.3,0.67,2.63,-9.49,2.45,0.28
WAB,2026-05-19,254.5308,275.5049,275.5049,260.81,22.48,-0.25,2.29,-2.28,-0.64,30.58,31.66
XOM,2026-04-01,159.4434,175.2207,175.2207,147.9,24.56,-1.27,-9.01,0.48,-0.1,28.03,48.13
XOM,2026-04-08,153.8505,175.2207,175.2207,147.9,24.56,-1.27,-9.01,0.48,-0.1,28.03,48.13
XOM,2026-05-27,146.2791,175.2207,175.2207,147.9,24.56,-1.27,-9.01,0.48,-0.1,28.03,48.13
