Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
74,Home Improvement Retail,Consumer Discretionary,90.13,28,28,49,44,"LOW,HD"
75,Restaurants,Consumer Discretionary,89.43,27,39,28,19,"SBUX,YUM,MCD,DRI,DPZ,CMG"
76,Environmental & Facilities Services,Industrials,88.62,26,36,33,32,"WM,ROL,RSG,VLTO"
77,Paper & Plastic Packaging Products & Materials,Materials,88.1,25,30,23,8,"PKG,SW,AVY,AMCR,IP"
78,Internet Services & Infrastructure,Information Technology,87.23,24,24,11,10,"AKAM,VRSN,GDDY"
79,Multi-Family Residential REITs,Real Estate,87.06,23,20,14,7,"EQR,ESS,CPT,UDR,AVB,MAA"
80,Household Products,Consumer Staples,87.04,22,35,7,5,"CHD,CL,CLX,KMB"
81,Other Specialty Retail,Consumer Discretionary,86.65,21,40,67,63,"ULTA,TSCO"
82,Financial Exchanges & Data,Financials,86.25,20,25,42,30,"CBOE,CME,ICE,MSCI,NDAQ,MCO,SPGI,FDS,COIN"
83,Homebuilding,Consumer Discretionary,86.03,19,17,47,29,"PHM,DHI,NVR,LEN"
84,Publishing,Communication Services,85.91,18,13,17,17,"NWS,NWSA"
85,Personal Care Products,Consumer Staples,85.62,17,37,55,27,"PG,KVUE,EL"
86,Cable & Satellite,Communication Services,83.36,16,21,0,0,"CMCSA,CHTR"
87,Health Care Equipment,Health Care,83.09,15,16,40,38,"BDX,IDXX,EW,ZBH,GEHC,MDT,SYK,RVTY,STE,RMD,ISRG,DXCM,ABT,BAX,PODD,BSX"
88,Packaged Foods & Meats,Consumer Staples,81.08,14,19,13,9,"TSN,HSY,MDLZ,KHC,SJM,HRL,CAG,MKC,GIS,CPB"
89,Diversified Support Services,Industrials,77.53,13,22,18,25,"LDOS,CTAS,CPRT"
90,Managed Health Care,Health Care,77.08,12,3,27,23,"CNC,UNH,ELV,HUM"
91,Distributors,Consumer Discretionary,76.68,11,7,20,24,"GPC,POOL"
92,Transaction & Payment Processing Services,Financials,76.67,10,11,6,11,"CPAY,XYZ,MA,V,JKHY,GPN,PYPL,FIS,FISV"
93,Insurance Brokers,Financials,75.87,9,9,4,12,"AON,WTW,MRSH,ERIE,AJG,BRO"
94,Systems Software,Information Technology,72.67,8,12,10,52,"FTNT,CRWD,PANW,MSFT,GEN,NOW"
95,Real Estate Services,Real Estate,70.17,7,2,26,49,"CBRE,CSGP"
96,Application Software,Information Technology,69.76,6,10,25,83,"APP,CDNS,PLTR,DDOG,SNPS,ADSK,ORCL,PTC,ADBE,CRM,TYL,FICO,INTU,WDAY"
97,Office REITs,Real Estate,69.38,5,5,2,16,"BXP,ARE"
98,Research & Consulting Services,Industrials,67.88,4,6,5,3,"EFX,VRSK"
99,Advertising,Communication Services,67.58,3,8,0,1,"OMC,TTD"
100,IT Consulting & Other Services,Information Technology,66.96,2,1,52,2,"IBM,CTSH,EPAM,ACN,IT"
101,EDP Services,Technology,65.95,1,4,9,86,"PDD,ZS"
102,Human Resource & Employment Services,Industrials,65.31,0,0,3,14,"PAYX,ADP"
103,Computer Software,Technology,55.37,0,0,1,41,"SHOP,TRI,MSTR,TEAM"
