Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
19,Passenger Airlines,Industrials,113.26,80,86,52,69,"LUV,DAL,UAL"
20,Specialty Chemicals,Materials,112.94,79,63,23,9,"ALB,DD,ECL,SHW,PPG,IFF,LYB"
21,Consumer Staples Merchandise Retail,Consumer Staples,112.86,78,76,50,59,"DG,DLTR,WMT,TGT,COST"
22,Apparel Retail,Consumer Discretionary,111.94,77,82,66,25,"ROST,TJX"
23,Cargo Ground Transportation,Industrials,111.12,76,73,15,2,"JBHT,ODFL"
24,Health Care Distributors,Health Care,111.1,75,78,69,63,"CAH,COR,MCK,HSIC"
25,Other Specialty Retail,Consumer Discretionary,109.34,74,64,60,79,"ULTA,TSCO"
26,Oil & Gas Refining & Marketing,Energy,109.29,73,57,85,57,"VLO,PSX,MPC"
27,Automotive Retail,Consumer Discretionary,108.1,72,67,75,92,"CVNA,ORLY,AZO"
28,Life Sciences Tools & Services,Health Care,107.82,71,65,65,18,"CRL,IQV,TMO,TECH,WAT,MTD,DHR,A"
29,Pharmaceuticals,Health Care,107.66,70,68,31,6,"VTRS,LLY,MRK,JNJ,BMY,PFE,ZTS"
30,Diversified Banks,Financials,107.19,69,75,63,73,"C,PNC,USB,TFC,BAC,JPM,WFC"
31,Health Care Facilities,Health Care,106.79,68,87,86,13,"HCA,UHS"
32,Integrated Oil & Gas,Energy,105.46,67,41,48,44,"XOM,CVX"
33,Electrical Components & Equipment,Industrials,105.21,66,53,68,89,"ROK,AME,EMR,GNRC,ETN"
34,Casinos & Gaming,Consumer Discretionary,104.75,65,80,74,82,"LVS,WYNN,MGM"
35,Consumer Finance,Financials,104.04,64,79,76,81,"SYF,AXP,COF"
36,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,103.51,63,67,71,91,"TPR,RL,NKE,LULU"
37,Asset Management & Custody Banks,Financials,103.15,62,62,42,78,"IVZ,BK,NTRS,STT,BEN,BLK,TROW,APO,ARES,AMP,BX,KKR"
38,Independent Power Producers & Energy Traders,Utilities,103.09,61,72,87,95,"AES,NRG"
39,Interactive Home Entertainment,Communication Services,102.72,60,74,93,66,"EA,TTWO"
40,Broadline Retail,Consumer Discretionary,101.8,59,58,82,77,"EBAY,AMZN"
41,Construction Materials,Materials,101.49,58,66,73,43,"CRH,MLM,VMC"
42,Industrial Machinery & Supplies & Components,Industrials,100.72,57,46,30,24,"PH,NDSN,SWK,DOV,HUBB,SNA,IEX,IR,XYL,PNR,FTV,GWW,ITW,OTIS"
43,Trading Companies & Distributors,Industrials,100.36,56,40,53,84,"URI,FAST"
44,Personal Care Products,Consumer Staples,100.35,55,52,18,49,"EL,KVUE,PG"
45,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,100.05,54,69,57,87,"EXPE,MAR,HLT,CCL,ABNB,RCL,BKNG,NCLH"
46,Health Care REITs,Real Estate,99.62,53,61,61,50,"WELL,VTR,DOC"
47,Tobacco,Consumer Staples,99.41,52,38,72,71,"PM,MO"
48,Home Improvement Retail,Consumer Discretionary,97.43,51,23,33,16,"LOW,HD"
49,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,96.76,50,56,45,37,"MNST,KO,PEP,KDP"
50,Oil & Gas Exploration & Production,Energy,96.59,49,32,27,30,"APA,DVN,CTRA,COP,EXE,FANG,EQT,OXY,TPL,EOG"
51,Rail Transportation,Industrials,96.58,48,60,46,56,"NSC,CSX,UNP"
52,Multi-line Insurance,Financials,96.3,47,65,54,28,"AIZ,L,AIG"
53,Life & Health Insurance,Financials,95.7,46,55,32,29,"PFG,GL,PRU,AFL,MET"
54,--- Reference ---,--- Reference ---,94.99,45,39,56,34,"QQQ,SPY,^VIX"
55,Industrial Conglomerates,Industrials,94.97,44,47,62,52,"HON,MMM"
56,Hotel & Resort REITs,Real Estate,94.91,43,43,40,46,"HST,VICI"
57,IT Consulting & Other Services,Information Technology,94.66,42,48,3,4,"EPAM,CTSH,IBM,ACN,IT"
58,Oil & Gas Storage & Transportation,Energy,94.61,41,28,14,48,"TRGP,WMB,KMI,OKE"
59,Retail REITs,Real Estate,94.18,40,36,47,31,"SPG,O,FRT,REG,KIM"
60,Fertilizers & Agricultural Chemicals,Materials,94.13,39,16,26,74,"CTVA,CF,MOS"
61,Homebuilding,Consumer Discretionary,93.66,38,29,39,12,"PHM,DHI,NVR,LEN"
62,Multi-Utilities,Utilities,93.48,37,45,58,47,"NEE,D,NI,CNP,XEL,AEE,SRE,PNW,ED,DTE,CMS,PCG"
63,Environmental & Facilities Services,Industrials,93.38,36,37,35,53,"ROL,WM,VLTO,RSG"
64,Financial Exchanges & Data,Financials,93.25,35,34,25,70,"CBOE,NDAQ,MCO,SPGI,CME,ICE,MSCI,FDS,COIN"
65,Electric Utilities,Utilities,93.24,34,51,67,68,"ES,FE,AEP,EVRG,ETR,EIX,LNT,PPL,WEC,EXC,DUK,CEG,SO,VST,PEG"
66,Health Care Equipment,Health Care,92.76,33,42,37,42,"IDXX,RVTY,EW,STE,MDT,HOLX,GEHC,ISRG,BDX,RMD,PODD,ABT,DXCM,SYK,BSX,ZBH,BAX"
67,Property & Casualty Insurance,Financials,92.61,32,54,44,38,"CINF,CB,HIG,TRV,ACGL,ALL,WRB,PGR"
68,Communications Equipment,Information Technology,92.4,31,44,78,80,"CSCO,ANET,FFIV,MSI"
69,Building Products,Industrials,90.45,30,27,22,51,"JCI,ALLE,AOS,MAS,TT,BLDR,CARR,LII"
70,Health Care Supplies,Health Care,90.3,29,49,6,3,"COO,ALGN,WST"
71,Restaurants,Consumer Discretionary,90.24,28,31,19,40,"SBUX,YUM,DRI,MCD,DPZ,CMG"
72,Electronic Equipment & Instruments,Information Technology,90.06,27,30,29,64,"KEYS,TDY,TRMB,ZBRA,ROP"
73,Health Care Services,Health Care,90.06,27,33,59,32,"CVS,DGX,LH,CI,DVA"
74,Real Estate Services,Real Estate,89.47,26,26,51,90,"CBRE,CSGP"
75,Self-Storage REITs,Real Estate,88.74,25,17,41,17,"EXR,PSA"
76,Movies & Entertainment,Communication Services,88.37,24,35,77,88,"TKO,DIS,LYV,PSKY,NFLX"
77,Managed Health Care,Health Care,88.15,23,8,13,0,"CNC,ELV,HUM,UNH,MOH"
78,Paper & Plastic Packaging Products & Materials,Materials,87.49,22,19,17,26,"AVY,PKG,AMCR,SW,IP"
79,Diversified Support Services,Industrials,87.28,21,24,28,20,"LDOS,CTAS,CPRT"
80,Publishing,Communication Services,86.84,20,14,16,55,"NWS,NWSA"
81,Industrial Gases,Materials,86.81,19,9,7,36,"LIN,APD"
82,Distributors,Consumer Discretionary,86.75,18,5,35,39,"GPC,POOL"
83,Integrated Telecommunication Services,Communication Services,86.14,17,22,24,60,"VZ,T"
84,Distillers & Vintners,Consumer Staples,86.13,16,13,0,0,"STZ,BF.B"
85,Multi-Family Residential REITs,Real Estate,85.83,15,18,11,15,"CPT,UDR,MAA,ESS,EQR,AVB"
86,Data Center REITs,Real Estate,85.81,14,10,34,33,"EQIX,DLR"
87,Application Software,Information Technology,85.25,13,50,79,94,"APP,PLTR,SNPS,CDNS,DDOG,FICO,ORCL,ADSK,PTC,CRM,INTU,TYL,ADBE,WDAY"
88,Internet Services & Infrastructure,Information Technology,84.68,12,21,4,21,"AKAM,VRSN,GDDY"
89,Packaged Foods & Meats,Consumer Staples,81.85,11,15,8,8,"HSY,TSN,SJM,MKC,MDLZ,HRL,GIS,CAG,KHC,CPB,LW"
90,Household Products,Consumer Staples,80.83,10,3,5,7,"CL,CHD,CLX,KMB"
91,Systems Software,Information Technology,79.98,9,25,49,65,"CRWD,MSFT,PANW,GEN,FTNT,NOW"
92,Telecom Tower REITs,Real Estate,79.61,8,11,12,35,"CCI,AMT,SBAC"
93,EDP Services,Technology,78.97,7,20,89,75,"PDD,ZS"
94,Insurance Brokers,Financials,77.97,6,7,9,14,"WTW,AON,MRSH,AJG,ERIE,BRO"
95,Human Resource & Employment Services,Industrials,77.7,5,6,20,54,"DAY,ADP,PAYX,PAYC"
96,Transaction & Payment Processing Services,Financials,77.25,4,12,10,22,"JKHY,CPAY,MA,V,XYZ,GPN,FIS,PYPL,FISV"
97,Office REITs,Real Estate,75.7,3,0,21,10,"BXP,ARE"
98,Research & Consulting Services,Industrials,75.53,2,2,2,11,"EFX,VRSK"
99,Advertising,Communication Services,69.93,1,1,1,19,"OMC,TTD"
100,Cable & Satellite,Communication Services,69.81,0,0,0,1,"CMCSA,CHTR"
101,Computer Software,Technology,66.07,0,4,38,85,"SHOP,TRI,TEAM,MSTR"
