ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price
A,2011-11-21,2012-01-18,2012-01-19,26.2444,22.1393,-15.64%,34.4546,22.1393,PENDING,,
A,2013-10-23,2013-11-15,2013-11-18,35.1661,32.582,-7.35%,40.3342,32.582,PENDING,,
A,2013-11-07,2013-11-15,2013-11-18,35.1661,32.2748,-8.22%,40.9487,32.2748,PENDING,,
A,2023-08-16,2023-12-13,2023-12-14,132.7745,118.6694,-10.62%,160.9849,118.6694,PENDING,,
A,2023-09-06,2023-12-13,2023-12-14,132.7745,114.7288,-13.59%,168.866,114.7288,PENDING,,
AAPL,2020-10-30,2021-01-22,2021-01-25,139.1416,104.7217,-24.74%,207.9814,104.7217,PENDING,,
ABT,2009-08-06,2009-09-28,2009-09-29,16.3465,14.5241,-11.15%,19.9913,14.5241,PENDING,,
ABT,2018-12-20,2019-02-12,2019-02-13,66.366,59.4709,-10.39%,80.1563,59.4709,PENDING,,
ABT,2020-09-24,2020-11-06,2020-11-09,101.6302,91.0717,-10.39%,122.7472,91.0717,PENDING,,
ABT,2020-09-25,2020-11-06,2020-11-09,101.6302,90.9607,-10.50%,122.9693,90.9607,PENDING,,
ABT,2024-12-13,2025-01-23,2025-01-24,120.3321,110.0779,-8.52%,140.8405,110.0779,PENDING,,
ABT,2024-12-19,2025-01-23,2025-01-24,120.3321,108.6994,-9.67%,143.5975,108.6994,PENDING,,
ACGL,2006-06-12,2006-09-21,2006-09-22,6.6658,5.957,-10.63%,8.0833,5.957,PENDING,,
ACGL,2011-06-15,2011-10-21,2011-10-24,11.4108,10.2798,-9.91%,13.6727,10.2798,PENDING,,
ACGL,2011-06-23,2011-10-21,2011-10-24,11.4108,10.1137,-11.37%,14.005,10.1137,PENDING,,
ACGL,2011-06-24,2011-10-21,2011-10-24,11.4108,10.0433,-11.98%,14.1458,10.0433,PENDING,,
ACGL,2011-07-19,2011-10-21,2011-10-24,11.4108,10.1374,-11.16%,13.9576,10.1374,PENDING,,
ACGL,2020-09-18,2020-11-09,2020-11-10,32.8726,28.0243,-14.75%,42.5691,28.0243,PENDING,,
ACN,2013-12-04,2013-12-19,2013-12-20,64.957,61.5322,-5.27%,71.8066,61.5322,PENDING,,
ACN,2015-11-13,2016-03-24,2016-03-28,97.7023,87.981,-9.95%,117.1447,87.981,PENDING,,
ADBE,2006-08-29,2006-09-15,2006-09-18,36.23,31.5418,-12.94%,45.6064,31.5418,PENDING,,
ADBE,2007-01-19,2007-03-21,2007-03-22,42.88,37.6354,-12.23%,53.3691,37.6354,PENDING,,
ADI,2009-07-08,2009-07-22,2009-07-23,18.1803,15.9171,-12.45%,22.7066,15.9171,PENDING,,
ADI,2023-08-16,2023-12-14,2023-12-15,194.7401,169.0999,-13.17%,246.0207,169.0999,PENDING,,
ADI,2023-08-17,2023-12-14,2023-12-15,194.7401,167.2224,-14.13%,249.7756,167.2224,PENDING,,
ADI,2023-08-23,2023-12-14,2023-12-15,194.7401,164.0313,-15.77%,256.1578,164.0313,PENDING,,
ADI,2023-09-26,2023-12-14,2023-12-15,194.7401,164.6092,-15.47%,255.002,164.6092,PENDING,,
ADI,2023-10-03,2023-12-14,2023-12-15,194.7401,163.7033,-15.94%,256.8139,163.7033,PENDING,,
ADI,2023-10-20,2023-12-14,2023-12-15,194.7401,159.8017,-17.94%,264.6171,159.8017,PENDING,,
ADM,2025-09-10,2026-01-14,2026-01-15,63.9381,59.2347,-7.36%,73.3449,59.2347,PENDING,,
ADM,2025-10-14,2026-01-14,2026-01-15,63.9381,57.836,-9.54%,76.1423,57.836,PENDING,,
ADM,2025-11-04,2026-01-14,2026-01-15,63.9381,56.9357,-10.95%,77.9427,56.9357,PENDING,,
ADM,2026-02-03,2026-03-02,2026-03-03,68.44,64.39,-5.92%,76.54,64.39,PENDING,,
ADP,2016-05-19,2016-06-30,2016-07-01,75.1082,68.503,-8.79%,88.3185,68.503,PENDING,,
ADSK,2018-02-02,2018-03-06,2018-03-07,133.01,111.6338,-16.07%,175.7624,111.6338,PENDING,,
AEE,2006-04-07,2006-07-20,2006-07-21,23.7622,22.3821,-5.81%,26.5224,22.3821,PENDING,,
AEE,2009-07-07,2009-07-24,2009-07-27,13.9298,12.8158,-8.00%,16.1578,12.8158,PENDING,,
AEE,2009-07-08,2009-07-24,2009-07-27,13.9298,12.7047,-8.79%,16.3801,12.7047,PENDING,,
AEE,2020-06-15,2020-07-17,2020-07-20,66.8734,59.4549,-11.09%,81.7104,59.4549,PENDING,,
AEE,2020-06-22,2020-07-17,2020-07-20,66.8734,58.2766,-12.86%,84.067,58.2766,PENDING,,
AEE,2020-12-21,2021-04-20,2021-04-21,74.9642,66.059,-11.88%,92.7746,66.059,PENDING,,
AEE,2020-12-22,2021-04-20,2021-04-21,74.9642,65.4694,-12.67%,93.9538,65.4694,PENDING,,
AEE,2021-01-07,2021-04-20,2021-04-21,74.9642,63.9134,-14.74%,97.0657,63.9134,PENDING,,
AEE,2025-03-25,2025-08-04,2025-08-05,101.6066,95.0312,-6.47%,114.7573,95.0312,PENDING,,
AEE,2025-10-28,2026-02-11,2026-02-12,108.45,102.5415,-5.45%,120.267,102.5415,PENDING,,
AEP,2025-12-02,2026-02-12,2026-02-13,127.32,117.8898,-7.41%,146.1804,117.8898,PENDING,,
AES,2005-10-13,2006-01-19,2006-01-20,12.1925,10.0856,-17.28%,16.4065,10.0856,PENDING,,
AES,2006-04-07,2006-07-06,2006-07-07,12.27,10.5513,-14.01%,15.7074,10.5513,PENDING,,
AES,2025-09-04,2025-10-01,2025-10-02,15.1376,12.5899,-16.83%,20.2329,12.5899,PENDING,,
AES,2025-10-31,2026-02-03,2026-02-04,15.88,13.6423,-14.09%,20.3555,13.6423,PENDING,,
AES,2025-11-03,2026-02-03,2026-02-04,15.88,13.5368,-14.76%,20.5664,13.5368,PENDING,,
AES,2025-11-04,2026-02-03,2026-02-04,15.88,13.4191,-15.50%,20.8018,13.4191,PENDING,,
AES,2025-12-17,2026-02-03,2026-02-04,15.88,13.3936,-15.66%,20.8529,13.3936,PENDING,,
AES,2026-01-12,2026-02-03,2026-02-04,15.88,13.9114,-12.40%,19.8172,13.9114,PENDING,,
AES,2026-01-20,2026-02-03,2026-02-04,15.88,13.6512,-14.04%,20.3376,13.6512,PENDING,,
AIG,2010-01-25,2010-03-10,2010-03-11,23.6395,16.2561,-31.23%,38.4063,16.2561,PENDING,,
AIG,2013-06-03,2013-07-12,2013-07-15,35.607,32.9407,-7.49%,40.9396,32.9407,PENDING,,
AIG,2024-11-05,2025-02-27,2025-02-28,78.3243,72.9469,-6.87%,89.0791,72.9469,PENDING,,
AIZ,2009-07-06,2009-08-24,2009-08-25,21.3651,16.4818,-22.86%,31.1316,16.4818,PENDING,,
AJG,2009-07-06,2009-07-29,2009-07-30,15.2661,13.5567,-11.20%,18.685,13.5567,PENDING,,
AJG,2017-12-21,2018-01-26,2018-01-29,62.7155,56.24,-10.33%,75.6665,56.24,PENDING,,
AKAM,2006-06-13,2006-07-31,2006-08-01,39.02,27.2629,-30.13%,62.5342,27.2629,PENDING,,
ALB,2011-11-21,2012-01-12,2012-01-13,46.3704,39.5642,-14.68%,59.9829,39.5642,PENDING,,
ALGN,2026-01-29,2026-02-05,2026-02-06,177.89,160.8126,-9.60%,212.0447,160.8126,PENDING,,
ALNY,2012-07-11,2012-07-16,2012-07-17,18.96,12.0673,-36.35%,32.7453,12.0673,PENDING,,
ALNY,2022-07-13,2022-08-03,2022-08-04,189.43,141.0948,-25.52%,286.1005,141.0948,PENDING,,
AMAT,2009-02-12,2009-04-03,2009-04-06,8.8821,6.8965,-22.36%,12.8535,6.8965,PENDING,,
AMAT,2009-05-13,2009-07-21,2009-07-22,9.7364,8.3303,-14.44%,12.5488,8.3303,PENDING,,
AMAT,2009-06-23,2009-07-21,2009-07-22,9.7364,7.8675,-19.20%,13.4743,7.8675,PENDING,,
AMAT,2009-07-08,2009-07-21,2009-07-22,9.7364,8.0869,-16.94%,13.0355,8.0869,PENDING,,
AMGN,2021-11-30,2021-12-15,2021-12-16,192.4338,173.8975,-9.63%,229.5065,173.8975,PENDING,,
AMP,2005-12-23,2006-01-09,2006-01-10,29.9951,26.8221,-10.58%,36.341,26.8221,PENDING,,
AMT,2017-06-12,2017-07-21,2017-07-24,110.4847,100.9416,-8.64%,129.571,100.9416,PENDING,,
AMZN,2016-03-21,2016-04-29,2016-05-02,33.196,27.0141,-18.62%,45.5599,27.0141,PENDING,,
AON,2018-12-17,2019-02-01,2019-02-04,159.7226,141.9615,-11.12%,195.2448,141.9615,PENDING,,
AON,2022-10-13,2022-11-10,2022-11-11,292.2442,261.933,-10.37%,352.8665,261.933,PENDING,,
APA,2025-12-15,2026-02-06,2026-02-09,27.46,24.7383,-9.91%,32.9034,24.7383,PENDING,,
APH,2007-08-16,2007-09-18,2007-09-19,4.2577,3.5802,-15.91%,5.6128,3.5802,PENDING,,
APH,2010-06-08,2010-09-20,2010-09-21,5.3002,4.288,-19.10%,7.3245,4.288,PENDING,,
APH,2010-06-29,2010-09-20,2010-09-21,5.3002,4.3854,-17.26%,7.1298,4.3854,PENDING,,
ARE,2010-01-26,2010-03-26,2010-03-29,39.9743,35.3933,-11.46%,49.1365,35.3933,PENDING,,
ARE,2010-01-27,2010-03-26,2010-03-29,39.9743,35.0924,-12.21%,49.7383,35.0924,PENDING,,
ARES,2022-12-09,2023-02-07,2023-02-08,78.3552,62.5498,-20.17%,109.966,62.5498,PENDING,,
ASML,2009-09-01,2009-09-09,2009-09-10,28.0946,24.8786,-11.45%,34.5265,24.8786,PENDING,,
ASML,2022-12-19,2023-01-11,2023-01-12,633.0104,547.506,-13.51%,804.0192,547.506,PENDING,,
ASML,2022-12-22,2023-01-11,2023-01-12,633.0104,532.4648,-15.88%,834.1016,532.4648,PENDING,,
ATO,2009-05-15,2009-07-21,2009-07-22,16.1212,14.5673,-9.64%,19.229,14.5673,PENDING,,
AVB,2010-07-01,2010-09-03,2010-09-07,65.8901,55.5591,-15.68%,86.5521,55.5591,PENDING,,
AVB,2010-07-06,2010-09-03,2010-09-07,65.8901,54.0415,-17.98%,89.5872,54.0415,PENDING,,
AVB,2011-11-23,2012-01-31,2012-02-01,86.6362,73.3328,-15.36%,113.2431,73.3328,PENDING,,
AVB,2012-01-12,2012-01-31,2012-02-01,86.6362,78.5093,-9.38%,102.8901,78.5093,PENDING,,
AVGO,2009-10-28,2010-01-05,2010-01-06,1.3349,1.0505,-21.30%,1.9036,1.0505,PENDING,,
AVGO,2025-08-20,2025-09-05,2025-09-08,341.5103,288.078,-15.65%,448.375,288.078,PENDING,,
AXON,2005-11-25,2006-01-10,2006-01-11,8.95,6.4182,-28.29%,14.0136,6.4182,PENDING,,
AXON,2005-11-28,2006-01-10,2006-01-11,8.95,6.0613,-32.28%,14.7274,6.0613,PENDING,,
AXP,2022-11-03,2022-11-10,2022-11-11,150.4264,133.4479,-11.29%,184.3834,133.4479,PENDING,,
AZO,2012-01-04,2012-01-13,2012-01-17,345.0,315.9468,-8.42%,403.1064,315.9468,PENDING,,
AZO,2016-01-08,2016-03-23,2016-03-24,803.48,709.5223,-11.69%,991.3953,709.5223,PENDING,,
AZO,2024-02-08,2024-02-27,2024-02-28,2972.8999,2728.1266,-8.23%,3462.4465,2728.1266,PENDING,,
BA,2020-05-14,2020-06-05,2020-06-08,222.94,114.4134,-48.68%,439.9932,114.4134,PENDING,,
BA,2020-07-29,2020-12-03,2020-12-04,236.36,165.2972,-30.07%,378.4857,165.2972,PENDING,,
BAC,2009-07-06,2009-08-03,2009-08-04,11.7668,9.2523,-21.37%,16.7958,9.2523,PENDING,,
BAC,2009-07-08,2009-08-03,2009-08-04,11.7668,8.9133,-24.25%,17.4739,8.9133,PENDING,,
BALL,2009-04-24,2009-06-29,2009-06-30,9.6357,8.4849,-11.94%,11.9373,8.4849,PENDING,,
BALL,2016-04-29,2016-08-04,2016-08-05,35.3878,32.0949,-9.31%,41.9736,32.0949,PENDING,,
BBY,2005-10-12,2005-11-25,2005-11-28,28.8899,22.9422,-20.59%,40.7854,22.9422,PENDING,,
BDX,2007-06-27,2007-09-19,2007-09-20,45.5534,40.9372,-10.13%,54.7859,40.9372,PENDING,,
BDX,2007-07-17,2007-09-19,2007-09-20,45.5534,41.3923,-9.13%,53.8757,41.3923,PENDING,,
BDX,2007-08-03,2007-09-19,2007-09-20,45.5534,41.4509,-9.01%,53.7584,41.4509,PENDING,,
BEN,2025-09-26,2026-01-08,2026-01-09,25.44,22.6402,-11.01%,31.0396,22.6402,PENDING,,
BEN,2026-01-20,2026-01-30,2026-02-02,26.52,24.7437,-6.70%,30.0727,24.7437,PENDING,,
BG,2009-04-21,2009-05-22,2009-05-26,41.1576,35.3366,-14.14%,52.7996,35.3366,PENDING,,
BKNG,2005-10-27,2005-11-03,2005-11-04,24.0367,18.1107,-24.65%,35.8887,18.1107,PENDING,,
BKNG,2020-09-09,2020-11-09,2020-11-10,2046.1103,1829.544,-10.58%,2479.2429,1829.544,PENDING,,
BKNG,2021-01-25,2021-02-19,2021-02-22,2229.1944,1981.0745,-11.13%,2725.4342,1981.0745,PENDING,,
BKNG,2021-01-26,2021-02-19,2021-02-22,2229.1944,1943.1501,-12.83%,2801.2831,1943.1501,PENDING,,
BKR,2012-06-08,2012-07-20,2012-07-23,22.945,20.1903,-12.01%,28.4544,20.1903,PENDING,,
BKR,2021-04-20,2021-05-17,2021-05-18,23.3357,17.0463,-26.95%,35.9145,17.0463,PENDING,,
BKR,2021-04-21,2021-05-17,2021-05-18,23.3357,16.8451,-27.81%,36.3167,16.8451,PENDING,,
BLDR,2013-08-15,2013-10-25,2013-10-28,7.45,5.2303,-29.79%,11.8893,5.2303,PENDING,,
BLDR,2013-09-05,2013-10-25,2013-10-28,7.45,5.4621,-26.68%,11.4258,5.4621,PENDING,,
BLK,2005-12-20,2006-01-19,2006-01-20,80.9832,67.9847,-16.05%,106.9802,67.9847,PENDING,,
BLK,2007-08-03,2007-10-05,2007-10-08,114.225,95.4583,-16.43%,151.7585,95.4583,PENDING,,
BLK,2021-02-23,2021-04-05,2021-04-06,701.7294,613.8289,-12.53%,877.5305,613.8289,PENDING,,
BLK,2021-03-04,2021-04-05,2021-04-06,701.7294,608.3059,-13.31%,888.5764,608.3059,PENDING,,
BLK,2021-03-05,2021-04-05,2021-04-06,701.7294,602.0766,-14.20%,901.035,602.0766,PENDING,,
BLK,2025-02-25,2025-07-03,2025-07-07,1073.6803,927.9357,-13.57%,1365.1694,927.9357,PENDING,,
BLK,2025-03-10,2025-07-03,2025-07-07,1073.6803,898.9677,-16.27%,1423.1054,898.9677,PENDING,,
BLK,2025-03-31,2025-07-03,2025-07-07,1073.6803,919.8108,-14.33%,1381.4192,919.8108,PENDING,,
BMY,2008-10-10,2008-12-18,2008-12-19,12.742,9.2446,-27.45%,19.7368,9.2446,PENDING,,
BMY,2011-11-01,2011-12-07,2011-12-08,20.7031,19.3928,-6.33%,23.3237,19.3928,PENDING,,
BMY,2013-07-03,2013-10-17,2013-10-18,33.4697,28.742,-14.13%,42.9252,28.742,PENDING,,
BMY,2013-07-25,2013-10-17,2013-10-18,33.4697,29.1514,-12.90%,42.1063,29.1514,PENDING,,
BSX,2010-07-21,2010-11-05,2010-11-08,6.88,5.8271,-15.30%,8.9857,5.8271,PENDING,,
BSX,2010-08-24,2010-11-05,2010-11-08,6.88,5.3343,-22.47%,9.9715,5.3343,PENDING,,
BSX,2021-01-12,2021-02-08,2021-02-09,39.51,34.9726,-11.48%,48.5849,34.9726,PENDING,,
BSX,2021-03-04,2021-04-15,2021-04-16,41.14,37.6018,-8.60%,48.2164,37.6018,PENDING,,
BX,2009-07-06,2009-08-05,2009-08-06,6.5378,4.3103,-34.07%,10.9929,4.3103,PENDING,,
BX,2016-12-29,2017-01-05,2017-01-06,20.425,17.9773,-11.98%,25.3202,17.9773,PENDING,,
BX,2016-12-30,2017-01-05,2017-01-06,20.425,17.9773,-11.98%,25.3202,17.9773,PENDING,,
BXP,2010-06-04,2010-08-02,2010-08-03,46.9724,39.4759,-15.96%,61.9652,39.4759,PENDING,,
BXP,2018-12-10,2019-01-31,2019-02-01,95.2142,89.773,-5.71%,106.0967,89.773,PENDING,,
BXP,2018-12-12,2019-01-31,2019-02-01,95.2142,88.7891,-6.75%,108.0645,88.7891,PENDING,,
CAH,2025-07-31,2025-10-30,2025-10-31,191.5924,153.8403,-19.70%,267.0966,153.8403,PENDING,,
CAH,2025-08-07,2025-10-30,2025-10-31,191.5924,150.722,-21.33%,273.3332,150.722,PENDING,,
CB,2006-08-09,2006-09-01,2006-09-05,36.4222,32.9319,-9.58%,43.4028,32.9319,PENDING,,
CB,2009-05-08,2009-07-24,2009-07-27,34.7242,30.0784,-13.38%,44.0159,30.0784,PENDING,,
CB,2009-07-08,2009-07-24,2009-07-27,34.7242,29.6098,-14.73%,44.9531,29.6098,PENDING,,
CB,2009-07-10,2009-07-24,2009-07-27,34.7242,28.9405,-16.66%,46.2916,28.9405,PENDING,,
CB,2011-08-05,2011-10-21,2011-10-24,52.8834,47.2279,-10.69%,64.1944,47.2279,PENDING,,
CB,2026-01-05,2026-02-04,2026-02-05,330.0,307.1904,-6.91%,375.6192,307.1904,PENDING,,
CB,2026-01-13,2026-02-04,2026-02-05,330.0,299.7376,-9.17%,390.5248,299.7376,PENDING,,
CBOE,2012-01-10,2012-02-10,2012-02-13,23.0796,20.1057,-12.89%,29.0272,20.1057,PENDING,,
CBRE,2017-01-23,2017-02-10,2017-02-13,34.34,29.7515,-13.36%,43.5171,29.7515,PENDING,,
CCI,2005-11-21,2006-01-18,2006-01-19,18.2612,15.7829,-13.57%,23.2179,15.7829,PENDING,,
CCI,2009-10-28,2009-11-11,2009-11-12,22.6162,18.8769,-16.53%,30.0948,18.8769,PENDING,,
CCI,2017-07-19,2017-08-17,2017-08-18,73.1729,66.6413,-8.93%,86.236,66.6413,PENDING,,
CEG,2022-04-25,2022-08-05,2022-08-08,74.8888,57.6896,-22.97%,109.287,57.6896,PENDING,,
CEG,2022-05-02,2022-08-05,2022-08-08,74.8888,55.3263,-26.12%,114.0137,55.3263,PENDING,,
CEG,2022-05-09,2022-08-05,2022-08-08,74.8888,54.9786,-26.59%,114.7091,54.9786,PENDING,,
CF,2018-05-03,2018-06-14,2018-06-15,36.8738,30.8745,-16.27%,48.8724,30.8745,PENDING,,
CF,2023-05-11,2023-07-19,2023-07-20,74.4852,59.6378,-19.93%,104.1799,59.6378,PENDING,,
CFG,2017-11-08,2017-11-29,2017-11-30,29.2628,26.4026,-9.77%,34.9833,26.4026,PENDING,,
CFG,2017-11-09,2017-11-29,2017-11-30,29.2628,26.128,-10.71%,35.5324,26.128,PENDING,,
CHD,2009-09-03,2009-12-22,2009-12-23,12.0824,11.0747,-8.34%,14.0978,11.0747,PENDING,,
CHRW,2006-12-19,2007-01-31,2007-02-01,34.2578,26.9172,-21.43%,48.9391,26.9172,PENDING,,
CHTR,2010-02-09,2010-04-15,2010-04-16,36.1,29.2933,-18.86%,49.7134,29.2933,PENDING,,
CI,2009-02-26,2009-05-08,2009-05-11,21.6216,14.3468,-33.65%,36.1712,14.3468,PENDING,,
CI,2020-09-11,2020-11-04,2020-11-05,190.7456,153.7024,-19.42%,264.8322,153.7024,PENDING,,
CI,2020-09-21,2020-11-04,2020-11-05,190.7456,148.0335,-22.39%,276.1699,148.0335,PENDING,,
CI,2024-01-25,2024-02-02,2024-02-05,315.5806,286.2111,-9.31%,374.3196,286.2111,PENDING,,
CIEN,2013-04-18,2013-06-06,2013-06-07,19.12,14.5543,-23.88%,28.2514,14.5543,PENDING,,
CIEN,2013-04-22,2013-06-06,2013-06-07,19.12,14.1416,-26.04%,29.0769,14.1416,PENDING,,
CIEN,2016-10-13,2016-12-08,2016-12-09,24.98,20.4315,-18.21%,34.0771,20.4315,PENDING,,
CLX,2009-03-05,2009-04-16,2009-04-17,33.2439,27.6062,-16.96%,44.5193,27.6062,PENDING,,
CMCSA,2009-05-29,2009-09-10,2009-09-11,5.5689,4.4297,-20.46%,7.8474,4.4297,PENDING,,
CMCSA,2014-03-19,2014-07-03,2014-07-07,19.529,17.6037,-9.86%,23.3796,17.6037,PENDING,,
CMCSA,2023-02-24,2023-04-28,2023-05-01,35.9067,31.3143,-12.79%,45.0914,31.3143,PENDING,,
CMCSA,2023-03-07,2023-04-28,2023-05-01,35.9067,30.6244,-14.71%,46.4712,30.6244,PENDING,,
CMCSA,2023-03-08,2023-04-28,2023-05-01,35.9067,30.3341,-15.52%,47.0518,30.3341,PENDING,,
CMCSA,2023-03-09,2023-04-28,2023-05-01,35.9067,30.0646,-16.27%,47.5908,30.0646,PENDING,,
CMCSA,2023-03-10,2023-04-28,2023-05-01,35.9067,29.8588,-16.84%,48.0024,29.8588,PENDING,,
CMCSA,2026-01-29,2026-01-30,2026-02-02,29.62,27.8685,-5.91%,33.1231,27.8685,PENDING,,
CME,2009-04-15,2009-05-13,2009-05-14,29.6488,24.8742,-16.10%,39.1981,24.8742,PENDING,,
CME,2021-01-27,2021-03-01,2021-03-02,172.8245,147.1773,-14.84%,224.119,147.1773,PENDING,,
CME,2021-02-10,2021-03-01,2021-03-02,172.8245,152.5778,-11.72%,213.318,152.5778,PENDING,,
CME,2021-02-11,2021-03-01,2021-03-02,172.8245,149.9521,-13.23%,218.5693,149.9521,PENDING,,
CMG,2009-01-08,2009-03-26,2009-03-27,1.398,1.0996,-21.34%,1.9948,1.0996,PENDING,,
CMG,2018-01-30,2018-04-26,2018-04-27,8.4056,6.3398,-24.58%,12.5371,6.3398,PENDING,,
CMG,2018-02-01,2018-04-26,2018-04-27,8.4056,6.2021,-26.22%,12.8127,6.2021,PENDING,,
CMG,2018-02-05,2018-04-26,2018-04-27,8.4056,6.0015,-28.60%,13.2138,6.0015,PENDING,,
CMG,2018-02-06,2018-04-26,2018-04-27,8.4056,5.9116,-29.67%,13.3936,5.9116,PENDING,,
CMS,2021-01-29,2021-03-24,2021-03-25,52.5188,47.9477,-8.70%,61.661,47.9477,PENDING,,
CMS,2021-02-22,2021-03-24,2021-03-25,52.5188,46.8835,-10.73%,63.7894,46.8835,PENDING,,
CMS,2026-01-05,2026-02-13,2026-02-17,76.58,68.151,-11.01%,93.438,68.151,PENDING,,
CMS,2026-01-29,2026-02-13,2026-02-17,76.58,70.1263,-8.43%,89.4875,70.1263,PENDING,,
CNC,2009-10-06,2009-12-16,2009-12-17,5.2125,4.32,-17.12%,6.9974,4.32,PENDING,,
CNP,2025-04-07,2025-04-24,2025-04-25,36.9955,34.3575,-7.13%,42.2714,34.3575,PENDING,,
COF,2009-06-17,2009-08-06,2009-08-07,25.672,17.1832,-33.07%,42.6494,17.1832,PENDING,,
COF,2017-08-29,2017-10-20,2017-10-23,77.3779,68.6527,-11.28%,94.8282,68.6527,PENDING,,
COF,2017-09-05,2017-10-20,2017-10-23,77.3779,67.8235,-12.35%,96.4867,67.8235,PENDING,,
COF,2017-09-07,2017-10-20,2017-10-23,77.3779,67.1782,-13.18%,97.7771,67.1782,PENDING,,
COF,2017-09-08,2017-10-20,2017-10-23,77.3779,66.932,-13.50%,98.2695,66.932,PENDING,,
CPB,2014-01-29,2014-02-19,2014-02-20,29.7224,28.1044,-5.44%,32.9586,28.1044,PENDING,,
CPRT,2009-04-01,2009-06-04,2009-06-05,2.1212,1.8089,-14.72%,2.7459,1.8089,PENDING,,
CPRT,2023-08-11,2023-11-10,2023-11-13,48.46,43.0313,-11.20%,59.3173,43.0313,PENDING,,
CPRT,2023-08-17,2023-11-10,2023-11-13,48.46,42.9492,-11.37%,59.4816,42.9492,PENDING,,
CPRT,2023-09-15,2023-11-10,2023-11-13,48.46,43.2448,-10.76%,58.8904,43.2448,PENDING,,
CPT,2006-04-10,2006-06-30,2006-07-03,32.5618,29.3265,-9.94%,39.0325,29.3265,PENDING,,
CPT,2006-04-13,2006-06-30,2006-07-03,32.5618,28.692,-11.88%,40.3014,28.692,PENDING,,
CPT,2006-05-03,2006-06-30,2006-07-03,32.5618,29.146,-10.49%,39.3934,29.146,PENDING,,
CPT,2012-02-10,2012-03-30,2012-04-02,38.6909,36.665,-5.24%,42.7428,36.665,PENDING,,
CRH,2021-01-27,2021-03-10,2021-03-11,41.8791,35.5212,-15.18%,54.5948,35.5212,PENDING,,
CRH,2021-02-26,2021-03-10,2021-03-11,41.8791,37.4058,-10.68%,50.8255,37.4058,PENDING,,
CRM,2006-12-19,2007-02-01,2007-02-02,11.2632,9.1325,-18.92%,15.5244,9.1325,PENDING,,
CSCO,2022-09-13,2022-11-30,2022-12-01,45.4493,39.8216,-12.38%,56.7048,39.8216,PENDING,,
CSCO,2022-09-23,2022-11-30,2022-12-01,45.4493,36.5229,-19.64%,63.3022,36.5229,PENDING,,
CSCO,2022-10-10,2022-11-30,2022-12-01,45.4493,36.2286,-20.29%,63.8907,36.2286,PENDING,,
CSCO,2022-10-11,2022-11-30,2022-12-01,45.4493,35.9266,-20.95%,64.4948,35.9266,PENDING,,
CSCO,2022-10-13,2022-11-30,2022-12-01,45.4493,35.416,-22.08%,65.516,35.416,PENDING,,
CSCO,2022-11-03,2022-11-30,2022-12-01,45.4493,39.7783,-12.48%,56.7915,39.7783,PENDING,,
CSGP,2009-07-13,2009-09-17,2009-09-18,4.132,3.6021,-12.82%,5.1917,3.6021,PENDING,,
CSGP,2020-07-14,2020-07-29,2020-07-30,82.2,66.6149,-18.96%,113.3701,66.6149,PENDING,,
CSGP,2022-04-18,2022-07-28,2022-07-29,70.39,60.9349,-13.43%,89.3002,60.9349,PENDING,,
CSX,2007-02-27,2007-04-12,2007-04-13,3.4855,2.958,-15.14%,4.5406,2.958,PENDING,,
CSX,2009-09-30,2009-11-13,2009-11-16,4.0996,3.471,-15.33%,5.3567,3.471,PENDING,,
CSX,2009-10-02,2009-11-13,2009-11-16,4.0996,3.4022,-17.01%,5.4944,3.4022,PENDING,,
CSX,2017-01-18,2017-01-19,2017-01-20,13.0755,10.7458,-17.82%,17.7349,10.7458,PENDING,,
CTAS,2020-09-21,2020-10-12,2020-10-13,82.1301,72.6736,-11.51%,101.0431,72.6736,PENDING,,
CTAS,2026-01-28,2026-02-10,2026-02-11,199.0123,188.6252,-5.22%,219.7865,188.6252,PENDING,,
CTAS,2026-02-03,2026-02-10,2026-02-11,199.0123,186.5841,-6.24%,223.8686,186.5841,PENDING,,
CTSH,2006-05-30,2006-08-03,2006-08-04,15.6765,12.7496,-18.67%,21.5304,12.7496,PENDING,,
CTSH,2006-06-13,2006-08-03,2006-08-04,15.6765,12.7315,-18.79%,21.5666,12.7315,PENDING,,
CTVA,2023-10-11,2024-02-01,2024-02-02,53.0131,47.8252,-9.79%,63.3891,47.8252,PENDING,,
CTVA,2024-01-16,2024-02-01,2024-02-02,53.0131,44.3903,-16.27%,70.2588,44.3903,PENDING,,
CVS,2025-07-18,2025-08-18,2025-08-19,68.8264,60.1834,-12.56%,86.1126,60.1834,PENDING,,
CVX,2015-12-07,2016-03-17,2016-03-18,63.9741,55.6597,-13.00%,80.6028,55.6597,PENDING,,
CVX,2015-12-08,2016-03-17,2016-03-18,63.9741,54.4851,-14.83%,82.952,54.4851,PENDING,,
CVX,2018-12-06,2019-03-01,2019-03-04,90.226,82.5807,-8.47%,105.5166,82.5807,PENDING,,
CVX,2018-12-10,2019-03-01,2019-03-04,90.226,81.3505,-9.84%,107.977,81.3505,PENDING,,
D,2007-01-11,2007-02-02,2007-02-05,19.4574,18.1741,-6.60%,22.0241,18.1741,PENDING,,
