ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
EIX,2026-03-20,2026-04-09,2026-04-10,75.81,68.2651,-9.95%,90.8998,68.2651,PENDING,,,71.35,22.08,-1.41,-4.03,-1.04,19.0,36.58,34.74
EQIX,2026-03-09,2026-04-01,2026-04-02,989.8,920.4643,-7.01%,1128.4714,920.4643,PENDING,,,1052.98,38.19,-0.42,3.47,6.96,32.12,32.1,38.69
ETN,2025-12-12,2026-02-11,2026-02-12,398.7566,329.4281,-17.39%,537.4135,329.4281,PENDING,,,395.06,24.42,-1.7,2.46,9.42,19.23,5.87,44.1
ETR,2026-03-19,2026-03-27,2026-03-30,111.54,102.3872,-8.21%,129.8456,102.3872,PENDING,,,114.95,25.18,-0.54,0.3,8.27,22.61,21.69,44.52
FFIV,2026-03-27,2026-04-06,2026-04-07,307.2,279.9498,-8.87%,361.7005,279.9498,PENDING,,,299.09,17.17,1.32,-1.86,5.41,10.85,-12.2,14.3
FIX,2026-03-05,2026-04-08,2026-04-09,1531.51,1309.3098,-14.51%,1975.9104,1309.3098,PENDING,,,1648.96,76.77,-0.09,8.12,16.61,53.74,95.14,374.13
FRT,2026-03-09,2026-04-14,2026-04-15,109.98,104.4862,-5.00%,120.9676,104.4862,PENDING,,,110.15,11.7,-0.05,2.57,4.69,9.06,16.13,27.63
HST,2026-03-09,2026-04-14,2026-04-15,20.8515,18.3579,-11.96%,25.8387,18.3579,PENDING,,,20.69,17.94,-1.05,4.97,11.76,12.97,31.11,59.32
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,,191.89,6.14,-2.93,-8.18,-12.82,-1.1,2.87,19.4
HUBB,2026-02-27,2026-04-09,2026-04-10,537.17,505.426,-5.91%,600.6579,505.426,PENDING,,,526.94,18.97,-3.42,-0.05,11.49,9.69,26.61,50.94
IBKR,2026-02-05,2026-04-15,,,68.9865,,,,PENDING,,,79.69,24.05,3.36,10.21,16.71,13.01,13.26,86.98
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,304.95,33.78,-0.33,6.2,18.2,27.98,52.66,131.49
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,325.25,60.07,-1.58,2.17,13.75,55.4,99.11,143.47
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1748.11,44.05,-2.66,4.53,21.55,21.4,71.06,162.8
LNT,2026-03-19,2026-04-09,2026-04-10,73.4,70.6918,-3.69%,78.8165,70.6918,PENDING,,,72.18,11.93,-0.17,-1.11,-1.16,9.97,8.36,22.96
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,306.26,0.77,1.0,-0.24,-6.24,-0.47,3.24,1.11
MGM,2026-01-05,2026-04-15,,,35.844,,,,PENDING,,,38.36,5.12,4.44,3.4,6.61,10.71,21.51,30.7
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,54.26,83.99,2.69,4.15,1.78,37.02,102.92,107.1
MRVL,2026-02-03,2026-04-01,2026-04-02,102.2488,75.2047,-26.45%,156.3372,75.2047,PENDING,,,134.6,58.58,0.58,17.66,47.05,62.15,50.76,152.79
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,91.24,14.43,-0.08,-3.11,-1.7,12.52,9.71,42.76
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,27.19,11.03,0.3,-1.02,2.18,9.92,13.76,33.11
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,131.79,61.51,-0.74,1.89,17.41,47.07,,
REG,2026-03-09,2026-04-14,2026-04-15,79.44,76.1511,-4.14%,86.0178,76.1511,PENDING,,,79.52,16.32,-0.06,2.13,2.75,14.77,13.6,19.32
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,214.2,11.49,-1.78,-2.06,14.17,14.69,15.27,-0.09
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,52.42,37.39,1.81,1.04,16.59,14.88,64.69,59.08
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8344,86.8494,PENDING,,,95.47,8.89,-0.72,-3.45,0.2,6.47,6.22,44.02
TER,2026-03-03,2026-04-08,2026-04-09,360.0,303.4471,-15.71%,473.1059,303.4471,PENDING,,,364.96,88.63,-0.15,1.86,22.36,59.25,162.62,397.37
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,151.37,18.79,0.33,0.53,6.76,12.95,33.53,142.21
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,63.38,8.99,-2.43,-1.96,2.51,6.35,23.72,8.4
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,462.56,19.14,-1.7,2.91,9.74,18.56,10.73,34.68
