ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,,225.79,15.91,-0.27,0.45,8.92,12.32,25.52,33.75
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,40.29,74.37,-0.49,4.22,-0.98,47.98,66.42,40.62
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,,110.49,12.12,-0.9,1.31,-3.0,4.43,15.76,1.27
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,263.35,2.73,0.05,3.12,8.34,5.69,8.76,-1.87
ETN,2025-12-12,2026-02-11,2026-02-12,398.7566,329.4281,-17.39%,537.4135,329.4281,PENDING,,,425.55,34.02,-1.72,0.38,16.41,21.47,10.39,46.35
ETR,2026-03-19,2026-03-27,2026-03-30,111.54,102.3872,-8.21%,129.8456,102.3872,PENDING,,,116.43,26.79,-1.26,2.46,2.51,22.22,23.59,43.83
FANG,2026-04-01,2026-04-29,2026-04-30,200.61,189.0193,-5.78%,223.7913,189.0193,PENDING,,,207.65,38.96,0.98,6.6,8.93,27.41,46.44,61.59
FFIV,2026-03-27,2026-04-06,2026-04-07,307.2,279.9498,-8.87%,361.7005,279.9498,PENDING,,,323.2,26.62,-0.22,6.61,9.32,17.27,24.9,22.08
FIX,2026-03-05,2026-04-08,2026-04-09,1531.51,1309.3098,-14.51%,1975.9104,1309.3098,PENDING,,,1867.02,100.15,1.45,8.16,30.7,63.56,84.95,370.96
FRT,2026-03-09,2026-04-14,2026-04-15,109.98,104.4862,-5.00%,120.9676,104.4862,PENDING,,,115.32,16.95,3.99,3.85,8.73,15.22,23.48,28.28
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,152.72,9.67,-1.02,0.1,9.01,9.17,16.43,24.88
HAL,2026-04-08,2026-04-29,2026-04-30,41.4,36.7708,-11.18%,50.6585,36.7708,PENDING,,,41.66,48.13,-1.51,3.22,9.63,24.89,53.3,115.95
HLT,2026-03-06,2026-04-17,2026-04-20,339.86,292.0818,-14.06%,435.4163,292.0818,PENDING,,,318.61,10.97,-1.68,-5.07,3.36,6.78,22.49,41.61
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,21.13,20.45,0.0,1.1,10.63,15.25,33.49,57.99
IBKR,2026-02-05,2026-04-15,2026-04-16,80.2,68.9865,-13.98%,102.6271,68.9865,PENDING,,,80.46,25.25,1.21,5.01,18.48,7.57,16.56,88.24
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,342.47,50.24,1.48,0.24,25.93,44.43,54.15,134.04
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,352.41,73.44,0.71,1.57,21.59,62.9,106.73,142.37
LIN,2026-03-24,2026-04-24,2026-04-27,510.28,475.4228,-6.83%,579.9944,475.4228,PENDING,,,507.92,19.52,1.35,-0.47,2.85,11.52,18.4,13.58
MAR,2026-03-06,2026-04-17,2026-04-20,375.36,319.3706,-14.92%,487.3388,319.3706,PENDING,,,354.97,14.64,-1.86,-3.32,6.45,12.8,35.49,50.19
MGM,2026-01-05,2026-04-15,2026-04-16,38.2,35.844,-6.17%,42.912,35.844,PENDING,,,38.5,5.51,-1.13,-2.63,4.68,14.79,23.36,22.38
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,45.37,53.85,-1.24,-10.57,-9.31,2.95,83.68,58.97
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,91.32,-5.68,-0.64,1.58,7.25,-5.45,7.57,21.28
NEE,2026-03-20,2026-04-23,2026-04-24,97.24,89.4624,-8.00%,112.7952,89.4624,PENDING,,,96.95,21.59,-0.95,1.75,4.42,11.05,20.2,49.27
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,164.48,21.09,-1.12,0.29,16.31,10.69,30.76,79.43
NUE,2026-02-13,2026-04-20,2026-04-21,202.66,180.7145,-10.83%,246.551,180.7145,PENDING,,,226.04,39.05,0.33,5.48,30.12,27.62,47.37,92.23
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,295.24,36.72,0.56,20.98,50.96,31.23,45.62,63.24
ON,2026-03-02,2026-04-16,2026-04-17,80.34,64.357,-19.89%,112.306,64.357,PENDING,,,103.03,90.27,2.2,4.71,65.64,72.03,100.45,159.52
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,171.83,-11.3,6.47,-0.84,18.73,4.77,-37.2,23.33
ORLY,2026-04-28,2026-04-30,2026-05-01,100.0,91.1968,-8.80%,117.6063,91.1968,PENDING,,,96.67,5.99,-2.75,3.8,4.96,-1.77,2.27,2.46
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,26.33,7.51,-1.39,-2.48,-7.78,-0.42,12.16,15.7
PFG,2026-02-10,2026-04-22,2026-04-23,96.48,92.6519,-3.97%,104.1362,92.6519,PENDING,,,101.09,15.63,0.18,1.76,12.22,7.69,24.91,41.6
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,143.33,75.65,1.9,-0.8,20.89,49.12,52.63,
REG,2026-03-09,2026-04-14,2026-04-15,79.44,76.1511,-4.14%,86.0178,76.1511,PENDING,,,78.65,15.05,1.03,-1.92,3.34,8.98,15.81,13.47
RL,2026-03-02,2026-04-20,2026-04-21,389.37,350.1765,-10.07%,467.757,350.1765,PENDING,,,362.21,2.71,1.0,-2.43,2.61,2.77,11.16,62.9
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,218.58,13.77,-1.18,-0.41,27.41,19.53,16.21,-8.19
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,56.92,49.18,0.07,1.37,13.77,18.35,56.69,76.42
SNA,2026-03-09,2026-04-23,2026-04-24,391.8,366.2202,-6.53%,442.9596,366.2202,PENDING,,,380.39,11.09,-0.79,0.52,3.64,4.56,14.39,24.52
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8345,86.8494,PENDING,,,94.67,7.97,-0.47,1.58,-2.81,9.56,4.15,31.36
STLD,2026-02-13,2026-04-20,2026-04-21,211.99,188.3959,-11.13%,259.1782,188.3959,PENDING,,,229.27,35.72,0.27,1.09,25.39,28.07,41.1,79.15
TGT,2026-04-13,2026-04-17,2026-04-20,127.85,117.8345,-7.83%,147.8809,117.8345,PENDING,,,128.89,33.2,-0.66,-0.29,7.01,23.45,40.08,39.4
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,142.74,12.02,-1.59,-2.16,-1.12,12.77,27.19,104.96
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,254.28,39.2,-2.23,6.18,4.4,27.16,70.79,52.19
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,63.68,9.51,-0.61,-0.55,-0.96,-1.74,27.69,7.66
TT,2025-12-12,2026-02-04,2026-02-05,440.1483,389.3621,-11.54%,541.7208,389.3621,PENDING,,,486.48,25.3,-1.23,0.01,13.63,15.95,14.08,27.79
