ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ON,2026-03-02,2026-04-16,2026-04-17,80.34,64.357,-19.89%,112.306,64.357,PENDING,,,105.77,95.33,3.02,6.99,65.81,70.43,109.61,175.37
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,194.03,0.16,4.68,18.43,36.0,32.75,-24.29,31.27
ORLY,2026-04-28,2026-04-30,2026-05-01,100.0,91.1968,-8.80%,117.6063,91.1968,PENDING,,,94.78,3.91,-0.23,3.37,3.74,-2.03,3.36,2.49
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,26.53,8.33,0.3,1.03,-2.1,-0.93,11.31,19.21
PFG,2026-02-10,2026-04-22,2026-04-23,96.48,92.6519,-3.97%,104.1362,92.6519,PENDING,,,101.55,16.16,0.67,1.93,11.52,6.29,24.59,37.77
Q,2025-12-15,2026-01-21,2026-01-22,105.932,76.4433,-27.84%,164.9095,76.4433,PENDING,,,149.44,83.14,2.03,5.76,25.59,56.57,54.28,
REG,2026-03-09,2026-04-14,2026-04-15,79.44,76.1511,-4.14%,86.0178,76.1511,PENDING,,,79.08,15.68,0.24,-0.38,2.26,7.54,17.18,13.61
RL,2026-03-02,2026-04-20,2026-04-21,389.37,350.1765,-10.07%,467.757,350.1765,PENDING,,,372.15,5.53,3.37,3.53,6.47,5.21,18.79,58.32
SBAC,2025-12-22,2026-04-06,2026-04-07,211.15,185.1081,-12.33%,263.2338,185.1081,PENDING,,,218.44,13.7,0.49,1.14,6.11,18.96,14.28,-7.7
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,55.16,44.57,-1.5,-0.97,9.55,8.05,51.06,68.38
SNA,2026-03-09,2026-04-23,2026-04-24,391.8,366.2202,-6.53%,442.9596,366.2202,PENDING,,,386.32,12.82,1.99,2.08,5.35,1.53,15.95,26.48
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8345,86.8494,PENDING,,,93.67,6.83,-0.74,1.11,-4.86,8.88,2.63,28.09
STLD,2026-02-13,2026-04-20,2026-04-21,211.99,188.3959,-11.13%,259.1782,188.3959,PENDING,,,241.85,43.17,1.85,7.79,36.49,21.98,56.0,84.14
TGT,2026-04-13,2026-04-17,2026-04-20,127.85,117.8345,-7.83%,147.8809,117.8345,PENDING,,,130.19,34.54,1.06,1.81,8.93,15.23,45.62,44.81
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,148.83,16.8,5.26,5.11,6.16,14.86,40.83,106.01
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,249.5,36.59,-3.94,0.25,-0.09,22.65,61.45,61.27
TT,2025-12-12,2026-02-04,2026-02-05,440.1483,389.3621,-11.54%,541.7208,389.3621,PENDING,,,488.18,25.73,2.25,1.84,13.04,10.92,9.65,22.0
