ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ORLY,2026-05-26,88.7981,100.63,100.63,90.26,-1.04,-0.83,1.39,0.65,-0.22,-3.94,-0.87
PCG,2026-05-18,15.8475,18.92,18.92,16.58,3.47,-2.18,0.61,-1.37,-9.88,12.47,17.04
PG,2026-06-01,139.9998,152.42,152.42,150.46,6.53,0.57,3.69,5.43,-0.35,8.46,-5.14
RCL,2026-03-02,291.2316,352.6728,352.6728,313.67,13.64,6.55,15.32,18.81,12.28,13.71,20.06
RCL,2026-03-06,269.0069,352.6728,352.6728,313.67,13.64,6.55,15.32,18.81,12.28,13.71,20.06
RCL,2026-03-09,261.7687,352.6728,352.6728,313.67,13.64,6.55,15.32,18.81,12.28,13.71,20.06
RCL,2026-05-20,231.4394,352.6728,352.6728,313.67,13.64,6.55,15.32,18.81,12.28,13.71,20.06
SATS,2026-05-22,122.8942,147.25,147.25,117.865,8.43,3.32,1.07,-12.76,3.09,12.91,551.91
SATS,2026-06-12,106.9477,147.25,147.25,117.865,8.43,3.32,1.07,-12.76,3.09,12.91,551.91
SWKS,2026-06-09,69.9149,85.18,85.18,76.26,22.77,3.1,1.18,14.71,41.04,14.06,10.36
TDY,2026-05-19,603.0221,687.0,687.0,628.34,23.03,0.37,2.61,-1.6,-2.68,20.12,26.95
TRI,2026-04-09,82.7503,110.7889,110.7889,80.47,-37.1,-1.15,-3.26,2.58,-14.36,-37.11,-57.58
TRI,2026-04-10,81.3678,110.7889,110.7889,80.47,-37.1,-1.15,-3.26,2.58,-14.36,-37.11,-57.58
TRI,2026-05-14,78.0558,110.7889,110.7889,80.47,-37.1,-1.15,-3.26,2.58,-14.36,-37.11,-57.58
TTD,2026-05-08,22.3794,32.9,32.9,19.27,-49.24,-0.05,-0.82,-5.59,-28.84,-47.95,-72.69
TTD,2026-05-11,21.1181,32.9,32.9,19.27,-49.24,-0.05,-0.82,-5.59,-28.84,-47.95,-72.69
TTD,2026-05-13,20.0563,32.9,32.9,19.27,-49.24,-0.05,-0.82,-5.59,-28.84,-47.95,-72.69
TTWO,2026-05-22,221.148,246.25,246.25,216.23,-15.55,2.12,1.73,-10.8,4.11,-10.8,-7.78
VLO,2026-06-15,245.768,265.61,265.61,247.16,53.48,-4.45,-4.35,1.46,6.78,45.34,89.88
VRT,2026-05-18,332.154,379.935,379.935,311.93,92.58,2.99,3.78,-17.09,17.85,74.64,172.76
VRT,2026-05-19,321.1809,379.935,379.935,311.93,92.58,2.99,3.78,-17.09,17.85,74.64,172.76
VRT,2026-06-09,286.911,379.935,379.935,311.93,92.58,2.99,3.78,-17.09,17.85,74.64,172.76
VRT,2026-06-10,276.7607,379.935,379.935,311.93,92.58,2.99,3.78,-17.09,17.85,74.64,172.76
VRTX,2026-04-29,419.921,507.92,507.92,450.46,-0.64,1.24,1.69,0.01,-3.36,1.02,-2.09
VRTX,2026-05-05,415.1394,507.92,507.92,450.46,-0.64,1.24,1.69,0.01,-3.36,1.02,-2.09
VRTX,2026-06-03,421.4353,507.92,507.92,450.46,-0.64,1.24,1.69,0.01,-3.36,1.02,-2.09
WAB,2026-05-19,254.5308,275.5049,275.5049,268.89,26.28,1.39,3.57,-0.08,12.55,23.77,32.55
WAB,2026-06-01,253.502,275.5049,275.5049,268.89,26.28,1.39,3.57,-0.08,12.55,23.77,32.55
