ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
GS,2026-02-13,2026-05-20,2026-05-21,977.9002,866.5517,-11.39%,1200.5974,866.5517,PENDING,,,1092.61,25.51,4.96,8.83,19.43,31.36,35.33,84.59
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1289.37,28.28,0.4,3.36,13.85,12.77,34.67,19.53
HAL,2026-04-08,2026-04-29,2026-04-30,41.2246,36.615,-11.18%,50.4439,36.615,PENDING,,,41.22,47.19,0.46,5.25,-0.78,21.18,55.56,108.18
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,338.15,17.83,2.05,0.18,8.16,10.07,20.37,34.94
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,24.45,39.37,2.52,5.03,14.73,23.8,43.71,64.73
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,249.33,21.74,0.28,-4.06,2.78,-1.17,27.17,44.77
IBKR,2026-02-05,2026-04-15,2026-04-16,80.1188,68.9167,-13.98%,102.5232,68.9167,PENDING,,,87.06,35.66,-0.1,4.86,3.86,28.06,37.19,68.27
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,283.31,46.34,1.16,3.96,16.79,25.39,53.13,103.4
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,343.11,68.86,-2.1,1.17,-3.6,20.6,70.36,113.39
LIN,2026-03-24,2026-04-24,2026-04-27,510.28,475.4228,-6.83%,579.9944,475.4228,PENDING,,,507.45,19.41,-0.02,1.09,1.43,3.9,25.01,9.0
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,161.01,12.99,-1.97,-3.6,2.38,0.77,25.26,17.84
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,385.3,24.68,2.27,-0.12,8.9,15.92,26.97,47.02
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,60.99,14.28,-0.52,-2.24,-0.6,5.74,10.88,-5.99
MET,2026-02-05,2026-05-21,2026-05-22,84.37,74.576,-11.61%,103.9579,74.576,PENDING,,,83.46,7.3,3.09,1.83,5.26,15.3,11.06,8.38
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,267.05,65.66,-0.06,6.25,2.9,23.33,39.81,68.1
MPWR,2026-05-18,2026-06-03,2026-06-04,1625.96,1486.2936,-8.59%,1905.2926,1486.2936,PENDING,,,1652.6,82.7,-2.21,1.19,4.06,53.55,74.2,142.82
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,51.59,74.94,5.16,8.45,10.45,-4.16,114.42,85.51
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,88.45,-8.65,1.89,-2.8,-0.62,0.52,0.55,6.82
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,173.06,27.41,2.74,2.8,7.09,21.28,34.23,65.74
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,322.22,49.22,0.11,-2.44,10.22,53.81,51.07,65.04
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,236.34,22.0,2.61,16.02,27.51,53.22,18.25,41.13
PFE,2026-02-03,2026-02-06,2026-02-09,26.7386,24.9384,-6.73%,30.339,24.9384,PENDING,,,25.69,6.63,1.38,-1.72,-1.27,-1.86,5.57,17.71
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,140.47,10.23,0.62,-3.38,-0.65,-5.85,29.36,81.07
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,267.37,46.37,1.78,2.0,2.95,12.43,57.19,65.82
TROW,2026-06-03,2026-06-04,,,101.981,,,,PENDING,,,106.96,6.03,2.84,3.29,2.74,17.94,7.23,20.47
VRSN,2026-04-24,2026-05-08,2026-05-11,285.9194,256.2102,-10.39%,345.3379,256.2102,PENDING,,,293.79,21.7,-1.11,-0.79,6.82,23.41,16.56,7.86
VTRS,2026-02-26,2026-05-07,2026-05-08,17.1739,14.9876,-12.73%,21.5463,14.9876,PENDING,,,15.9,29.75,2.19,-1.3,3.2,11.17,50.83,89.74
