ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
CI,2026-03-03,2026-05-12,2026-05-13,298.29,274.7225,-7.90%,345.4251,274.7225,PENDING,,,285.75,4.39,1.75,-1.9,1.12,1.01,3.9,-7.66
CIEN,2026-05-19,2026-05-26,2026-05-27,605.535,499.802,-17.46%,817.001,499.802,PENDING,,,582.08,148.89,-3.37,7.41,14.96,64.74,226.53,625.6
CMS,2026-01-05,2026-02-13,2026-02-17,75.9898,67.6258,-11.01%,92.7179,67.6258,PENDING,,,74.22,7.76,0.03,1.24,-1.65,-2.34,1.78,9.81
CTVA,2026-03-05,2026-03-25,2026-03-26,81.74,76.4073,-6.52%,92.4053,76.4073,PENDING,,,79.89,19.45,1.01,1.14,0.59,3.09,22.5,16.82
D,2026-03-19,2026-05-18,2026-05-19,67.2,60.9784,-9.26%,79.6433,60.9784,PENDING,,,67.2,15.92,-0.12,-1.37,7.52,6.84,11.73,24.91
DAL,2026-03-02,2026-05-22,2026-05-26,78.2,62.4139,-20.19%,109.7721,62.4139,PENDING,,,81.8,18.5,3.04,20.72,20.26,18.54,40.41,72.75
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,,213.37,9.54,-0.94,2.8,-5.68,-5.68,16.82,21.25
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,34.49,49.27,-2.24,-8.61,-9.48,16.25,59.54,30.03
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,194.92,71.57,-0.33,0.16,29.9,30.37,62.1,41.05
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,276.83,7.99,-0.15,1.54,7.79,7.65,8.19,6.85
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,111.51,22.1,-0.41,0.87,-1.16,5.51,20.44,38.09
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,154.39,10.87,-1.51,3.02,1.53,7.36,17.09,30.4
GS,2026-02-13,2026-05-20,2026-05-21,982.21,870.3707,-11.39%,1205.8887,870.3707,PENDING,,,996.47,13.96,0.2,7.29,6.25,8.72,30.06,69.93
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1246.03,23.97,-0.26,0.13,7.81,11.76,31.38,17.26
HAL,2026-04-08,2026-04-29,2026-04-30,41.4,36.7708,-11.18%,50.6585,36.7708,PENDING,,,39.6,40.81,-3.6,-7.86,-1.32,12.82,55.09,104.35
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,336.72,17.33,3.99,6.81,1.33,7.56,22.79,37.85
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,23.48,33.84,1.6,7.76,12.45,20.4,38.88,68.63
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,258.02,25.98,-1.48,1.94,6.8,-0.58,30.92,56.64
IBKR,2026-02-05,2026-04-15,2026-04-16,80.2,68.9865,-13.98%,102.6271,68.9865,PENDING,,,80.95,26.01,-2.34,-3.0,4.33,10.03,32.9,57.52
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,270.87,39.92,1.21,5.59,8.48,23.77,63.38,99.01
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,347.65,71.1,-2.27,1.03,2.06,15.05,101.29,117.24
KO,2026-03-03,2026-05-19,2026-05-20,82.17,78.0633,-5.00%,90.3835,78.0633,PENDING,,,81.62,17.55,1.44,-0.37,8.19,2.13,13.45,17.02
LIN,2026-03-24,2026-04-24,2026-04-27,510.28,475.4228,-6.83%,579.9944,475.4228,PENDING,,,507.87,19.51,-1.38,0.36,-0.56,0.26,23.92,12.16
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,166.56,16.88,0.02,2.18,6.43,7.31,27.51,14.86
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,385.86,24.86,3.22,7.79,7.2,11.49,30.94,51.06
MET,2026-02-05,2026-05-21,2026-05-22,84.37,74.576,-11.61%,103.9579,74.576,PENDING,,,83.2,6.97,-0.08,2.63,7.94,11.32,12.48,10.99
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,247.05,53.25,-0.4,-5.71,9.15,26.68,30.75,58.31
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,47.61,61.44,1.23,4.13,-2.24,-7.32,100.72,81.3
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,90.53,-6.5,-0.39,-1.58,0.11,8.13,3.91,12.05
NSC,2026-05-20,2026-05-27,,,310.2291,,,,PENDING,,,325.68,13.79,1.71,2.35,2.57,4.89,14.76,38.21
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,167.94,23.64,-1.18,1.84,0.08,15.88,33.64,62.76
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,329.24,52.47,-1.03,11.88,39.0,40.79,73.73,74.61
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,190.96,-1.42,-1.09,5.24,10.41,29.57,-3.33,23.66
PFE,2026-02-03,2026-02-06,2026-02-09,26.7386,24.9384,-6.73%,30.339,24.9384,PENDING,,,26.21,8.79,1.39,2.14,-0.55,-1.65,8.18,20.25
SNPS,2026-05-15,2026-05-22,2026-05-26,529.97,492.1989,-7.13%,605.5122,492.1989,PENDING,,,525.92,11.96,-1.62,6.49,5.49,17.09,35.42,5.43
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,138.83,8.95,-1.27,5.47,-5.22,-11.29,32.73,83.22
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,263.65,44.33,-2.31,-4.54,9.82,15.14,56.15,68.06
TT,2026-03-03,2026-04-21,2026-04-22,479.43,441.9798,-7.81%,554.3304,441.9798,PENDING,,,457.68,17.88,-0.81,2.16,-5.81,-0.27,11.87,8.87
VRSN,2026-04-24,2026-05-08,2026-05-11,285.9194,256.2102,-10.39%,345.3379,256.2102,PENDING,,,295.65,22.47,-3.65,-2.31,10.65,38.2,18.34,6.99
VTRS,2026-02-26,2026-05-07,2026-05-08,17.1739,14.9876,-12.73%,21.5463,14.9876,PENDING,,,16.29,32.93,0.18,1.48,10.8,2.92,60.06,104.25
WMB,2026-03-09,2026-05-14,2026-05-15,77.8,72.6269,-6.65%,88.1462,72.6269,PENDING,,,74.37,24.61,-2.58,-6.34,3.85,1.26,26.7,30.2
