ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
EOG,2026-04-08,134.4501,150.6999,150.6999,133.87,29.7,0.65,-0.15,-5.35,26.89,28.44,24.54
FANG,2026-04-01,189.0193,204.91,204.91,195.59,30.88,0.89,4.79,-0.75,29.57,39.98,47.16
FANG,2026-04-08,184.6478,204.91,204.91,195.59,30.88,0.89,4.79,-0.75,29.57,39.98,47.16
FANG,2026-04-17,170.5977,204.91,204.91,195.59,30.88,0.89,4.79,-0.75,29.57,39.98,47.16
FAST,2026-04-13,45.6477,49.67,49.67,45.45,13.88,1.43,1.63,1.25,2.06,6.05,13.96
FTV,2026-03-06,55.9914,62.3518,62.3518,61.11,10.81,0.41,2.45,11.31,11.8,23.03,23.45
FTV,2026-03-12,54.2549,62.3518,62.3518,61.11,10.81,0.41,2.45,11.31,11.8,23.03,23.45
GM,2026-02-23,78.3623,87.413,87.413,78.52,-3.21,-0.61,0.6,2.55,-3.0,18.38,75.64
GM,2026-02-27,78.0848,87.413,87.413,78.52,-3.21,-0.61,0.6,2.55,-3.0,18.38,75.64
GM,2026-03-02,77.1986,87.413,87.413,78.52,-3.21,-0.61,0.6,2.55,-3.0,18.38,75.64
GM,2026-03-03,75.7088,87.413,87.413,78.52,-3.21,-0.61,0.6,2.55,-3.0,18.38,75.64
GM,2026-03-06,73.8613,87.413,87.413,78.52,-3.21,-0.61,0.6,2.55,-3.0,18.38,75.64
GM,2026-03-09,72.964,87.413,87.413,78.52,-3.21,-0.61,0.6,2.55,-3.0,18.38,75.64
GWW,2026-03-09,1091.9016,1218.63,1218.63,1164.91,15.66,0.93,2.77,9.34,9.42,20.42,17.66
GWW,2026-03-13,1066.0748,1218.63,1218.63,1164.91,15.66,0.93,2.77,9.34,9.42,20.42,17.66
GWW,2026-03-16,1057.5266,1218.63,1218.63,1164.91,15.66,0.93,2.77,9.34,9.42,20.42,17.66
HAL,2026-04-08,36.7708,41.18,41.18,39.65,40.98,1.38,3.93,4.04,18.16,58.86,96.8
HAL,2026-04-17,35.7051,41.18,41.18,39.65,40.98,1.38,3.93,4.04,18.16,58.86,96.8
HAS,2026-03-06,93.0357,106.2475,106.2475,96.58,18.59,6.59,3.46,4.3,9.57,31.16,92.01
HAS,2026-03-09,91.7231,106.2475,106.2475,96.58,18.59,6.59,3.46,4.3,9.57,31.16,92.01
HAS,2026-03-27,88.1367,106.2475,106.2475,96.58,18.59,6.59,3.46,4.3,9.57,31.16,92.01
HAS,2026-04-21,89.1827,106.2475,106.2475,96.58,18.59,6.59,3.46,4.3,9.57,31.16,92.01
HSIC,2026-03-19,72.1683,89.29,89.29,78.22,3.49,0.14,1.31,5.67,-0.32,21.78,21.2
JPM,2026-03-27,280.513,324.7381,324.7381,311.69,-2.33,-0.42,0.56,7.14,3.18,5.93,34.87
KMI,2026-04-01,32.5258,34.73,34.73,31.73,16.54,-0.25,-0.19,-6.48,7.91,17.82,24.43
KMI,2026-04-08,32.1879,34.73,34.73,31.73,16.54,-0.25,-0.19,-6.48,7.91,17.82,24.43
KMI,2026-04-13,31.7478,34.73,34.73,31.73,16.54,-0.25,-0.19,-6.48,7.91,17.82,24.43
KMI,2026-04-14,31.5865,34.73,34.73,31.73,16.54,-0.25,-0.19,-6.48,7.91,17.82,24.43
KR,2026-04-01,70.0336,76.58,76.58,69.1,11.15,1.51,1.96,-3.87,10.85,3.28,-3.38
KR,2026-04-08,70.5848,76.58,76.58,69.1,11.15,1.51,1.96,-3.87,10.85,3.28,-3.38
LIN,2026-03-24,475.4228,508.9405,508.9405,508.06,19.55,2.72,1.77,5.88,14.39,13.68,13.26
LIN,2026-04-08,484.0209,508.9405,508.9405,508.06,19.55,2.72,1.77,5.88,14.39,13.68,13.26
LYB,2026-04-08,73.2442,83.94,83.94,70.72,65.31,-1.78,-6.07,-6.96,38.88,62.88,32.9
LYV,2026-04-15,155.5255,168.55,168.55,153.21,7.52,-0.92,-4.6,0.33,10.91,-2.56,19.23
MET,2026-02-05,75.1475,83.2534,83.2534,76.06,-2.96,-1.18,-1.34,8.83,-0.41,-2.36,7.16
MET,2026-02-27,71.7939,83.2534,83.2534,76.06,-2.96,-1.18,-1.34,8.83,-0.41,-2.36,7.16
MET,2026-03-27,67.358,83.2534,83.2534,76.06,-2.96,-1.18,-1.34,8.83,-0.41,-2.36,7.16
MPC,2026-04-08,229.9609,255.77,255.77,221.1,36.63,-0.44,-2.27,-9.35,26.43,22.12,71.89
MPC,2026-04-09,223.2002,255.77,255.77,221.1,36.63,-0.44,-2.27,-9.35,26.43,22.12,71.89
MPC,2026-04-10,217.8074,255.77,255.77,221.1,36.63,-0.44,-2.27,-9.35,26.43,22.12,71.89
OMC,2026-03-20,74.231,86.3088,86.3088,76.82,-3.92,-1.65,-2.46,1.9,-2.09,-0.45,8.97
OMC,2026-04-09,73.9039,86.3088,86.3088,76.82,-3.92,-1.65,-2.46,1.9,-2.09,-0.45,8.97
OXY,2026-04-08,58.9217,67.45,67.45,57.83,41.3,1.37,1.69,-5.58,34.66,42.86,47.82
PCAR,2026-03-09,117.283,131.5375,131.5375,126.97,16.25,1.36,2.09,9.65,3.03,29.55,47.05
PCAR,2026-03-20,110.9441,131.5375,131.5375,126.97,16.25,1.36,2.09,9.65,3.03,29.55,47.05
RCL,2026-03-02,292.7417,354.5014,354.5014,260.43,-6.13,-1.96,-2.08,-4.74,-8.31,-17.07,32.35
RCL,2026-03-06,270.4017,354.5014,354.5014,260.43,-6.13,-1.96,-2.08,-4.74,-8.31,-17.07,32.35
RCL,2026-03-09,263.126,354.5014,354.5014,260.43,-6.13,-1.96,-2.08,-4.74,-8.31,-17.07,32.35
REGN,2026-01-13,744.8827,820.1234,820.1234,766.02,-0.64,2.6,2.68,3.28,1.51,32.55,31.55
REGN,2026-03-19,728.5025,820.1234,820.1234,766.02,-0.64,2.6,2.68,3.28,1.51,32.55,31.55
RF,2026-02-12,29.3498,30.8732,30.8732,28.4,5.8,0.67,1.72,10.76,1.35,18.94,49.66
RSG,2026-03-10,219.6496,232.7588,232.7588,214.04,1.58,4.26,2.09,-0.29,-0.51,-2.56,-10.79
RSG,2026-03-25,211.6572,232.7588,232.7588,214.04,1.58,4.26,2.09,-0.29,-0.51,-2.56,-10.79
RSG,2026-04-14,209.0731,232.7588,232.7588,214.04,1.58,4.26,2.09,-0.29,-0.51,-2.56,-10.79
SHW,2026-03-02,347.6112,376.9365,376.9365,337.66,4.44,0.75,1.3,7.64,-3.49,0.22,2.63
SHW,2026-03-03,342.1798,376.9365,376.9365,337.66,4.44,0.75,1.3,7.64,-3.49,0.22,2.63
SHW,2026-03-05,333.4382,376.9365,376.9365,337.66,4.44,0.75,1.3,7.64,-3.49,0.22,2.63
SHW,2026-03-06,328.1466,376.9365,376.9365,337.66,4.44,0.75,1.3,7.64,-3.49,0.22,2.63
SHW,2026-03-09,322.1271,376.9365,376.9365,337.66,4.44,0.75,1.3,7.64,-3.49,0.22,2.63
SHW,2026-03-19,304.9858,376.9365,376.9365,337.66,4.44,0.75,1.3,7.64,-3.49,0.22,2.63
TRGP,2026-04-08,239.9167,253.87,253.87,239.91,30.68,1.34,0.04,-2.52,25.93,60.3,43.68
TRI,2026-04-09,84.6632,113.35,113.35,90.18,-31.11,-2.89,-3.11,3.18,-25.43,-43.33,-49.59
TRI,2026-04-10,83.2488,113.35,113.35,90.18,-31.11,-2.89,-3.11,3.18,-25.43,-43.33,-49.59
USB,2026-02-12,56.9002,60.5646,60.5646,56.63,7.22,0.05,2.07,9.73,1.84,21.34,51.37
USB,2026-02-23,55.2151,60.5646,60.5646,56.63,7.22,0.05,2.07,9.73,1.84,21.34,51.37
USB,2026-02-24,54.2256,60.5646,60.5646,56.63,7.22,0.05,2.07,9.73,1.84,21.34,51.37
USB,2026-03-09,49.8429,60.5646,60.5646,56.63,7.22,0.05,2.07,9.73,1.84,21.34,51.37
VLO,2026-04-08,234.8987,258.43,258.43,233.83,44.52,-0.23,-3.27,-3.28,25.88,50.13,114.03
VLO,2026-04-17,222.5976,258.43,258.43,233.83,44.52,-0.23,-3.27,-3.28,25.88,50.13,114.03
VTRS,2026-02-26,15.0977,16.1619,16.1619,14.75,19.49,1.58,5.28,10.4,12.36,44.84,100.75
WMB,2026-03-09,72.6269,76.3211,76.3211,71.65,20.06,0.77,1.11,-3.77,13.25,16.72,27.14
WMB,2026-03-10,72.157,76.3211,76.3211,71.65,20.06,0.77,1.11,-3.77,13.25,16.72,27.14
WMB,2026-04-01,71.125,76.3211,76.3211,71.65,20.06,0.77,1.11,-3.77,13.25,16.72,27.14
WMT,2026-02-20,122.573,134.4141,134.4141,132.03,18.75,1.58,5.78,8.18,12.28,24.81,40.43
WMT,2026-03-19,119.5197,134.4141,134.4141,132.03,18.75,1.58,5.78,8.18,12.28,24.81,40.43
WMT,2026-03-20,118.3957,134.4141,134.4141,132.03,18.75,1.58,5.78,8.18,12.28,24.81,40.43
XOM,2026-04-01,160.5256,176.41,176.41,150.53,25.92,0.69,-0.95,-8.98,13.39,35.62,43.77
XOM,2026-04-08,154.8948,176.41,176.41,150.53,25.92,0.69,-0.95,-8.98,13.39,35.62,43.77
