ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,54.23,83.89,-0.66,2.63,5.55,26.12,108.5,119.42
MRVL,2026-02-03,2026-04-01,2026-04-02,102.2488,75.2047,-26.45%,156.3372,75.2047,PENDING,,,151.31,78.27,2.35,13.06,72.21,89.71,72.25,193.46
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,90.6,13.62,-1.53,-0.78,1.23,9.23,8.64,40.69
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,171.74,26.44,8.02,10.22,26.52,20.52,39.2,99.4
NUE,2026-02-13,2026-04-20,2026-04-21,202.66,180.7145,-10.83%,246.551,180.7145,PENDING,,,208.06,27.99,2.87,9.48,31.65,19.65,58.96,91.15
ON,2026-03-02,2026-04-16,2026-04-17,80.34,64.357,-19.89%,112.306,64.357,PENDING,,,86.91,60.5,1.58,20.62,46.66,44.71,65.45,150.89
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,181.17,-6.48,2.02,11.15,21.46,1.05,-37.43,42.27
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,27.31,11.52,-0.76,0.74,1.26,8.81,15.29,32.31
PSA,2026-03-09,2026-04-20,2026-04-21,311.79,294.2711,-5.62%,346.8278,294.2711,PENDING,,,308.33,20.03,-1.23,1.42,16.01,9.22,2.37,8.57
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,134.85,65.26,-2.35,1.57,25.34,41.84,,
REG,2026-03-09,2026-04-14,2026-04-15,79.44,76.1511,-4.14%,86.0178,76.1511,PENDING,,,80.01,17.04,-1.37,0.55,6.87,14.55,13.1,16.27
RL,2026-03-02,2026-04-20,2026-04-21,389.37,350.1765,-10.07%,467.757,350.1765,PENDING,,,386.77,9.68,-0.71,3.69,17.57,7.67,18.63,89.49
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,213.1,10.92,-3.32,-2.28,22.37,15.42,9.93,-4.89
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,52.77,38.3,1.09,2.49,13.17,14.28,63.96,54.89
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8344,86.8494,PENDING,,,93.15,6.24,-0.25,-3.13,1.56,6.07,3.5,34.97
STLD,2026-02-13,2026-04-20,2026-04-21,211.5,188.3959,-10.92%,257.7081,188.3959,PENDING,,,220.21,30.36,5.19,12.75,34.73,28.57,55.19,88.68
TER,2026-03-03,2026-04-08,2026-04-09,360.0,303.4471,-15.71%,473.1059,303.4471,PENDING,,,379.93,96.37,1.26,3.95,30.64,69.7,175.32,435.21
TGT,2026-04-13,2026-04-17,2026-04-20,127.85,117.8345,-7.83%,147.8809,117.8345,PENDING,,,132.1,36.52,1.47,10.52,16.63,22.04,48.75,48.38
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,150.5,18.11,-2.02,-0.25,6.83,16.83,29.63,139.91
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,64.57,11.04,1.41,-0.6,10.98,6.88,25.13,9.22
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,479.12,23.4,0.39,1.82,16.76,24.0,15.5,44.8
TXN,2026-02-24,2026-04-20,2026-04-21,234.5,211.882,-9.65%,279.736,211.882,PENDING,,,233.15,35.27,-0.24,6.52,24.55,23.78,34.08,62.03
