ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price
KKR,2021-11-26,71.3908,80.7623,80.7623
KKR,2022-04-21,51.7544,60.2124,60.2124
KKR,2022-05-12,46.0059,60.2124,60.2124
KKR,2022-08-29,48.9171,56.0891,56.0891
KKR,2022-09-01,47.5392,56.0891,56.0891
KKR,2022-09-06,46.4452,56.0891,56.0891
KKR,2022-09-16,46.2398,56.0891,56.0891
KLAC,2007-10-04,29.0721,33.6799,33.6799
KLAC,2007-10-10,28.3713,33.6799,33.6799
KLAC,2010-01-12,20.1177,21.1766,21.1766
KLAC,2010-01-13,19.805,21.1766,21.1766
KLAC,2010-05-06,18.051,20.4805,20.4805
KLAC,2011-05-19,24.0448,26.8792,26.8792
KLAC,2013-02-20,33.9415,35.599,35.599
KLAC,2022-01-20,366.3305,437.587,437.587
KMB,2005-10-06,27.2998,29.5846,29.5846
KMB,2005-10-13,26.7449,29.5846,29.5846
KMB,2006-01-03,27.9795,29.5846,29.5846
KMB,2007-04-23,34.7825,35.7095,35.7095
KMB,2009-12-07,35.531,36.8082,36.8082
KMB,2009-12-09,35.1459,36.8082,36.8082
KMB,2016-07-25,95.0688,100.201,100.201
KMB,2016-07-27,94.0832,100.201,100.201
KMB,2016-07-28,93.6066,100.201,100.201
KMB,2020-02-21,114.2054,120.6706,120.6706
KMB,2020-09-03,125.2601,131.4431,131.4431
KMB,2020-09-08,122.6975,131.4431,131.4431
KMB,2025-08-28,125.294,134.4848,134.4848
KMI,2011-04-05,14.2762,15.4388,15.4388
KMI,2011-04-12,14.0974,15.4388,15.4388
KMI,2011-05-04,13.7012,15.4388,15.4388
KMI,2011-05-17,13.3532,15.4388,15.4388
KMI,2012-04-10,19.3298,20.4734,20.4734
KMI,2012-04-20,18.2928,20.4734,20.4734
KMI,2015-05-13,24.6479,25.8597,25.8597
KMI,2015-05-28,24.2745,25.8597,25.8597
KMI,2015-06-01,24.0612,25.8597,25.8597
KMI,2015-06-02,23.9387,25.8597,25.8597
KMI,2015-06-03,23.8329,25.8597,25.8597
KMI,2017-02-08,13.6366,14.3715,14.3715
KMI,2017-10-17,11.7783,12.5495,12.5495
KMI,2017-10-18,11.7227,12.5495,12.5495
KMI,2017-10-19,11.6807,12.5495,12.5495
KMI,2017-10-20,11.6286,12.5495,12.5495
KMI,2020-02-24,15.2576,15.9251,15.9251
KO,2008-01-17,17.7803,18.8288,18.8288
KO,2008-04-29,16.8676,17.8838,17.8838
KO,2008-10-06,14.5049,16.3343,16.3343
KO,2013-05-23,28.1166,29.1792,29.1792
KO,2013-05-24,27.9554,29.1792,29.1792
KO,2016-04-13,33.7911,34.6874,34.6874
KO,2018-12-20,38.0239,40.7278,40.7278
KO,2024-10-02,67.9947,70.4025,70.4025
KO,2024-10-04,67.3493,70.4025,70.4025
KO,2025-04-07,66.879,72.3608,72.3608
KO,2025-05-12,67.8406,72.7816,72.7816
KO,2026-03-03,78.6,82.0,82.0
KR,2007-11-01,10.043,10.6891,10.6891
KR,2007-11-02,9.9347,10.6891,10.6891
KR,2007-11-06,9.8008,10.6891,10.6891
KR,2007-11-08,9.6345,10.6891,10.6891
KR,2008-09-16,9.4194,11.1753,11.1753
KR,2016-01-04,33.4501,34.7723,34.7723
KR,2016-07-19,29.497,31.0655,31.0655
KR,2016-07-21,29.3202,31.0655,31.0655
KR,2016-07-25,29.0891,31.0655,31.0655
KR,2017-01-03,27.7416,30.0358,30.0358
KR,2020-03-25,24.5836,32.4424,32.4424
KR,2020-09-11,30.0931,33.1037,33.1037
KR,2021-02-23,29.3997,38.4512,38.4512
KR,2022-05-02,49.0755,57.5573,57.5573
KR,2022-10-14,39.3798,48.1242,48.1242
KVUE,2023-06-27,22.7639,24.8979,24.8979
KVUE,2023-07-20,21.6593,24.8979,24.8979
KVUE,2024-12-03,22.2544,23.2198,23.2198
L,2007-07-18,45.2623,48.1975,48.1975
L,2007-07-26,44.4325,48.1975,48.1975
L,2008-01-04,43.8142,46.4029,46.4029
L,2008-06-10,43.7516,46.4574,46.4574
L,2008-06-27,42.1899,46.693,46.693
L,2008-08-19,37.0333,46.693,46.693
L,2008-08-20,36.8143,46.693,46.693
L,2008-09-16,34.8127,46.693,46.693
L,2008-09-18,33.1464,46.693,46.693
L,2008-10-10,21.6782,46.693,46.693
L,2011-06-16,37.1926,41.1876,41.1876
L,2011-11-21,34.4094,38.7174,38.7174
L,2014-07-30,40.6004,42.1306,42.1306
L,2017-01-05,44.5993,46.1154,46.1154
L,2018-02-01,49.4567,51.7046,51.7046
L,2018-12-06,44.9479,48.4326,48.4326
L,2018-12-07,44.3651,48.4326,48.4326
L,2021-06-08,55.8388,58.3279,58.3279
LDOS,2006-12-13,22.5929,26.2793,26.2793
LDOS,2007-01-19,21.2258,26.2793,26.2793
LDOS,2007-03-29,21.6439,26.2793,26.2793
LDOS,2008-10-06,23.6817,26.1298,26.1298
LDOS,2009-05-13,22.1684,23.6264,23.6264
LDOS,2009-05-18,21.7061,23.6264,23.6264
LDOS,2009-05-19,21.4507,23.6264,23.6264
LDOS,2009-05-20,21.2005,23.6264,23.6264
LDOS,2009-07-02,22.5249,23.6513,23.6513
LDOS,2010-03-19,23.5564,24.6103,24.6103
LDOS,2011-05-11,21.4278,21.9824,21.9824
LDOS,2012-04-19,15.0572,17.6856,17.6856
LDOS,2015-12-14,34.2377,36.887,36.887
LDOS,2020-02-28,92.5105,116.1959,116.1959
LDOS,2026-01-02,179.0302,205.3037,205.3037
LEN,2006-02-03,45.7129,50.8809,50.8809
LEN,2006-04-13,45.0384,47.8986,47.8986
LEN,2007-11-08,15.3834,20.773,20.773
LEN,2007-11-16,15.0193,20.773,20.773
LEN,2008-10-09,7.2985,13.7669,13.7669
LEN,2008-10-10,6.6959,13.7669,13.7669
LEN,2008-10-23,5.4309,13.7669,13.7669
LEN,2008-10-24,5.1006,13.7669,13.7669
LEN,2008-11-13,4.95,13.7669,13.7669
LEN,2009-01-09,7.0948,9.4559,9.4559
LEN,2010-05-06,15.0983,18.1607,18.1607
LEN,2013-05-21,35.6589,37.8991,37.8991
LEN,2018-09-21,44.0622,47.4648,47.4648
LEN,2021-12-16,97.5643,106.5139,106.5139
LEN,2021-12-17,95.6169,106.5139,106.5139
LEN,2021-12-20,94.1625,106.5139,106.5139
LEN,2022-01-06,97.1469,106.5139,106.5139
LEN,2023-07-20,117.5612,124.2381,124.2381
LEN,2025-09-15,131.1359,142.9902,142.9902
LH,2010-05-06,60.1038,67.9468,67.9468
LH,2011-06-03,79.4661,82.6332,82.6332
LH,2013-11-19,84.4779,88.4127,88.4127
LH,2015-03-26,102.0417,106.5537,106.5537
LH,2015-04-28,100.4444,107.3969,107.3969
LH,2015-04-29,98.1261,107.3969,107.3969
LH,2015-07-28,97.5544,107.3969,107.3969
LH,2022-08-19,204.7155,216.0357,216.0357
LH,2023-02-01,203.187,213.7812,213.7812
LH,2023-02-06,201.1729,213.7812,213.7812
LH,2024-02-01,213.88,227.9445,227.9445
LH,2026-02-17,267.5272,291.289,291.289
LHX,2006-04-10,28.6865,30.5436,30.5436
LHX,2016-01-15,68.3966,74.0263,74.0263
LHX,2016-01-20,67.3174,74.0263,74.0263
LHX,2020-02-20,196.9657,204.9471,204.9471
LHX,2022-03-29,222.3534,257.4927,257.4927
LHX,2022-12-07,204.2936,238.1392,238.1392
LHX,2022-12-16,197.6187,238.1392,238.1392
LII,2007-08-09,23.6301,30.1421,30.1421
LII,2008-09-16,27.9085,33.0254,33.0254
LII,2008-10-10,21.9825,33.0254,33.0254
LII,2008-11-13,17.1661,33.0254,33.0254
LII,2011-04-08,43.0171,44.8004,44.8004
LII,2014-04-08,75.4942,82.0625,82.0625
LII,2014-04-21,73.5488,82.0625,82.0625
LII,2021-05-19,314.6317,336.6102,336.6102
LII,2021-06-14,314.3237,336.6102,336.6102
LII,2024-12-18,631.0147,674.7262,674.7262
LIN,2011-07-25,79.3844,85.1399,85.1399
LIN,2011-07-26,79.0256,85.1399,85.1399
LIN,2015-01-27,100.7602,108.7794,108.7794
LIN,2015-01-29,99.2015,108.7794,108.7794
LIN,2015-01-30,98.2437,108.7794,108.7794
LIN,2022-01-14,310.0572,333.488,333.488
LIN,2024-04-10,440.2265,467.0603,467.0603
LIN,2024-04-12,435.0078,467.0603,467.0603
LIN,2025-09-02,470.0726,483.0545,483.0545
LIN,2025-09-03,468.2659,483.0545,483.0545
LIN,2025-09-05,465.0823,483.0545,483.0545
LIN,2025-10-01,463.6233,483.0545,483.0545
LLY,2008-08-21,28.5914,30.1047,30.1047
LLY,2008-08-27,28.3687,30.1047,30.1047
LLY,2009-12-08,23.8841,24.876,24.876
LLY,2009-12-09,23.7872,24.876,24.876
LLY,2011-05-27,26.7683,27.981,27.981
LLY,2013-09-24,41.1541,44.3534,44.3534
LLY,2015-09-28,66.1732,77.5838,77.5838
LLY,2016-08-05,69.1675,71.4218,71.4218
LLY,2016-08-08,68.8232,71.4218,71.4218
LLY,2016-08-10,68.338,71.4218,71.4218
LLY,2018-01-22,74.7984,78.934,78.934
LLY,2025-12-03,1031.0863,1110.1372,1110.1372
LLY,2026-02-03,992.1422,1132.0605,1132.0605
LLY,2026-03-05,969.7835,1132.0605,1132.0605
LMT,2008-09-11,65.0224,70.0912,70.0912
LMT,2008-09-16,63.449,70.0912,70.0912
LMT,2009-06-10,48.9149,51.902,51.902
LMT,2009-06-24,47.2664,51.902,51.902
LMT,2009-07-02,46.6009,51.902,51.902
LMT,2010-04-06,50.3397,53.2242,53.2242
LMT,2010-04-07,50.1129,53.2242,53.2242
LMT,2020-09-21,325.7082,346.0354,346.0354
LMT,2022-03-16,377.8932,431.7312,431.7312
LNT,2008-06-03,9.7471,10.3146,10.3146
LNT,2008-09-04,9.0373,9.5481,9.5481
LNT,2008-09-05,8.9709,9.5481,9.5481
LNT,2008-09-11,8.8083,9.5481,9.5481
LNT,2008-09-16,8.6853,9.5481,9.5481
LNT,2009-01-15,7.2665,8.9161,8.9161
LNT,2009-02-06,7.7769,8.9161,8.9161
LNT,2016-08-02,29.2202,30.409,30.409
LNT,2022-08-29,55.0945,57.8206,57.8206
LNT,2022-09-13,54.6118,57.8206,57.8206
LNT,2022-09-26,51.9225,57.8206,57.8206
LNT,2022-12-16,48.7875,51.9041,51.9041
LNT,2025-03-06,60.7301,64.989,64.989
LOW,2005-12-23,23.8158,24.7,24.7
LOW,2005-12-27,23.6749,24.7,24.7
LOW,2006-01-03,23.3223,24.7,24.7
LOW,2006-01-06,22.902,24.7,24.7
LOW,2006-01-18,22.7305,24.7,24.7
LOW,2006-03-31,22.8485,24.705,24.705
LOW,2006-04-03,22.7428,24.705,24.705
LOW,2006-04-11,22.7774,24.705,24.705
LOW,2006-04-12,22.6939,24.705,24.705
LOW,2006-04-17,22.4544,24.705,24.705
LOW,2007-03-13,21.9027,25.5035,25.5035
LOW,2007-03-14,21.5228,25.5035,25.5035
LOW,2008-03-07,16.0155,19.3861,19.3861
LOW,2008-09-18,15.8349,20.7194,20.7194
LOW,2008-10-06,14.3776,20.7194,20.7194
LOW,2010-05-05,19.5739,21.3679,21.3679
LOW,2011-04-26,19.9215,20.8647,20.8647
LOW,2011-05-03,19.7582,20.8647,20.8647
LOW,2011-05-04,19.6514,20.8647,20.8647
LOW,2011-05-05,19.5351,20.8647,20.8647
LOW,2014-03-25,38.9441,41.3027,41.3027
LOW,2015-03-18,59.7037,62.2174,62.2174
LOW,2017-05-11,71.8002,73.2988,73.2988
LOW,2018-10-03,97.2053,102.4707,102.4707
LOW,2019-04-29,97.7128,103.9621,103.9621
LOW,2021-12-14,231.2414,242.5125,242.5125
LOW,2021-12-15,230.1091,242.5125,242.5125
LOW,2022-09-13,180.0888,206.3845,206.3845
LRCX,2006-05-11,4.1461,4.5625,4.5625
LRCX,2006-05-23,3.7748,4.5625,4.5625
LRCX,2006-06-08,3.6142,4.5625,4.5625
LRCX,2006-12-21,4.2336,4.8435,4.8435
LRCX,2007-01-03,4.1414,4.8435,4.8435
LRCX,2007-08-09,4.6766,5.1636,5.1636
LRCX,2007-08-10,4.5862,5.1636,5.1636
LRCX,2008-01-02,3.5721,4.0752,4.0752
LRCX,2010-05-06,3.1495,3.6863,3.6863
LRCX,2010-06-08,3.1115,3.6863,3.6863
LRCX,2015-06-15,6.8972,7.2276,7.2276
LRCX,2018-08-17,15.1426,17.6719,17.6719
LRCX,2021-05-04,56.1091,63.4246,63.4246
LRCX,2021-05-10,55.5839,63.4246,63.4246
LRCX,2021-05-11,54.2955,63.4246,63.4246
LULU,2007-11-08,19.5826,30.35,30.35
LULU,2008-05-20,16.9743,18.665,18.665
LULU,2008-08-19,10.093,15.0,15.0
LULU,2008-08-20,10.0806,15.0,15.0
LULU,2008-10-10,8.4089,13.995,13.995
LULU,2010-04-19,20.8546,22.805,22.805
LULU,2011-07-29,58.9856,64.49,64.49
LULU,2011-08-03,57.6201,64.49,64.49
LULU,2012-05-08,73.0365,81.09,81.09
LULU,2017-01-27,66.0762,72.7,72.7
LULU,2017-01-30,65.7139,72.7,72.7
LULU,2017-01-31,65.28,72.7,72.7
LULU,2021-01-15,339.8529,387.37,387.37
LULU,2021-12-03,435.3475,485.83,485.83
LULU,2022-04-25,358.4704,410.7,410.7
LULU,2024-01-08,489.495,516.39,516.39
LULU,2025-02-07,397.4963,423.32,423.32
LULU,2025-02-10,393.988,423.32,423.32
LUV,2007-03-14,12.5608,14.2193,14.2193
LUV,2007-03-29,12.4763,14.2193,14.2193
LUV,2007-08-16,12.6496,14.555,14.555
LUV,2008-08-07,13.005,14.1719,14.1719
LUV,2008-09-18,12.8714,14.4175,14.4175
LUV,2009-02-20,5.5989,8.559,8.559
LUV,2010-05-04,11.1067,12.0531,12.0531
LUV,2011-04-04,10.5113,11.1313,11.1313
LUV,2015-02-02,37.7581,41.6563,41.6563
LUV,2018-01-08,57.5067,60.5943,60.5943
LUV,2021-04-20,55.5934,60.243,60.243
LUV,2021-10-22,44.2908,52.4091,52.4091
LUV,2021-11-26,41.4522,52.4091,52.4091
LUV,2021-11-30,40.3177,52.4091,52.4091
LUV,2023-07-14,34.2948,37.3627,37.3627
LUV,2023-07-25,33.4611,37.3627,37.3627
LUV,2025-01-03,31.9508,35.1629,35.1629
LUV,2025-01-16,30.8473,35.1629,35.1629
LUV,2026-03-03,46.1248,55.11,55.11
LVS,2007-02-06,62.3272,69.3352,69.3352
LVS,2010-11-17,28.3779,35.1396,35.1396
LVS,2010-12-02,30.0008,35.1396,35.1396
LVS,2010-12-08,28.9488,35.1396,35.1396
LVS,2011-02-23,27.9262,32.3395,32.3395
LVS,2012-05-08,33.3142,39.5049,39.5049
LVS,2012-05-09,32.6841,39.5049,39.5049
LVS,2014-12-04,42.1932,47.3397,47.3397
LVS,2015-04-29,38.6633,43.9922,43.9922
LVS,2015-08-11,40.2447,42.9532,42.9532
LVS,2015-08-12,39.6228,42.9532,42.9532
LVS,2016-03-24,39.8245,42.5267,42.5267
LVS,2016-04-01,39.3716,42.5267,42.5267
LVS,2016-04-05,38.5727,42.5267,42.5267
LVS,2016-04-06,38.1391,42.5267,42.5267
LVS,2022-02-22,42.6863,45.8502,45.8502
LVS,2023-05-12,56.8696,62.2925,62.2925
LVS,2024-02-20,50.5823,53.4829,53.4829
LVS,2025-12-04,65.3753,70.0843,70.0843
LW,2021-03-10,73.6807,79.8089,79.8089
LW,2021-04-08,70.28,79.8089,79.8089
LW,2024-01-25,98.7289,107.0314,107.0314
LW,2024-01-26,98.7289,107.0314,107.0314
LW,2024-02-06,96.8145,107.0314,107.0314
LW,2024-02-07,95.8422,107.0314,107.0314
LW,2024-03-07,95.3766,107.0314,107.0314
LW,2026-02-17,47.4878,52.05,52.05
LYB,2011-08-03,14.2231,16.947,16.947
LYB,2012-03-05,19.6284,21.8712,21.8712
LYB,2014-09-10,61.0734,62.5873,62.5873
LYB,2017-02-28,52.5923,57.1078,57.1078
LYB,2017-03-27,50.6051,57.1078,57.1078
LYB,2017-04-13,50.0413,57.1078,57.1078
LYB,2017-04-28,49.9308,57.1078,57.1078
LYB,2017-05-02,48.7985,57.1078,57.1078
LYB,2017-05-03,48.3222,57.1078,57.1078
LYB,2017-05-04,47.9333,57.1078,57.1078
LYB,2018-02-01,71.1255,74.1632,74.1632
LYB,2018-09-05,68.7309,72.199,72.199
LYB,2019-04-26,55.6849,60.8469,60.8469
LYB,2019-05-06,54.1018,60.8469,60.8469
LYB,2019-12-03,60.5345,64.9431,64.9431
LYB,2020-01-07,60.1416,64.9431,64.9431
LYB,2020-01-08,59.6559,64.9431,64.9431
LYB,2020-01-21,59.0998,64.9431,64.9431
LYB,2021-06-08,79.3124,84.4383,84.4383
LYB,2021-06-14,77.4689,84.4383,84.4383
LYB,2021-06-15,76.7772,84.4383,84.4383
LYV,2007-02-27,23.1665,25.63,25.63
LYV,2007-03-01,22.5343,25.63,25.63
LYV,2007-06-27,21.9174,24.09,24.09
LYV,2007-10-15,21.4089,24.03,24.03
LYV,2007-10-16,21.0346,24.03,24.03
LYV,2008-09-15,14.6661,17.87,17.87
LYV,2008-09-16,14.1781,17.87,17.87
LYV,2011-01-20,11.0882,12.09,12.09
LYV,2011-01-21,10.9276,12.09,12.09
LYV,2011-01-24,10.8011,12.09,12.09
LYV,2011-07-29,10.8433,12.44,12.44
LYV,2012-06-26,8.6799,9.9,9.9
LYV,2012-07-10,8.933,9.9,9.9
LYV,2014-12-12,25.0832,27.42,27.42
LYV,2015-11-24,25.0696,29.68,29.68
LYV,2015-12-03,24.8652,29.68,29.68
LYV,2015-12-09,24.4325,29.68,29.68
LYV,2015-12-11,24.2215,29.68,29.68
LYV,2021-03-25,79.228,94.63,94.63
LYV,2022-01-10,111.7272,127.75,127.75
LYV,2022-01-24,107.9921,127.75,127.75
LYV,2024-04-02,102.9622,107.24,107.24
LYV,2025-02-25,144.1688,157.75,157.75
LYV,2025-02-26,140.6827,157.75,157.75
LYV,2025-03-07,127.4435,157.75,157.75
MA,2008-06-26,24.78,29.2619,29.2619
MA,2008-07-01,23.8225,29.2619,29.2619
MA,2008-09-03,20.9694,26.5966,26.5966
MA,2010-01-22,23.1067,24.7944,24.7944
MA,2010-01-25,22.8527,24.7944,24.7944
MA,2010-04-28,23.0891,24.7481,24.7481
MA,2010-04-30,22.7285,24.7481,24.7481
MA,2012-05-08,39.2077,43.1301,43.1301
MA,2022-03-01,333.6327,390.588,390.588
MA,2022-03-04,319.639,390.588,390.588
MA,2026-01-12,558.5265,588.7856,588.7856
MAA,2007-02-26,26.705,28.1348,28.1348
MAA,2013-08-01,41.9865,44.4656,44.4656
MAA,2013-08-02,41.5,44.4656,44.4656
MAA,2013-08-15,39.4099,44.4656,44.4656
MAA,2018-09-14,78.4324,80.792,80.792
MAA,2022-01-06,187.8184,197.6007,197.6007
MAA,2022-04-25,174.0841,186.6027,186.6027
MAA,2024-09-26,149.1664,157.3207,157.3207
MAA,2024-09-27,148.0728,157.3207,157.3207
MAA,2024-10-02,146.756,157.3207,157.3207
MAA,2024-10-03,145.7987,157.3207,157.3207
MAA,2024-10-04,144.8598,157.3207,157.3207
MAA,2024-10-07,143.9094,157.3207,157.3207
MAA,2024-10-08,143.0393,157.3207,157.3207
MAR,2008-02-29,26.2589,29.0306,29.0306
MAR,2008-03-07,25.5231,29.0306,29.0306
MAR,2008-08-21,20.4733,23.2639,23.2639
MAR,2008-09-15,21.1007,23.4813,23.4813
MAR,2008-09-16,20.7029,23.4813,23.4813
MAR,2008-09-17,20.4093,23.4813,23.4813
MAR,2008-09-24,19.7452,23.4813,23.4813
MAR,2008-09-25,19.3691,23.4813,23.4813
MAR,2008-09-29,18.7793,23.4813,23.4813
MAR,2008-10-02,18.0092,23.4813,23.4813
MAR,2008-10-06,16.815,23.4813,23.4813
MAR,2010-05-06,27.0775,30.4198,30.4198
MAR,2010-06-07,24.7837,30.4198,30.4198
MAR,2010-06-08,24.4111,30.4198,30.4198
MAR,2010-06-25,25.9375,30.4198,30.4198
MAR,2011-01-20,32.0617,34.1905,34.1905
MAR,2011-01-21,31.8896,34.1905,34.1905
MAR,2011-01-24,31.664,34.1905,34.1905
MAR,2012-10-19,32.4614,36.3469,36.3469
MAR,2013-06-03,36.5345,38.8876,38.8876
MAR,2015-06-08,69.339,75.7452,75.7452
MAR,2015-06-09,69.0055,75.7452,75.7452
MAR,2015-06-24,68.7749,75.7452,75.7452
MAR,2015-11-16,64.2171,72.2182,72.2182
MAR,2016-01-04,59.0169,72.2182,72.2182
MAR,2016-01-06,57.6682,72.2182,72.2182
MAR,2019-07-18,132.2331,137.2864,137.2864
MAR,2020-01-03,142.6276,147.0545,147.0545
MAS,2007-02-14,17.932,20.5246,20.5246
MAS,2007-09-11,14.4601,17.2271,17.2271
MAS,2007-11-19,13.5032,17.2271,17.2271
MAS,2007-11-20,13.3995,17.2271,17.2271
MAS,2009-01-14,6.6272,7.6973,7.6973
MAS,2009-01-15,6.4836,7.6973,7.6973
MAS,2013-06-03,15.0436,16.5702,16.5702
MAS,2014-03-13,16.5239,17.4118,17.4118
MAS,2014-03-20,16.2921,17.4118,17.4118
MAS,2016-08-17,30.538,32.342,32.342
MAS,2018-01-30,39.0274,40.8664,40.8664
MAS,2018-02-01,38.6723,40.8664,40.8664
MAS,2018-09-04,33.325,35.7353,35.7353
MAS,2018-09-24,33.3755,35.7353,35.7353
MAS,2018-09-25,33.2067,35.7353,35.7353
MAS,2018-09-26,32.9584,35.7353,35.7353
MAS,2022-07-27,49.6404,53.3412,53.3412
MAS,2025-03-04,71.0429,80.3286,80.3286
MAS,2026-03-03,67.9913,78.8524,78.8524
MAS,2026-03-04,67.9913,78.8524,78.8524
MCD,2006-02-21,20.3922,21.0849,21.0849
MCD,2006-02-24,20.2471,21.0849,21.0849
MCD,2006-02-27,20.1568,21.0849,21.0849
MCD,2009-01-08,37.1798,39.9937,39.9937
MCD,2010-12-08,51.8977,53.6948,53.6948
MCD,2013-04-18,71.4438,73.7386,73.7386
MCD,2013-04-19,70.8806,73.7386,73.7386
MCD,2013-04-22,70.3476,73.7386,73.7386
MCD,2014-05-28,74.3671,76.2422,76.2422
MCD,2015-04-02,72.5119,76.8404,76.8404
MCD,2020-02-24,183.7848,189.0276,189.0276
MCD,2020-10-26,197.0186,204.5223,204.5223
MCD,2022-01-10,239.404,246.057,246.057
MCD,2022-01-11,237.6179,246.057,246.057
MCHP,2008-06-03,10.6538,11.4946,11.4946
MCHP,2008-08-19,9.7695,10.3529,10.3529
MCHP,2008-08-20,9.7119,10.3529,10.3529
MCHP,2008-08-21,9.6368,10.3529,10.3529
MCHP,2012-08-24,12.6575,13.039,13.039
MCHP,2012-09-04,12.5243,13.039,13.039
MCHP,2012-09-11,12.3731,13.039,13.039
MCHP,2019-05-06,41.9889,44.3725,44.3725
MCHP,2019-05-07,41.1912,44.3725,44.3725
MCK,2008-02-06,49.8674,59.2478,59.2478
MCK,2008-03-03,50.7131,59.2478,59.2478
MCK,2008-06-10,48.7444,51.2601,51.2601
MCK,2008-09-16,48.5885,51.5869,51.5869
MCK,2011-05-23,74.4717,78.0295,78.0295
MCK,2011-06-17,73.3019,78.0295,78.0295
MCK,2011-06-23,73.1365,78.0295,78.0295
MCK,2011-07-15,73.6655,78.0295,78.0295
MCK,2015-06-15,214.5291,224.2954,224.2954
MCK,2016-07-28,179.0987,184.9488,184.9488
MCK,2017-07-19,151.9055,158.1094,158.1094
MCK,2018-01-30,159.0749,167.8192,167.8192
MCK,2018-02-01,154.4192,167.8192,167.8192
MCK,2026-03-05,922.2787,999.0,999.0
MCO,2020-02-25,247.1043,272.6456,272.6456
MCO,2020-09-04,268.664,292.2055,292.2055
MCO,2020-09-08,262.742,292.2055,292.2055
MCO,2022-01-03,369.2705,392.6791,392.6791
MDLZ,2006-10-24,14.0427,14.7903,14.7903
MDLZ,2006-11-27,13.898,14.7903,14.7903
MDLZ,2007-01-04,14.2283,14.7903,14.7903
MDLZ,2007-01-05,14.1793,14.7903,14.7903
MDLZ,2007-01-29,13.8301,14.7903,14.7903
MDLZ,2007-07-26,13.7411,15.2282,15.2282
MDLZ,2007-08-10,12.5821,15.2282,15.2282
MDLZ,2007-08-16,12.6165,15.2282,15.2282
MDLZ,2008-10-06,13.4344,14.9224,14.9224
MDLZ,2008-10-07,13.1846,14.9224,14.9224
MDLZ,2010-04-23,13.725,14.2954,14.2954
MDLZ,2014-12-03,29.9395,30.7606,30.7606
MDLZ,2015-08-20,34.7457,38.3632,38.3632
MDLZ,2018-03-21,34.1137,38.4077,38.4077
MDLZ,2020-09-08,49.0991,52.087,52.087
MDLZ,2020-09-21,48.3064,52.087,52.087
MDLZ,2022-01-24,59.8833,62.5897,62.5897
MDLZ,2022-01-28,58.4607,62.5897,62.5897
MDLZ,2024-03-08,66.6006,72.8594,72.8594
MDLZ,2024-03-15,66.2044,72.8594,72.8594
MDLZ,2026-02-17,59.3415,62.8,62.8
MDT,2006-06-21,31.6737,33.3,33.3
MDT,2007-01-23,34.1656,35.485,35.485
MDT,2007-10-05,36.0536,37.6825,37.6825
MDT,2008-01-02,32.1592,33.3755,33.3755
MDT,2008-09-05,34.8853,37.4252,37.4252
MDT,2008-09-15,34.5104,37.4252,37.4252
MDT,2008-09-17,34.0672,37.4252,37.4252
MDT,2010-04-16,30.4825,31.4647,31.4647
MDT,2010-04-22,30.0338,31.4647,31.4647
MDT,2010-04-28,29.3714,31.4647,31.4647
MDT,2012-02-21,27.5607,29.0902,29.0902
MDT,2012-02-22,27.2504,29.0902,29.0902
MDT,2012-02-23,26.9399,29.0902,29.0902
MDT,2015-04-01,58.1021,60.4822,60.4822
MDT,2018-10-08,78.0752,82.0464,82.0464
MDT,2020-01-30,98.8532,102.7455,102.7455
MDT,2024-01-24,79.3724,83.1765,83.1765
MDT,2024-02-08,80.2786,83.5983,83.5983
MDT,2025-12-16,96.8846,105.5539,105.5539
MDT,2026-02-11,98.9924,105.5539,105.5539
MELI,2008-01-16,51.328,78.6535,78.6535
MELI,2010-01-04,48.3595,54.0216,54.0216
MELI,2011-05-03,84.0056,89.9498,89.9498
MELI,2011-05-04,82.2665,89.9498,89.9498
MELI,2011-05-05,81.0148,89.9498,89.9498
MELI,2012-03-06,89.1694,101.7084,101.7084
MELI,2012-04-10,90.0401,101.7084,101.7084
MELI,2012-04-23,84.7153,101.7084,101.7084
MELI,2012-05-07,86.8234,101.7084,101.7084
MELI,2014-02-25,87.0875,107.4341,107.4341
MELI,2015-06-01,141.4171,152.0038,152.0038
MELI,2015-06-11,139.1542,152.0038,152.0038
MELI,2017-06-09,272.9993,297.4684,297.4684
MELI,2017-06-29,247.5767,297.4684,297.4684
MELI,2019-09-09,564.3428,698.98,698.98
MELI,2022-09-01,815.694,1095.34,1095.34
MELI,2026-02-03,2083.3265,2342.0,2342.0
MET,2005-12-05,25.8724,27.02,27.02
MET,2007-10-15,35.4527,36.9898,36.9898
MET,2008-01-04,30.7291,35.3009,35.3009
MET,2008-01-08,30.3218,35.3009,35.3009
MET,2008-01-18,29.8168,35.3009,35.3009
MET,2008-01-22,28.8477,35.3009,35.3009
MET,2008-01-23,27.7439,35.3009,35.3009
MET,2008-03-03,30.113,35.3009,35.3009
MET,2008-03-04,29.8569,35.3009,35.3009
MET,2008-04-22,31.2245,35.3009,35.3009
MET,2008-04-23,30.9449,35.3009,35.3009
MET,2009-01-12,15.4558,20.7132,20.7132
MET,2011-02-23,25.2697,27.1905,27.1905
MET,2012-04-09,20.3732,22.5527,22.5527
MET,2014-07-10,33.322,34.7599,34.7599
MET,2019-07-22,39.3657,40.5838,40.5838
MET,2019-07-31,39.2212,40.5838,40.5838
MET,2026-02-05,75.1475,83.2534,83.2534
