ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
CMS,2026-01-05,2026-02-13,2026-02-17,76.58,68.151,-11.01%,93.438,68.151,PENDING,,,73.96,6.55,-0.12,-3.62,-6.17,2.27,2.93,3.85
CTVA,2026-03-05,2026-03-25,2026-03-26,81.74,76.4073,-6.52%,92.4053,76.4073,PENDING,,,79.07,18.23,-3.3,-2.39,-5.82,9.35,27.14,27.85
DELL,2026-03-31,2026-04-13,2026-04-14,184.9777,156.4635,-15.41%,242.0059,156.4635,PENDING,,,230.27,84.3,-3.57,10.2,24.54,100.18,50.02,148.83
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,,220.9,13.4,-2.76,-2.43,1.94,1.77,24.57,30.81
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,37.32,61.51,-3.06,-7.83,-4.99,23.41,69.65,38.35
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,196.26,72.75,1.23,26.51,32.22,31.52,63.59,37.61
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,,106.39,7.96,-0.45,-4.57,-6.32,-1.51,10.37,-0.48
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,267.37,4.3,0.04,1.58,6.14,7.46,6.38,-2.84
ETN,2025-12-12,2026-02-11,2026-02-12,398.7566,329.4281,-17.39%,537.4135,329.4281,PENDING,,,399.15,25.71,-5.28,-7.82,3.52,12.89,6.3,35.07
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,112.02,22.66,-0.83,-4.48,-1.73,17.01,18.6,36.9
FFIV,2026-03-27,2026-04-06,2026-04-07,307.2,279.9498,-8.87%,361.7005,279.9498,PENDING,,,345.02,35.16,1.17,6.52,13.21,27.22,42.94,30.28
FRT,2026-03-09,2026-04-14,2026-04-15,109.98,104.4862,-5.00%,120.9676,104.4862,PENDING,,,115.67,17.3,-0.94,4.3,7.71,11.51,23.09,27.72
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,152.45,9.47,-1.26,-1.2,3.11,3.99,14.79,27.76
GWW,2026-03-09,2026-05-07,,,1091.9016,,,,PENDING,,,1234.1,22.53,5.49,6.26,7.62,4.5,29.66,19.5
HAL,2026-04-08,2026-04-29,2026-04-30,41.4,36.7708,-11.18%,50.6585,36.7708,PENDING,,,39.12,39.1,-3.17,-7.52,3.49,16.16,47.55,106.75
HLT,2026-03-06,2026-04-17,2026-04-20,339.86,292.0818,-14.06%,435.4163,292.0818,PENDING,,,320.3,11.56,-0.38,-1.16,0.98,3.8,23.97,35.68
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,21.67,23.53,-0.05,2.56,9.94,15.27,39.12,58.0
HWM,2026-03-12,2026-05-07,,,240.7357,,,,PENDING,,,272.54,33.01,6.28,12.14,9.02,30.08,33.09,75.36
IBKR,2026-02-05,2026-04-15,2026-04-16,80.2,68.9865,-13.98%,102.6271,68.9865,PENDING,,,83.71,30.31,-3.83,5.3,15.77,20.59,18.69,88.74
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,355.06,74.74,-3.17,1.47,11.54,60.28,98.25,142.3
LIN,2026-03-24,2026-04-24,2026-04-27,510.28,475.4228,-6.83%,579.9944,475.4228,PENDING,,,493.85,16.21,-1.6,-1.45,-1.32,7.79,19.0,11.96
MAR,2026-03-06,2026-04-17,2026-04-20,375.36,319.3706,-14.92%,487.3388,319.3706,PENDING,,,352.05,13.7,-1.95,-2.67,1.0,8.05,29.87,41.05
MGM,2026-01-05,2026-04-15,2026-04-16,38.2,35.844,-6.17%,42.912,35.844,PENDING,,,38.11,4.44,-0.26,-2.13,2.72,5.04,19.58,21.29
MPC,2026-04-08,2026-05-05,2026-05-06,253.0,229.9609,-9.11%,299.0783,229.9609,PENDING,,,242.26,49.71,-1.43,-2.43,4.43,24.33,33.15,71.19
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,48.54,64.6,-0.51,5.66,-6.83,18.77,104.38,98.69
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,89.0,-8.08,-0.22,-3.17,1.03,4.41,4.29,15.37
NEE,2026-03-20,2026-04-23,2026-04-24,97.24,89.4624,-8.00%,112.7952,89.4624,PENDING,,,93.32,17.04,-2.17,-4.66,-0.9,5.32,15.79,44.42
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,160.03,17.82,-1.99,-3.79,5.46,9.12,26.94,69.33
NUE,2026-02-13,2026-04-20,2026-04-21,202.66,180.7145,-10.83%,246.551,180.7145,PENDING,,,226.7,39.46,-3.21,0.63,24.45,21.97,58.19,96.95
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,290.22,34.4,-4.39,-1.15,42.08,31.33,43.35,62.14
ON,2026-03-02,2026-04-16,2026-04-17,80.34,64.357,-19.89%,112.306,64.357,PENDING,,,100.61,85.8,-4.88,-0.2,47.13,59.45,108.39,161.26
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,194.59,0.45,0.29,20.57,35.92,43.08,-21.11,33.07
ORLY,2026-04-28,2026-04-30,2026-05-01,100.0,91.1968,-8.80%,117.6063,91.1968,PENDING,,,94.58,3.69,-0.21,-4.85,1.63,1.85,0.8,2.31
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,26.48,8.13,-0.19,-0.82,-3.6,-0.04,12.75,24.14
PFG,2026-02-10,2026-04-22,2026-04-23,96.48,92.6519,-3.97%,104.1362,92.6519,PENDING,,,100.03,14.42,-1.5,-0.87,6.19,5.69,24.16,36.1
Q,2025-12-15,2026-01-21,2026-01-22,105.932,76.4433,-27.84%,164.9095,76.4433,PENDING,,,143.59,75.97,-3.91,2.08,11.02,54.88,42.49,
REG,2026-03-09,2026-04-14,2026-04-15,79.44,76.1511,-4.14%,86.0178,76.1511,PENDING,,,77.86,13.89,-1.54,0.01,0.0,4.16,15.03,12.64
RL,2026-03-02,2026-04-20,2026-04-21,389.37,350.1765,-10.07%,467.757,350.1765,PENDING,,,353.55,0.26,-5.0,-1.42,-5.82,4.68,14.91,50.8
SBAC,2025-12-22,2026-04-06,2026-04-07,211.15,185.1081,-12.33%,263.2338,185.1081,PENDING,,,218.62,13.79,0.08,-1.17,-0.04,21.94,12.81,-7.96
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,53.0,38.91,-3.92,-6.82,2.16,7.68,48.76,62.66
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8344,86.8494,PENDING,,,91.57,4.44,-2.24,-3.73,-7.39,6.4,0.43,25.7
STLD,2026-02-13,2026-04-20,2026-04-21,211.99,188.3959,-11.13%,259.1782,188.3959,PENDING,,,232.92,37.88,-3.69,1.86,24.18,21.04,54.55,79.97
TGT,2026-04-13,2026-04-17,2026-04-20,127.85,117.8345,-7.83%,147.8809,117.8345,PENDING,,,125.88,30.09,-3.31,-2.98,2.24,14.71,43.1,40.57
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,130.52,2.43,-12.3,-10.01,-13.32,-8.6,23.44,80.62
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,252.44,38.2,1.18,-2.94,3.98,23.43,64.96,64.13
TT,2025-12-12,2026-02-04,2026-02-05,440.1483,389.3621,-11.54%,541.7208,389.3621,PENDING,,,469.81,21.0,-3.76,-4.61,4.53,7.98,8.77,16.32
VTRS,2026-02-26,2026-05-07,,,15.0977,,,,PENDING,,,17.39,40.87,9.03,16.4,28.15,22.31,69.13,114.63
