ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,303.22,-0.23,-0.42,-0.53,-7.12,-0.6,3.28,1.13
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,52.84,79.18,4.26,5.45,0.53,56.15,96.94,115.67
MRVL,2026-02-03,2026-04-01,2026-04-02,102.2488,75.2047,-26.45%,156.3372,75.2047,PENDING,,,133.83,57.68,1.93,22.41,52.4,61.54,56.52,154.1
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,91.31,14.51,-1.07,-2.52,-1.58,13.33,11.04,40.93
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,27.11,10.7,-0.84,0.04,1.99,9.08,13.19,34.68
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,132.77,62.71,-1.67,11.58,21.75,46.14,,
REG,2026-03-09,2026-04-14,,,76.1511,,,,PENDING,,,79.57,16.39,1.58,2.9,3.9,14.47,15.46,21.1
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,218.08,13.51,-0.98,5.94,15.98,18.68,16.75,5.07
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,51.49,34.95,-0.83,2.26,15.14,14.71,64.57,63.07
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8344,86.8494,PENDING,,,96.16,9.67,-0.07,-2.34,1.81,8.68,8.13,48.12
TER,2026-03-03,2026-04-08,2026-04-09,360.0,303.4471,-15.71%,473.1059,303.4471,PENDING,,,365.51,88.91,-1.25,14.05,27.61,62.98,177.06,407.49
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,150.87,18.4,0.6,7.61,6.17,13.14,40.27,139.45
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,64.96,11.71,0.79,1.2,7.69,10.21,26.81,11.86
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,470.57,21.2,-0.5,8.97,11.4,22.37,13.9,40.05
