ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
F,2026-06-05,14.7877,17.78,17.78,14.41,12.42,-2.44,-3.61,7.54,22.21,7.19,44.97
FANG,2026-05-06,192.2517,213.3366,213.3366,188.12,26.58,-0.97,-3.15,-7.58,1.03,21.45,24.57
FANG,2026-05-07,186.9795,213.3366,213.3366,188.12,26.58,-0.97,-3.15,-7.58,1.03,21.45,24.57
FANG,2026-06-15,184.167,213.3366,213.3366,188.12,26.58,-0.97,-3.15,-7.58,1.03,21.45,24.57
FSLR,2026-06-09,258.9046,320.95,320.95,264.36,1.2,-3.35,0.83,13.28,31.9,3.75,50.89
FTNT,2026-06-09,135.3961,150.07,150.07,147.02,85.14,-1.65,6.24,19.74,76.79,78.81,45.81
GM,2026-02-23,78.1928,87.224,87.224,82.51,1.92,-1.86,-1.49,10.46,11.68,2.47,71.15
GM,2026-02-27,77.9159,87.224,87.224,82.51,1.92,-1.86,-1.49,10.46,11.68,2.47,71.15
GM,2026-03-02,77.0316,87.224,87.224,82.51,1.92,-1.86,-1.49,10.46,11.68,2.47,71.15
GM,2026-03-03,75.545,87.224,87.224,82.51,1.92,-1.86,-1.49,10.46,11.68,2.47,71.15
GM,2026-03-06,73.7015,87.224,87.224,82.51,1.92,-1.86,-1.49,10.46,11.68,2.47,71.15
GM,2026-03-09,72.8062,87.224,87.224,82.51,1.92,-1.86,-1.49,10.46,11.68,2.47,71.15
GM,2026-05-19,71.7296,87.224,87.224,82.51,1.92,-1.86,-1.49,10.46,11.68,2.47,71.15
KR,2026-04-01,69.6666,76.1787,76.1787,64.13,3.7,0.11,1.81,-2.86,-13.02,2.53,-0.14
KR,2026-04-08,70.2149,76.1787,76.1787,64.13,3.7,0.11,1.81,-2.86,-13.02,2.53,-0.14
KR,2026-05-11,64.17,76.1787,76.1787,64.13,3.7,0.11,1.81,-2.86,-13.02,2.53,-0.14
KR,2026-05-12,63.7399,76.1787,76.1787,64.13,3.7,0.11,1.81,-2.86,-13.02,2.53,-0.14
KR,2026-05-29,62.0215,76.1787,76.1787,64.13,3.7,0.11,1.81,-2.86,-13.02,2.53,-0.14
LYB,2026-04-08,72.486,83.071,83.071,62.59,47.84,-1.12,-1.65,-15.74,-11.17,44.21,12.19
LYB,2026-05-29,65.8417,83.071,83.071,62.59,47.84,-1.12,-1.65,-15.74,-11.17,44.21,12.19
LYB,2026-06-05,64.393,83.071,83.071,62.59,47.84,-1.12,-1.65,-15.74,-11.17,44.21,12.19
LYB,2026-06-08,63.6934,83.071,83.071,62.59,47.84,-1.12,-1.65,-15.74,-11.17,44.21,12.19
LYB,2026-06-09,62.9652,83.071,83.071,62.59,47.84,-1.12,-1.65,-15.74,-11.17,44.21,12.19
LYB,2026-06-15,60.9327,83.071,83.071,62.59,47.84,-1.12,-1.65,-15.74,-11.17,44.21,12.19
MSCI,2026-06-09,596.278,644.68,644.68,608.16,6.8,-0.49,0.1,8.27,8.91,11.19,13.62
ON,2026-06-09,109.9016,134.92,134.92,118.25,118.37,-6.08,1.07,4.54,93.92,115.16,131.77
ORLY,2026-05-26,88.7981,100.63,100.63,90.68,-0.58,0.47,1.33,2.47,1.44,-3.64,0.86
PCG,2026-05-18,15.8475,18.92,18.92,16.74,4.47,0.97,0.97,3.78,-8.56,11.08,23.89
RCL,2026-03-02,291.2316,352.6728,352.6728,312.84,13.34,-0.26,10.83,20.81,13.16,13.75,23.29
RCL,2026-03-06,269.0069,352.6728,352.6728,312.84,13.34,-0.26,10.83,20.81,13.16,13.75,23.29
RCL,2026-03-09,261.7687,352.6728,352.6728,312.84,13.34,-0.26,10.83,20.81,13.16,13.75,23.29
RCL,2026-05-20,231.4394,352.6728,352.6728,312.84,13.34,-0.26,10.83,20.81,13.16,13.75,23.29
SATS,2026-05-22,122.8942,147.25,147.25,120.97,11.29,2.63,3.6,-11.85,7.75,12.67,618.35
SATS,2026-06-12,106.9477,147.25,147.25,120.97,11.29,2.63,3.6,-11.85,7.75,12.67,618.35
SWKS,2026-06-09,69.9149,85.18,85.18,71.42,14.98,-6.35,-2.91,5.12,34.13,8.86,4.45
TDY,2026-05-19,603.0221,687.0,687.0,630.07,23.37,0.28,1.75,2.19,-2.02,21.58,29.25
TRI,2026-04-09,82.7503,110.7889,110.7889,81.15,-36.57,0.85,-1.42,-1.17,-13.08,-35.99,-56.81
TRI,2026-04-10,81.3678,110.7889,110.7889,81.15,-36.57,0.85,-1.42,-1.17,-13.08,-35.99,-56.81
TRI,2026-05-14,78.0558,110.7889,110.7889,81.15,-36.57,0.85,-1.42,-1.17,-13.08,-35.99,-56.81
TTD,2026-05-08,22.3794,32.9,32.9,18.96,-50.05,-1.61,-4.68,-10.35,-24.37,-48.27,-72.1
TTD,2026-05-11,21.1181,32.9,32.9,18.96,-50.05,-1.61,-4.68,-10.35,-24.37,-48.27,-72.1
TTD,2026-05-13,20.0563,32.9,32.9,18.96,-50.05,-1.61,-4.68,-10.35,-24.37,-48.27,-72.1
TTWO,2026-05-22,221.148,246.25,246.25,229.97,-10.18,6.35,8.45,-5.14,11.25,-4.76,-0.11
VLO,2026-06-15,245.768,265.61,265.61,244.13,51.6,-1.23,-3.8,-2.17,3.95,46.64,86.69
VRT,2026-05-18,332.0849,379.8559,379.8559,299.6,85.01,-3.95,3.5,-19.22,11.64,85.86,170.37
VRT,2026-05-19,321.114,379.8559,379.8559,299.6,85.01,-3.95,3.5,-19.22,11.64,85.86,170.37
VRT,2026-06-09,286.8514,379.8559,379.8559,299.6,85.01,-3.95,3.5,-19.22,11.64,85.86,170.37
VRT,2026-06-10,276.7032,379.8559,379.8559,299.6,85.01,-3.95,3.5,-19.22,11.64,85.86,170.37
VRTX,2026-04-29,419.921,507.92,507.92,453.17,-0.04,0.6,1.66,3.71,-2.02,0.25,-0.5
VRTX,2026-05-05,415.1394,507.92,507.92,453.17,-0.04,0.6,1.66,3.71,-2.02,0.25,-0.5
VRTX,2026-06-03,421.4353,507.92,507.92,453.17,-0.04,0.6,1.66,3.71,-2.02,0.25,-0.5
WAB,2026-05-19,254.5308,275.5049,275.5049,272.12,27.8,1.2,2.39,3.24,14.48,27.22,35.58
WAB,2026-06-01,253.502,275.5049,275.5049,272.12,27.8,1.2,2.39,3.24,14.48,27.22,35.58
