ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
GNRC,2026-06-05,2026-06-22,2026-06-23,282.0,256.1006,-9.18%,333.7987,256.1006,PENDING,,,284.14,108.36,3.5,6.96,5.18,35.82,104.51,112.79
GS,2026-02-13,2026-05-20,2026-05-21,977.9002,866.5516,-11.39%,1200.5974,866.5516,PENDING,,,1076.91,23.7,-1.6,-1.26,8.52,29.43,21.7,69.83
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1342.5699,33.57,1.67,1.73,7.6,26.27,31.49,30.43
HBAN,2026-05-12,2026-06-12,2026-06-15,17.5912,15.4764,-12.02%,21.8207,15.4764,PENDING,,,17.58,3.28,1.03,2.42,11.42,14.59,1.3,13.5
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,343.42,19.67,-0.12,-1.94,6.96,14.56,17.62,36.37
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,24.58,40.11,-0.97,-1.29,9.83,30.95,36.83,64.55
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,276.06,34.79,0.34,-0.49,7.6,15.31,35.8,57.54
IBKR,2026-02-05,2026-04-15,2026-04-16,80.1188,68.9167,-13.98%,102.5232,68.9167,PENDING,,,92.79,44.59,-2.02,-0.33,14.18,40.48,44.7,84.48
INTC,2026-06-01,2026-06-18,2026-06-22,139.12,106.7823,-23.24%,203.7954,106.7823,PENDING,,,131.65,256.78,-0.48,12.47,9.85,198.8,257.55,521.28
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,269.06,38.98,-0.07,-3.85,3.98,31.4,36.64,90.38
JBL,2026-06-05,2026-06-12,2026-06-15,398.11,352.8672,-11.36%,488.5955,352.8672,PENDING,,,371.8,63.14,-0.32,-0.99,2.04,34.07,64.15,78.68
JPM,2026-03-27,2026-06-16,2026-06-17,332.18,280.513,-15.55%,435.514,280.513,PENDING,,,333.45,4.48,-0.21,0.7,8.84,14.62,6.13,22.16
KEY,2026-05-11,2026-06-11,2026-06-12,22.57,21.058,-6.70%,25.594,21.058,PENDING,,,23.12,14.25,0.43,1.63,8.3,17.81,12.39,46.14
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,351.3,72.89,-0.36,0.29,1.37,17.66,73.51,118.1
LIN,2026-03-24,2026-04-24,2026-04-27,508.6715,473.9241,-6.83%,578.1661,473.9241,PENDING,,,515.73,21.74,0.68,-0.47,-0.04,7.82,23.18,13.69
LLY,2026-02-03,2026-06-05,2026-06-08,1159.0,990.4371,-14.54%,1496.1257,990.4371,PENDING,,,1117.26,4.31,0.92,-0.47,4.91,23.94,4.63,46.0
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,171.47,20.33,1.7,-1.51,3.58,12.29,21.52,13.79
MAA,2026-03-09,2026-06-05,2026-06-08,137.6,128.3274,-6.74%,156.1452,128.3274,PENDING,,,134.42,-0.93,0.4,-1.48,2.5,11.7,2.52,-6.37
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,383.56,24.12,-0.85,-3.89,3.9,18.51,24.15,46.51
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,61.74,15.69,1.11,-0.66,-0.03,8.91,15.32,-6.87
MET,2026-02-05,2026-05-20,2026-05-21,82.91,74.576,-10.05%,99.5779,74.576,PENDING,,,84.6,8.77,-3.9,-3.2,0.64,21.97,5.26,9.43
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,246.51,52.92,-0.81,-1.58,-3.2,1.45,47.75,50.85
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,60.42,104.88,-0.95,9.06,28.88,17.69,78.76,135.37
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.3858,81.0305,-10.35%,109.0964,81.0305,PENDING,,,81.61,-15.41,-1.07,-8.6,-10.01,-2.82,-13.84,-4.71
NDSN,2026-05-19,2026-06-09,2026-06-10,289.1108,270.1006,-6.58%,327.1313,270.1006,PENDING,,,296.11,23.89,1.73,1.38,2.43,10.31,23.91,40.83
NTRS,2026-02-12,2026-04-16,2026-04-17,157.9465,141.4125,-10.47%,191.0143,141.4125,PENDING,,,173.93,28.65,-1.32,-0.52,4.15,24.48,26.0,47.24
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,294.06,36.18,-1.96,-2.92,-7.08,50.5,30.63,42.12
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,157.53,-18.68,-4.62,-16.35,-17.99,7.47,-17.44,-23.15
PG,2026-06-01,2026-06-16,2026-06-17,152.38,139.9998,-8.12%,177.1404,139.9998,PENDING,,,152.04,7.65,0.78,-0.3,5.26,7.0,6.79,-2.87
PNC,2026-05-11,2026-06-09,2026-06-10,233.0,214.5114,-7.94%,269.9773,214.5114,PENDING,,,239.92,16.71,0.52,2.23,9.44,17.16,15.9,37.2
Q,2026-05-19,2026-06-22,2026-06-23,163.98,141.7226,-13.57%,208.4947,141.7226,PENDING,,,158.73,94.63,-1.53,4.26,1.2,34.2,99.39,
RL,2026-05-11,2026-06-12,2026-06-15,413.93,341.7352,-17.44%,558.3195,341.7352,PENDING,,,414.25,17.47,1.78,1.84,9.65,20.93,14.87,54.91
STX,2026-06-09,2026-06-15,2026-06-16,1044.03,822.6336,-21.21%,1486.8229,822.6336,PENDING,,,993.25,261.3,-4.37,-3.69,22.21,134.14,236.62,655.97
TGT,2026-05-07,2026-06-11,2026-06-12,133.45,124.2851,-6.87%,151.7798,124.2851,PENDING,,,141.2,47.3,5.29,5.85,12.42,22.96,46.91,52.68
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,266.32,45.8,-0.89,2.56,-3.77,8.76,50.33,65.37
TROW,2026-02-03,2026-06-11,2026-06-12,107.8064,99.2168,-7.97%,124.9856,99.2168,PENDING,,,105.2,5.54,-0.75,-3.43,2.97,19.89,4.62,17.78
TRV,2026-03-06,2026-06-23,2026-06-24,317.59,298.6628,-5.96%,355.4445,298.6628,PENDING,,,320.74,11.44,1.19,4.3,5.1,9.92,10.36,21.76
UAL,2026-03-06,2026-06-15,2026-06-16,120.87,91.6805,-24.15%,179.2491,91.6805,PENDING,,,130.54,16.74,7.4,10.15,30.59,39.53,14.52,69.6
VMC,2026-05-13,2026-06-24,,,273.0481,,,,PENDING,,,307.29,8.16,2.74,2.15,17.89,15.45,5.69,18.57
WAB,2026-05-19,2026-06-22,2026-06-23,271.15,254.5308,-6.13%,304.3884,254.5308,PENDING,,,272.48,27.97,0.82,0.13,6.27,11.07,26.37,35.43
