Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
33,Electrical Components & Equipment,Industrials,107.62,67,75,49,62,"GNRC,AME,ETN,ROK,EMR"
34,Health Care Facilities,Health Care,107.04,66,76,90,55,"HCA,UHS"
35,--- Reference ---,--- Reference ---,106.86,65,48,54,46,"^VIX,QQQ,SPY"
36,Retail REITs,Real Estate,106.05,64,56,38,38,"KIM,O,REG,SPG,FRT"
37,Automobile Manufacturers,Consumer Discretionary,105.86,63,78,95,83,"GM,TSLA,F"
38,Independent Power Producers & Energy Traders,Utilities,105.18,62,80,70,86,"AES,NRG"
39,Rail Transportation,Industrials,105.15,61,68,61,51,"CSX,NSC,UNP"
40,Tobacco,Consumer Staples,104.89,60,63,40,70,"MO,PM"
41,Passenger Airlines,Industrials,104.39,59,91,89,78,"LUV,DAL,UAL"
42,Industrial Gases,Materials,103.38,58,32,9,28,"LIN,APD"
43,Broadline Retail,Consumer Discretionary,102.55,57,18,47,74,"EBAY,AMZN"
44,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,101.8,56,59,55,21,"MNST,KO,PEP,KDP"
45,Investment Banking & Brokerage,Financials,100.43,55,42,92,96,"IBKR,GS,MS,SCHW,HOOD,RJF"
46,Regional Banks,Financials,100.21,54,74,72,65,"CFG,KEY,MTB,RF,FITB,HBAN"
47,Industrial Conglomerates,Industrials,100.01,53,58,46,33,"HON,MMM"
48,Industrial Machinery & Supplies & Components,Industrials,99.59,52,64,44,27,"NDSN,PH,HUBB,DOV,SNA,IEX,ITW,GWW,FTV,IR,SWK,XYL,OTIS,PNR"
49,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,98.97,51,61,74,73,"TPR,RL,NKE,LULU"
50,Hotel & Resort REITs,Real Estate,98.82,50,51,43,44,"HST,VICI"
51,Diversified Banks,Financials,98.8,49,67,77,75,"C,USB,PNC,TFC,JPM,BAC,WFC"
52,Health Care Services,Health Care,98.77,48,44,37,54,"DVA,DGX,CVS,LH,CI"
53,Trading Companies & Distributors,Industrials,97.88,47,43,35,85,"FAST,URI"
54,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,97.58,46,45,62,71,"MAR,EXPE,HLT,RCL,ABNB,CCL,NCLH,BKNG"
55,Electronic Equipment & Instruments,Information Technology,97.56,45,26,27,42,"KEYS,TDY,TRMB,ZBRA,ROP"
56,Property & Casualty Insurance,Financials,97.09,44,37,53,35,"CB,TRV,CINF,HIG,ALL,ACGL,WRB,PGR"
57,Multi-line Insurance,Financials,96.45,43,39,67,40,"L,AIZ,AIG"
58,Interactive Home Entertainment,Communication Services,96.4,42,30,75,76,"EA,TTWO"
59,Casinos & Gaming,Consumer Discretionary,96.11,41,35,80,81,"LVS,MGM,WYNN"
60,Self-Storage REITs,Real Estate,95.71,40,38,20,14,"PSA,EXR"
61,Restaurants,Consumer Discretionary,94.88,39,29,29,15,"SBUX,YUM,MCD,DRI,DPZ,CMG"
62,Health Care Supplies,Health Care,94.71,38,40,50,3,"ALGN,COO,WST"
63,Personal Care Products,Consumer Staples,93.88,37,57,45,19,"EL,PG,KVUE"
64,Household Products,Consumer Staples,93.47,36,34,5,6,"CL,CHD,CLX,KMB"
65,Environmental & Facilities Services,Industrials,93.19,35,27,36,30,"WM,RSG,ROL,VLTO"
66,Building Products,Industrials,92.92,34,50,25,31,"JCI,TT,AOS,ALLE,CARR,MAS,LII,BLDR"
67,Construction Materials,Materials,92.62,33,52,63,72,"MLM,VMC,CRH"
68,Other Specialty Retail,Consumer Discretionary,92.12,32,72,68,69,"ULTA,TSCO"
69,Life & Health Insurance,Financials,92.05,31,36,56,39,"PFG,GL,AFL,PRU,MET"
70,Home Improvement Retail,Consumer Discretionary,91.73,30,46,28,58,"LOW,HD"
71,Paper & Plastic Packaging Products & Materials,Materials,91.47,29,62,17,16,"PKG,SW,AVY,AMCR,IP"
72,Automotive Retail,Consumer Discretionary,90.68,28,28,71,89,"CVNA,ORLY,AZO"
73,Financial Exchanges & Data,Financials,90.53,27,13,33,29,"CBOE,CME,MSCI,NDAQ,ICE,MCO,SPGI,COIN,FDS"
74,Asset Management & Custody Banks,Financials,89.44,26,33,60,67,"IVZ,BK,NTRS,STT,BEN,BLK,TROW,AMP,APO,BX,KKR,ARES"
75,Telecom Tower REITs,Real Estate,88.89,25,25,15,9,"AMT,CCI,SBAC"
76,Movies & Entertainment,Communication Services,88.75,24,17,32,88,"TKO,LYV,NFLX,DIS,PSKY"
77,Internet Services & Infrastructure,Information Technology,88.39,23,15,19,20,"AKAM,VRSN,GDDY"
78,Cable & Satellite,Communication Services,88.32,22,22,0,2,"CMCSA,CHTR"
79,Multi-Family Residential REITs,Real Estate,88.01,21,21,18,11,"EQR,UDR,CPT,ESS,MAA,AVB"
80,Homebuilding,Consumer Discretionary,87.52,20,47,31,53,"PHM,DHI,NVR,LEN"
81,Health Care Equipment,Health Care,87.28,19,20,41,26,"HOLX,EW,BDX,IDXX,ZBH,SYK,MDT,ISRG,RMD,DXCM,GEHC,STE,RVTY,ABT,PODD,BSX,BAX"
82,Consumer Finance,Financials,86.9,18,31,79,79,"SYF,AXP,COF"
83,Diversified Support Services,Industrials,86.84,17,14,23,32,"LDOS,CTAS,CPRT"
84,Packaged Foods & Meats,Consumer Staples,85.18,16,23,21,10,"HSY,TSN,SJM,MDLZ,KHC,HRL,CAG,MKC,GIS,LW,CPB"
85,Distillers & Vintners,Consumer Staples,85.11,15,24,16,0,"STZ,BF.B"
86,Life Sciences Tools & Services,Health Care,84.42,14,19,65,12,"TMO,MTD,DHR,TECH,CRL,A,IQV,WAT"
87,Publishing,Communication Services,83.92,13,9,14,52,"NWSA,NWS"
88,Systems Software,Information Technology,80.09,12,7,22,37,"CRWD,FTNT,PANW,MSFT,GEN,NOW"
89,Application Software,Information Technology,78.02,11,3,42,84,"PLTR,DDOG,APP,CDNS,SNPS,PTC,ADSK,ORCL,CRM,INTU,ADBE,FICO,TYL,WDAY"
90,Transaction & Payment Processing Services,Financials,77.79,10,8,11,8,"JKHY,CPAY,XYZ,MA,V,GPN,FIS,PYPL,FISV"
91,Insurance Brokers,Financials,76.32,9,10,6,13,"WTW,AON,MRSH,ERIE,AJG,BRO"
92,Research & Consulting Services,Industrials,75.2,8,4,1,7,"VRSK,EFX"
93,Advertising,Communication Services,74.53,7,0,4,1,"OMC,TTD"
94,Distributors,Consumer Discretionary,74.06,6,16,8,41,"GPC,POOL"
95,Office REITs,Real Estate,72.66,5,11,0,36,"ARE,BXP"
96,EDP Services,Technology,72.51,4,2,12,82,"PDD,ZS"
97,Managed Health Care,Health Care,71.59,3,12,10,0,"ELV,UNH,CNC,MOH,HUM"
98,Real Estate Services,Real Estate,71.54,2,5,24,68,"CBRE,CSGP"
99,IT Consulting & Other Services,Information Technology,69.53,1,6,48,4,"IBM,CTSH,EPAM,ACN,IT"
100,Human Resource & Employment Services,Industrials,66.42,0,1,2,22,"ADP,PAYX,PAYC"
101,Computer Software,Technology,62.74,0,0,3,50,"SHOP,MSTR,TRI,TEAM"
