ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
OMC,2026-04-24,2026-07-06,2026-07-07,81.49,74.4933,-8.59%,95.4835,74.4933,PENDING,,,79.33,0.28,-0.65,1.32,-7.17,2.53,2.28,6.41
PANW,2026-07-28,2026-08-10,2026-08-11,384.2,309.667,-19.40%,533.266,309.667,PENDING,,,,,,,,,,
PG,2026-06-01,2026-06-16,2026-06-17,151.2509,138.9624,-8.12%,175.8279,138.9624,PENDING,,,147.02,4.87,0.24,3.07,2.72,-2.87,-1.48,-3.5
PNC,2026-05-11,2026-06-09,2026-06-10,231.1571,212.8147,-7.94%,267.8419,212.8147,PENDING,,,231.49,13.51,-3.86,-3.82,-9.06,-0.58,15.3,18.1
RCL,2026-05-20,2026-06-15,2026-06-16,316.0,231.4394,-26.76%,485.1212,231.4394,PENDING,,,253.92,-8.0,1.85,-2.25,-15.86,-18.83,-8.16,-21.69
RJF,2026-05-07,2026-07-02,2026-07-06,163.0,152.9304,-6.18%,183.1392,152.9304,PENDING,,,164.57,3.58,-2.48,-6.21,-8.31,4.32,14.72,-0.86
RMD,2026-08-07,2026-08-13,2026-08-14,227.4672,207.4497,-8.80%,267.5023,207.4497,PENDING,,,228.25,-4.46,-0.52,3.77,3.87,18.03,-1.68,-14.94
SWKS,2026-06-09,2026-09-11,2026-09-14,86.06,69.9149,-18.76%,118.3501,69.9149,PENDING,,,85.59,37.79,-4.9,11.82,26.37,19.84,60.74,21.26
TMO,2026-07-21,2026-07-23,2026-07-24,569.5634,513.9543,-9.76%,680.7816,513.9543,PENDING,,,648.43,12.21,1.1,7.14,10.83,37.3,37.42,37.15
TRI,2026-05-14,2026-07-28,2026-07-29,103.0764,77.5491,-24.77%,154.1312,77.5491,PENDING,,,101.31,-20.3,-1.27,4.46,2.94,25.66,9.22,-38.34
UNP,2026-06-17,2026-07-02,2026-07-06,281.5036,255.991,-9.06%,332.5288,255.991,PENDING,,,280.92,23.28,-1.08,-1.34,-5.89,5.52,17.07,32.64
USB,2026-05-12,2026-06-12,2026-06-15,58.9654,53.6086,-9.08%,69.6788,53.6086,PENDING,,,59.73,14.06,-4.0,-3.83,-7.92,2.29,18.0,26.01
VRTX,2026-04-29,2026-06-22,2026-06-23,469.67,419.921,-10.59%,569.1681,419.921,PENDING,,,513.26,13.21,-0.27,-1.51,-0.44,13.26,10.98,30.53
VZ,2026-09-09,2026-09-14,2026-09-15,51.11,49.3197,-3.50%,54.6905,49.3197,PENDING,,,49.76,28.31,-3.28,0.04,3.54,8.3,1.68,21.17
WAB,2026-07-07,2026-07-22,2026-07-23,293.1974,254.1905,-13.30%,371.2112,254.1905,PENDING,,,276.37,29.93,-0.63,-1.46,-7.98,1.67,16.39,47.43
WFC,2026-07-14,2026-08-05,2026-08-06,89.3272,83.4722,-6.55%,101.0371,83.4722,PENDING,,,87.05,-5.06,-2.98,-2.92,-0.56,2.94,15.51,9.26
XOM,2026-08-26,2026-09-15,2026-09-16,167.23,158.0969,-5.46%,185.4962,158.0969,PENDING,,,163.32,38.44,-3.54,-0.55,1.15,15.87,4.21,49.58
