Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
46,Health Care Supplies,Health Care,97.56,55,46,48,49,"WST,ALGN,COO"
47,Multi-line Insurance,Financials,97.13,54,53,41,64,"AIZ,L,AIG"
48,Consumer Staples Merchandise Retail,Consumer Staples,97.02,53,45,71,76,"TGT,WMT,DLTR,COST,DG"
49,Interactive Home Entertainment,Communication Services,96.86,52,51,40,74,"EA,TTWO"
50,Specialty Chemicals,Materials,96.36,51,57,77,38,"ALB,IFF,PPG,LYB,ECL,SHW,DD"
51,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,95.88,50,36,42,67,"MAR,HLT,EXPE,RCL,CCL,ABNB,NCLH,BKNG"
52,Electric Utilities,Utilities,95.38,49,48,65,52,"EIX,ETR,AEP,EVRG,LNT,ES,FE,WEC,SO,EXC,DUK,PPL,PEG,VST,CEG"
53,Integrated Oil & Gas,Energy,95.25,49,79,90,48,"XOM,CVX"
54,Industrial Gases,Materials,95.23,48,54,67,9,"LIN,APD"
55,Industrial Machinery & Supplies & Components,Industrials,95.22,47,38,50,53,"GWW,IEX,NDSN,SWK,PH,DOV,SNA,FTV,HUBB,ITW,IR,XYL,OTIS,PNR"
56,Industrial Conglomerates,Industrials,94.86,46,39,49,44,"MMM,HON"
57,Oil & Gas Exploration & Production,Energy,94.06,45,75,91,30,"APA,FANG,DVN,EOG,OXY,COP,TPL,EQT,EXE"
58,Multi-Family Residential REITs,Real Estate,93.96,44,44,18,18,"ESS,UDR,EQR,CPT,AVB,MAA"
59,Casinos & Gaming,Consumer Discretionary,93.65,43,35,44,78,"MGM,WYNN,LVS"
60,Property & Casualty Insurance,Financials,93.48,42,40,43,47,"ALL,CINF,TRV,CB,ACGL,WRB,HIG,PGR"
61,Health Care Distributors,Health Care,93.04,41,28,68,82,"CAH,HSIC,MCK,COR"
62,Construction Materials,Materials,92.39,40,14,39,69,"VMC,CRH,MLM"
63,Distillers & Vintners,Consumer Staples,92.0,39,19,36,5,"BF.B,STZ"
64,Personal Care Products,Consumer Staples,91.49,38,25,22,50,"KVUE,EL,PG"
65,Independent Power Producers & Energy Traders,Utilities,91.05,37,33,61,80,"AES,NRG"
66,Consumer Finance,Financials,90.84,36,34,19,84,"SYF,AXP,COF"
67,Aerospace & Defense,Industrials,90.63,35,41,70,72,"HWM,GE,RTX,GD,BA,TDG,TXT,LHX,LMT,HII,NOC,AXON"
68,Paper & Plastic Packaging Products & Materials,Materials,90.46,34,15,34,16,"PKG,SW,AMCR,IP,AVY"
69,Building Products,Industrials,90.24,33,24,30,28,"JCI,CARR,MAS,TT,LII,AOS,ALLE,BLDR"
70,Life Sciences Tools & Services,Health Care,89.72,32,22,25,71,"CRL,WAT,TECH,A,TMO,IQV,MTD,DHR"
71,Household Products,Consumer Staples,88.89,31,23,33,2,"CL,CHD,KMB,CLX"
72,Telecom Tower REITs,Real Estate,88.53,30,32,14,13,"SBAC,AMT,CCI"
73,Office REITs,Real Estate,87.66,29,17,8,0,"BXP,ARE"
74,Broadcasting,Communication Services,87.48,28,81,72,97,"WBD,FOX,FOXA"
75,Internet Services & Infrastructure,Information Technology,86.8,27,76,38,17,"AKAM,VRSN,GDDY"
76,Homebuilding,Consumer Discretionary,86.61,26,12,24,23,"DHI,PHM,NVR,LEN"
77,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,85.44,25,26,45,73,"TPR,RL,NKE,LULU"
78,Fertilizers & Agricultural Chemicals,Materials,84.95,24,55,84,12,"CTVA,CF,MOS"
79,Integrated Telecommunication Services,Communication Services,84.59,23,42,74,21,"VZ,T"
80,Packaged Foods & Meats,Consumer Staples,83.59,22,16,23,15,"SJM,MDLZ,HRL,TSN,KHC,HSY,GIS,CAG,MKC"
81,Publishing,Communication Services,83.25,21,43,15,8,"NWSA,NWS"
82,Restaurants,Consumer Discretionary,82.87,20,27,29,20,"SBUX,DRI,YUM,MCD,CMG,DPZ"
83,Movies & Entertainment,Communication Services,82.57,19,30,17,41,"LYV,TKO,DIS,PSKY,NFLX"
84,Home Improvement Retail,Consumer Discretionary,81.16,18,10,31,25,"HD,LOW"
85,Automotive Retail,Consumer Discretionary,80.69,17,29,28,63,"ORLY,CVNA,AZO"
86,Environmental & Facilities Services,Industrials,79.84,16,21,27,36,"WM,RSG,VLTO,ROL"
87,Human Resource & Employment Services,Industrials,79.82,15,18,5,4,"ADP,PAYX"
88,Financial Exchanges & Data,Financials,78.96,14,37,20,40,"MSCI,CBOE,MCO,NDAQ,CME,SPGI,FDS,ICE,COIN"
89,Health Care Technology,Health Care,78.08,13,13,10,29,"SOLV,VEEV"
90,Health Care Equipment,Health Care,77.24,12,9,21,39,"RVTY,EW,BAX,DXCM,BDX,ZBH,MDT,IDXX,SYK,STE,GEHC,ISRG,RMD,ABT,BSX,PODD"
91,Transaction & Payment Processing Services,Financials,76.03,11,20,12,11,"XYZ,CPAY,V,MA,GPN,JKHY,PYPL,FIS,FISV"
92,Insurance Brokers,Financials,74.14,10,7,11,6,"AON,MRSH,AJG,WTW,ERIE,BRO"
93,Application Software,Information Technology,73.48,9,31,7,54,"DDOG,CDNS,SNPS,APP,ORCL,FICO,PLTR,CRM,PTC,ADSK,TRMB,ADBE,WDAY,TYL,INTU"
94,Health Care Facilities,Health Care,72.27,8,6,54,79,"HCA,UHS"
95,Advertising,Communication Services,67.66,7,4,3,1,"OMC,TTD"
96,Diversified Support Services,Industrials,67.16,6,3,13,24,"CTAS,CPRT,LDOS"
97,Research & Consulting Services,Industrials,66.95,5,1,4,3,"VRSK,EFX"
98,Other Specialty Retail,Consumer Discretionary,65.09,4,2,32,60,"ULTA,TSCO"
99,Real Estate Services,Real Estate,63.9,3,0,2,31,"CBRE,CSGP"
100,IT Consulting & Other Services,Information Technology,61.0,2,8,1,34,"IBM,IT,CTSH,ACN"
101,Computer Software,Technology,60.79,1,5,0,7,"SHOP,TRI,MSTR"
102,EDP Services,Technology,59.83,0,11,0,22,"PDD,ZS"
103,Cable & Satellite,Communication Services,58.42,0,0,16,0,"CMCSA,CHTR"
