ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,267.24,38.04,-4.5,-4.81,2.21,35.47,35.77,89.36
JBL,2026-06-05,2026-06-12,2026-06-15,398.11,352.8672,-11.36%,488.5955,352.8672,PENDING,,,374.98,64.54,-0.14,6.42,10.7,45.0,69.6,107.65
JPM,2026-03-27,2026-06-16,2026-06-17,332.18,280.513,-15.55%,435.514,280.513,PENDING,,,333.46,4.49,0.7,7.87,10.88,16.48,5.21,25.74
KEY,2026-05-11,2026-06-11,2026-06-12,22.57,21.058,-6.70%,25.594,21.058,PENDING,,,22.6,11.68,-0.66,2.82,8.32,19.68,12.66,47.87
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,350.7,72.6,0.12,8.24,3.0,23.43,69.03,116.12
KHC,2026-06-02,2026-06-12,2026-06-15,24.235,22.8701,-5.63%,26.9649,22.8701,PENDING,,,23.2,-0.96,-2.52,-3.53,1.16,6.98,-1.97,-4.01
LIN,2026-03-24,2026-04-24,2026-04-27,508.6715,473.9241,-6.83%,578.1661,473.9241,PENDING,,,515.85,21.77,-0.45,1.31,1.3,5.92,24.52,12.04
LLY,2026-02-03,2026-06-05,2026-06-08,1159.0,990.4372,-14.54%,1496.1256,990.4372,PENDING,,,1112.0,3.82,-0.94,-2.14,12.54,21.33,5.04,38.67
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,171.52,20.36,-1.48,2.4,2.41,9.62,21.08,20.52
MAA,2026-03-09,2026-06-05,2026-06-08,137.6,128.3274,-6.74%,156.1452,128.3274,PENDING,,,133.11,-1.9,-2.44,-4.77,3.79,7.11,2.69,-6.89
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,394.61,27.69,-1.13,2.17,10.08,22.59,28.42,54.36
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,60.86,14.04,-2.08,-5.17,-1.27,8.71,14.18,-6.43
MET,2026-02-05,2026-05-20,2026-05-21,82.91,74.576,-10.05%,99.5779,74.576,PENDING,,,85.85,10.37,-1.77,-0.33,5.45,26.1,5.47,12.79
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,244.61,51.74,-2.34,-7.09,-5.39,3.94,33.02,49.54
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,61.8,109.56,11.55,34.38,28.46,17.94,106.55,137.69
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.3858,81.0305,-10.35%,109.0964,81.0305,PENDING,,,83.29,-13.67,-6.72,-3.61,-9.73,-2.17,-9.77,-2.7
NDSN,2026-05-19,2026-06-09,2026-06-10,289.93,270.8659,-6.58%,328.0582,270.8659,PENDING,,,290.22,21.08,-0.91,4.18,4.86,8.81,22.85,34.75
NTRS,2026-02-12,2026-04-16,2026-04-17,157.9465,141.4125,-10.47%,191.0143,141.4125,PENDING,,,174.95,29.4,0.06,5.31,6.35,30.32,26.59,61.32
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,298.2,38.09,-1.55,4.43,2.24,55.56,29.3,39.7
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,183.53,-5.26,-2.55,-8.81,-1.65,20.45,-0.14,-12.19
PFE,2026-02-03,2026-02-06,2026-02-09,26.7386,24.9384,-6.73%,30.339,24.9384,PENDING,,,25.92,7.59,-0.46,1.25,2.33,-3.56,1.36,13.65
PG,2026-06-01,2026-06-16,2026-06-17,152.38,139.9998,-8.12%,177.1404,139.9998,PENDING,,,150.56,6.6,-1.27,1.01,5.74,3.4,5.26,-3.72
PNC,2026-05-11,2026-06-09,2026-06-10,233.0,214.5114,-7.94%,269.9773,214.5114,PENDING,,,233.13,13.41,-0.66,0.21,9.08,16.78,12.25,37.59
RL,2026-05-11,2026-06-12,2026-06-15,413.93,341.7352,-17.44%,558.3195,341.7352,PENDING,,,403.85,14.52,-0.71,7.28,23.93,18.54,9.22,51.14
STX,2026-06-09,2026-06-15,2026-06-16,1044.03,822.6336,-21.21%,1486.8229,822.6336,PENDING,,,1066.0699,287.79,3.37,30.65,43.9,162.54,274.93,724.03
TGT,2026-05-07,2026-06-11,2026-06-12,133.45,124.2851,-6.87%,151.7798,124.2851,PENDING,,,127.81,33.33,-4.19,-0.13,3.57,12.14,33.59,37.01
TPR,2026-01-20,2026-02-05,2026-02-06,144.6281,127.5936,-11.78%,178.6971,127.5936,PENDING,,,145.87,14.8,-2.36,3.51,11.52,4.27,18.69,75.35
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,260.74,42.74,0.41,-4.33,-5.08,12.0,44.46,55.51
TROW,2026-02-03,2026-06-11,2026-06-12,107.8064,99.2168,-7.97%,124.9856,99.2168,PENDING,,,108.12,8.47,-0.75,2.81,6.87,25.03,7.17,22.06
UAL,2026-03-06,2026-06-15,2026-06-16,120.87,91.6805,-24.15%,179.2491,91.6805,PENDING,,,115.83,3.59,-2.26,12.7,25.15,25.21,7.55,47.52
VRSN,2026-04-24,2026-05-08,2026-05-11,285.9194,256.2102,-10.39%,345.3379,256.2102,PENDING,,,264.92,9.74,-3.27,-8.04,-13.0,11.19,10.23,-4.58
VTRS,2026-02-26,2026-05-07,2026-05-08,17.1739,14.9876,-12.73%,21.5463,14.9876,PENDING,,,15.73,28.36,-1.93,-0.25,-3.97,15.32,37.06,81.87
