ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
CARR,2026-03-06,2026-06-04,2026-06-05,67.66,57.9185,-14.40%,87.1431,57.9185,PENDING,,,67.35,28.46,0.28,3.44,0.19,15.11,24.55,-4.28
CB,2026-01-13,2026-02-04,2026-02-05,329.0287,298.8554,-9.17%,389.3754,298.8554,PENDING,,,321.88,3.43,-1.35,3.91,0.19,-0.48,9.57,11.11
CCI,2026-05-13,2026-06-04,2026-06-05,93.9,87.4259,-6.89%,106.8481,87.4259,PENDING,,,91.79,4.58,-2.86,0.83,0.79,3.57,6.12,-4.15
CPAY,2026-03-16,2026-06-01,2026-06-02,359.84,305.2405,-15.17%,469.0389,305.2405,PENDING,,,349.01,15.98,0.45,-4.15,14.15,7.19,17.36,5.42
CPT,2026-03-06,2026-06-04,2026-06-05,111.6,104.6474,-6.23%,125.5052,104.6474,PENDING,,,112.97,3.75,0.33,6.5,8.55,8.66,10.38,1.6
D,2026-03-19,2026-05-18,2026-05-19,66.5338,60.3738,-9.26%,78.8537,60.3738,PENDING,,,65.52,14.15,-2.06,1.41,7.41,5.19,13.03,22.17
DAL,2026-03-02,2026-05-22,2026-05-26,78.2,62.4139,-20.19%,109.7721,62.4139,PENDING,,,78.21,13.3,-1.52,-4.0,7.26,29.44,16.94,62.06
DOV,2026-01-29,2026-02-03,2026-02-04,211.853,198.4749,-6.31%,238.6092,198.4749,PENDING,,,216.19,11.26,0.67,4.17,-1.89,2.71,13.94,23.25
DOW,2026-02-20,2026-03-11,2026-03-12,35.3901,28.8855,-18.38%,48.3995,28.8855,PENDING,,,34.2,49.52,0.68,-1.41,-7.43,0.69,52.85,27.71
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,192.08,69.07,-0.04,1.2,-2.13,25.9,63.78,39.45
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,282.0,10.01,-1.2,1.83,5.47,11.63,11.76,5.46
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,108.11,18.38,-2.37,2.99,-3.49,3.87,15.83,35.55
EW,2026-01-29,2026-05-26,2026-05-27,87.63,80.8594,-7.73%,101.1711,80.8594,PENDING,,,85.85,0.7,-0.13,-2.62,3.73,1.89,0.08,10.39
FDS,2026-05-05,2026-06-01,2026-06-02,265.42,211.3772,-20.36%,373.5056,211.3772,PENDING,,,246.38,-14.24,-3.61,-9.03,10.54,12.01,-10.78,-41.92
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,157.13,12.83,-1.29,3.29,3.07,10.91,20.63,32.31
GS,2026-02-13,2026-05-20,2026-05-21,977.9002,866.5516,-11.39%,1200.5974,866.5516,PENDING,,,1045.0,20.04,0.61,-0.34,13.36,26.15,25.94,75.95
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,1304.5699,29.79,0.35,4.95,5.92,17.21,35.17,21.22
HAL,2026-04-08,2026-04-29,2026-04-30,41.2246,36.615,-11.18%,50.4439,36.615,PENDING,,,40.5,44.62,3.37,3.36,3.97,17.38,46.85,107.72
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,340.63,18.69,-0.72,2.4,6.4,12.3,24.68,37.37
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,24.44,39.32,-0.73,5.44,12.78,28.92,46.75,67.87
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,246.55,20.38,-2.12,-3.51,-9.5,-2.94,25.75,41.2
IBKR,2026-02-05,2026-04-15,2026-04-16,80.1188,68.9167,-13.98%,102.5232,68.9167,PENDING,,,87.35,36.11,3.5,-1.51,4.45,29.56,32.73,69.72
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,288.17,48.85,1.13,3.12,19.21,32.76,54.25,109.14
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,331.6,63.2,0.54,0.48,-6.61,17.58,58.61,107.47
LIN,2026-03-24,2026-04-24,2026-04-27,508.6715,473.9241,-6.83%,578.1661,473.9241,PENDING,,,501.92,18.48,-1.18,1.23,1.96,4.46,25.13,8.17
LLY,2026-02-03,2026-06-05,2026-06-08,1159.0,990.4372,-14.54%,1496.1256,990.4372,PENDING,,,1149.15,7.29,1.57,6.19,18.07,14.16,13.66,51.14
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,159.51,11.94,-0.35,-6.42,-3.76,-3.79,14.2,10.75
MAA,2026-03-09,2026-06-05,2026-06-08,137.6,128.3274,-6.74%,156.1452,128.3274,PENDING,,,137.15,1.08,-0.28,7.04,5.21,5.06,5.68,-4.25
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,391.42,26.66,-0.28,3.84,11.4,19.26,32.75,51.99
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,61.6,15.43,-0.71,0.9,0.47,6.81,12.38,-4.1
MET,2026-02-05,2026-05-21,2026-05-22,84.37,74.576,-11.61%,103.9579,74.576,PENDING,,,84.38,8.48,-0.13,3.1,7.87,20.14,9.75,10.63
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,266.17,65.11,1.59,2.9,10.29,23.87,41.22,71.53
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,47.6,61.41,0.34,3.34,-1.94,-14.6,86.74,82.24
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.71,81.3211,-10.35%,109.4877,81.3211,PENDING,,,86.78,-10.37,-0.57,-6.5,-2.49,-1.13,-3.29,4.57
NTRS,2026-02-12,2026-04-16,2026-04-17,157.9465,141.4125,-10.47%,191.0144,141.4125,PENDING,,,169.11,25.08,-0.8,0.92,6.16,22.75,29.03,63.59
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,301.14,39.46,1.75,-3.29,3.76,47.48,34.44,48.32
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,211.82,9.34,-0.87,-14.64,8.85,40.25,-0.56,25.01
PFE,2026-02-03,2026-02-06,2026-02-09,26.7386,24.9384,-6.73%,30.339,24.9384,PENDING,,,25.62,6.34,-1.61,-0.04,-1.65,-2.86,3.03,18.56
TPR,2026-01-20,2026-02-05,2026-02-06,144.6281,127.5936,-11.78%,178.6971,127.5936,PENDING,,,140.9,10.89,0.57,1.8,8.26,-2.88,23.57,80.95
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,264.13,44.6,0.02,1.95,4.63,13.09,48.19,64.61
TROW,2026-06-03,2026-06-04,2026-06-05,106.52,101.981,-4.26%,115.598,101.981,PENDING,,,105.45,4.53,-0.51,1.47,1.8,18.19,2.4,19.2
VRSN,2026-04-24,2026-05-08,2026-05-11,285.9194,256.2102,-10.39%,345.3379,256.2102,PENDING,,,283.41,17.4,-3.9,-4.44,2.04,17.24,14.71,3.25
VTRS,2026-02-26,2026-05-07,2026-05-08,17.1739,14.9876,-12.73%,21.5463,14.9876,PENDING,,,15.93,29.99,0.31,0.76,-7.72,12.85,50.41,95.72
