Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
56,Health Care Facilities,Health Care,98.58,45,67,76,73,"HCA,UHS"
57,Health Care Supplies,Health Care,98.52,44,48,47,2,"ALGN,WST,COO"
58,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,98.06,43,37,69,66,"MAR,HLT,EXPE,RCL,ABNB,CCL,NCLH,BKNG"
59,Property & Casualty Insurance,Financials,97.67,42,38,44,54,"CB,TRV,HIG,ACGL,CINF,ALL,WRB,PGR"
60,Construction Materials,Materials,97.55,41,47,67,79,"MLM,VMC,CRH"
61,Multi-line Insurance,Financials,96.98,40,43,58,62,"L,AIZ,AIG"
62,Life & Health Insurance,Financials,96.15,39,34,51,47,"PFG,GL,AFL,PRU,MET"
63,Distillers & Vintners,Consumer Staples,96.14,38,21,7,0,"STZ,BF.B"
64,Interactive Home Entertainment,Communication Services,95.57,37,40,70,91,"EA,TTWO"
65,Internet Services & Infrastructure,Information Technology,95.17,36,14,12,13,"AKAM,VRSN,GDDY"
66,Self-Storage REITs,Real Estate,95.05,35,44,11,20,"PSA,EXR"
67,Building Products,Industrials,93.95,34,41,28,34,"JCI,TT,AOS,ALLE,CARR,MAS,LII,BLDR"
68,Asset Management & Custody Banks,Financials,93.35,33,26,65,63,"IVZ,BK,STT,NTRS,BEN,TROW,BLK,AMP,APO,BX,KKR,ARES"
69,Home Improvement Retail,Consumer Discretionary,93.15,32,30,29,29,"LOW,HD"
70,Other Specialty Retail,Consumer Discretionary,92.84,31,69,61,69,"ULTA,TSCO"
71,Environmental & Facilities Services,Industrials,92.62,30,28,30,40,"WM,RSG,ROL,VLTO"
72,Household Products,Consumer Staples,92.54,29,32,1,5,"CHD,CL,CLX,KMB"
73,Automotive Retail,Consumer Discretionary,92.22,28,18,57,90,"ORLY,CVNA,AZO"
74,Restaurants,Consumer Discretionary,92.19,27,30,21,11,"MCD,YUM,SBUX,DRI,DPZ,CMG"
75,Paper & Plastic Packaging Products & Materials,Materials,92.14,26,42,21,8,"PKG,AVY,SW,AMCR,IP"
76,Life Sciences Tools & Services,Health Care,90.46,25,19,63,38,"CRL,MTD,TMO,TECH,DHR,A,IQV,WAT"
77,Consumer Finance,Financials,89.72,24,17,85,71,"SYF,AXP,COF"
78,Movies & Entertainment,Communication Services,89.25,23,33,40,86,"TKO,LYV,NFLX,DIS,PSKY"
79,Homebuilding,Consumer Discretionary,89.11,22,29,25,44,"PHM,DHI,NVR,LEN"
80,Financial Exchanges & Data,Financials,88.92,21,16,32,41,"CBOE,CME,NDAQ,MSCI,ICE,MCO,SPGI,COIN,FDS"
81,Personal Care Products,Consumer Staples,88.55,20,36,53,18,"PG,KVUE,EL"
82,Publishing,Communication Services,87.92,19,10,18,23,"NWS,NWSA"
83,Packaged Foods & Meats,Consumer Staples,87.61,18,25,10,10,"HSY,TSN,MDLZ,SJM,KHC,HRL,CAG,GIS,CPB,MKC"
84,Health Care Equipment,Health Care,87.13,17,20,39,26,"HOLX,BDX,EW,IDXX,MDT,ZBH,RMD,STE,RVTY,GEHC,DXCM,SYK,ISRG,ABT,PODD,BAX,BSX"
85,Multi-Family Residential REITs,Real Estate,85.86,16,15,24,9,"EQR,ESS,UDR,CPT,MAA,AVB"
86,Cable & Satellite,Communication Services,85.44,15,23,0,0,"CMCSA,CHTR"
87,Telecom Tower REITs,Real Estate,84.77,14,22,13,7,"AMT,CCI,SBAC"
88,Diversified Support Services,Industrials,81.65,13,24,15,32,"LDOS,CTAS,CPRT"
89,Insurance Brokers,Financials,78.56,12,8,6,16,"AON,WTW,MRSH,ERIE,AJG,BRO"
90,Transaction & Payment Processing Services,Financials,78.43,11,13,9,15,"XYZ,CPAY,JKHY,MA,V,GPN,PYPL,FIS,FISV"
91,Distributors,Consumer Discretionary,78.37,10,9,8,31,"GPC,POOL"
92,Systems Software,Information Technology,77.32,9,6,16,51,"FTNT,CRWD,PANW,MSFT,GEN,NOW"
93,Application Software,Information Technology,75.64,8,7,37,82,"PLTR,DDOG,CDNS,APP,SNPS,PTC,ADSK,ORCL,CRM,ADBE,TYL,INTU,FICO,WDAY"
94,Research & Consulting Services,Industrials,73.07,7,11,4,6,"EFX,VRSK"
95,Office REITs,Real Estate,72.62,6,4,0,21,"BXP,ARE"
96,Managed Health Care,Health Care,72.59,5,12,20,12,"ELV,UNH,CNC,HUM"
97,IT Consulting & Other Services,Information Technology,71.36,4,1,34,4,"IBM,CTSH,EPAM,ACN,IT"
98,Human Resource & Employment Services,Industrials,71.06,3,0,2,14,"PAYX,ADP"
99,EDP Services,Technology,70.97,2,2,23,85,"PDD,ZS"
100,Advertising,Communication Services,70.31,1,5,3,1,"OMC,TTD"
101,Real Estate Services,Real Estate,70.13,0,3,27,53,"CBRE,CSGP"
102,Computer Software,Technology,59.35,0,0,5,50,"SHOP,TRI,MSTR,TEAM"
