ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
HBAN,2026-05-12,2026-06-12,2026-06-15,17.75,15.6161,-12.02%,22.0178,15.6161,PENDING,,,17.32,0.84,0.64,2.97,12.39,13.69,-0.95,15.97
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,350.22,22.04,0.9,2.23,10.82,16.29,25.09,43.9
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,24.9,41.94,0.36,1.76,16.46,33.86,39.74,72.72
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,277.42,35.45,2.58,7.88,6.56,15.53,40.03,62.41
IBKR,2026-02-05,2026-04-15,2026-04-16,80.1188,68.9167,-13.98%,102.5232,68.9167,PENDING,,,93.1,45.07,0.37,7.84,7.12,35.79,45.43,85.06
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,279.82,44.54,-1.18,-2.57,6.72,40.09,41.38,102.02
JBL,2026-06-05,2026-06-12,2026-06-15,398.11,352.8672,-11.36%,488.5955,352.8672,PENDING,,,375.51,64.77,-2.62,3.62,10.5,43.17,68.96,113.83
JPM,2026-03-27,2026-06-16,,,280.513,,,,PENDING,,,331.14,3.76,3.68,5.9,11.19,16.01,4.97,27.41
KEY,2026-05-11,2026-06-11,2026-06-12,22.57,21.058,-6.70%,25.594,21.058,PENDING,,,22.75,12.42,1.47,2.94,9.2,20.29,12.31,51.52
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,350.29,72.4,-1.86,5.69,0.37,21.89,67.76,121.44
KHC,2026-06-02,2026-06-12,2026-06-15,24.235,22.8701,-5.63%,26.9649,22.8701,PENDING,,,23.8,1.6,-0.79,1.58,5.72,5.86,0.77,-2.62
LIN,2026-03-24,2026-04-24,2026-04-27,508.6715,473.9241,-6.83%,578.1661,473.9241,PENDING,,,518.17,22.32,-0.63,0.5,2.71,5.21,25.3,12.7
LLY,2026-02-03,2026-06-05,2026-06-08,1159.0,990.4372,-14.54%,1496.1256,990.4372,PENDING,,,1122.5,4.8,-0.61,-1.94,11.7,20.86,9.62,37.97
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,174.1,22.18,-1.0,7.03,3.1,11.73,21.63,26.0
MAA,2026-03-09,2026-06-05,2026-06-08,137.6,128.3274,-6.74%,156.1452,128.3274,PENDING,,,136.44,0.55,-0.65,-1.78,8.54,7.84,5.73,-4.76
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,399.1,29.15,-0.38,1.39,13.23,22.19,34.13,57.9
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,62.15,16.46,1.06,-1.24,2.83,8.19,17.07,-4.05
MET,2026-02-05,2026-05-20,2026-05-21,82.91,74.576,-10.05%,99.5779,74.576,PENDING,,,87.4,12.36,-0.3,2.14,9.55,27.08,7.96,16.39
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,250.47,55.37,-0.16,-2.98,-1.41,7.79,36.02,53.7
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,55.4,87.86,6.27,16.07,12.97,2.73,88.05,107.72
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.3858,81.0305,-10.35%,109.0964,81.0305,PENDING,,,89.29,-7.45,-1.92,2.39,-1.59,3.63,-3.93,5.64
NDSN,2026-05-19,2026-06-09,2026-06-10,289.93,270.8659,-6.58%,328.0582,270.8659,PENDING,,,292.9,22.2,0.23,0.95,6.56,8.41,25.22,38.55
NTRS,2026-02-12,2026-04-16,2026-04-17,157.9465,141.4125,-10.47%,191.0143,141.4125,PENDING,,,174.84,29.32,1.23,2.49,7.2,28.41,27.52,65.95
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,302.89,40.27,-4.11,1.84,3.91,56.92,33.44,46.36
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,188.33,-2.78,-2.24,-8.49,-2.39,22.17,-0.25,-11.62
PFE,2026-02-03,2026-02-06,2026-02-09,26.7386,24.9384,-6.73%,30.339,24.9384,PENDING,,,26.04,8.09,0.15,1.32,2.8,-3.57,4.11,13.53
PG,2026-06-01,2026-06-16,,,139.9998,,,,PENDING,,,152.49,7.97,1.35,2.57,7.71,1.42,8.32,-2.12
PLD,2026-05-29,2026-06-12,2026-06-15,148.1647,141.875,-4.25%,160.7441,141.875,PENDING,,,146.12,16.22,-0.89,-0.23,4.73,10.49,14.86,41.96
PNC,2026-05-11,2026-06-09,2026-06-10,233.0,214.5114,-7.94%,269.9773,214.5114,PENDING,,,234.69,14.17,1.79,1.08,10.27,15.97,13.16,39.92
RL,2026-05-11,2026-06-12,2026-06-15,413.93,341.7352,-17.44%,558.3195,341.7352,PENDING,,,406.75,15.34,-1.36,3.99,24.46,16.8,10.45,58.14
STX,2026-06-09,2026-06-15,2026-06-16,1047.7285,822.6336,-21.48%,1497.9183,822.6336,PENDING,,,1031.34,275.15,1.23,21.91,29.65,145.35,260.12,720.8
TGT,2026-05-07,2026-06-11,2026-06-12,133.45,124.2851,-6.87%,151.7798,124.2851,PENDING,,,133.4,39.16,0.17,5.36,9.76,15.33,40.11,46.0
TPR,2026-01-20,2026-02-05,2026-02-06,144.6281,127.5936,-11.78%,178.6971,127.5936,PENDING,,,149.39,17.57,-1.06,2.59,15.85,4.65,21.92,91.76
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,259.68,42.16,-1.01,-1.7,-4.53,8.36,43.18,51.95
TROW,2026-02-03,2026-06-11,2026-06-12,107.8064,99.2168,-7.97%,124.9856,99.2168,PENDING,,,108.94,9.29,0.3,4.1,8.07,24.73,7.97,25.18
UAL,2026-03-06,2026-06-15,2026-06-16,121.09,91.6805,-24.29%,179.909,91.6805,PENDING,,,118.51,5.98,-1.22,8.1,27.64,27.17,10.92,60.15
VRSN,2026-04-24,2026-05-08,2026-05-11,285.9194,256.2102,-10.39%,345.3379,256.2102,PENDING,,,273.87,13.45,0.33,-3.53,-7.72,13.4,13.89,-0.94
VTRS,2026-02-26,2026-05-07,2026-05-08,17.1739,14.9876,-12.73%,21.5463,14.9876,PENDING,,,16.04,30.89,-1.72,-0.99,-1.96,17.09,39.88,86.91
