ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
GEV,2025-10-22,2025-12-10,2025-12-11,710.1973,551.3709,-22.36%,1027.85,551.3709,PENDING,,,882.64,35.23,3.71,6.74,6.36,38.22,41.66,162.82
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,,215.17,19.01,2.39,-2.24,-2.98,15.11,14.76,34.84
IRM,2025-11-05,2026-02-13,2026-02-17,110.0825,97.9786,-11.00%,134.2904,97.9786,PENDING,,,101.94,23.9,2.34,-5.19,-6.82,30.32,3.96,19.32
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1511.4301,24.55,0.85,5.09,1.03,23.81,45.09,112.56
LHX,2025-11-24,2026-01-05,2026-01-06,310.5981,272.6801,-12.21%,386.4341,272.6801,PENDING,,,345.48,18.09,-2.09,-5.66,-2.66,22.62,22.61,67.42
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,308.47,1.49,-0.12,-5.57,-5.78,-2.96,3.2,2.8
MNST,2025-12-11,2025-12-22,2025-12-23,77.82,72.2784,-7.12%,88.9031,72.2784,PENDING,,,73.96,-3.53,0.37,-4.01,-11.7,-1.99,15.33,30.05
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,51.28,73.89,-0.19,-3.81,2.83,65.69,103.17,58.03
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,90.23,13.16,0.82,-2.79,-1.45,12.36,28.67,30.59
NEM,2025-10-27,2025-12-11,2025-12-12,101.9237,77.2923,-24.17%,151.1866,77.2923,PENDING,,,98.14,-1.51,2.44,-10.94,-19.48,-1.01,20.69,108.16
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,26.77,9.31,-0.74,0.6,0.45,8.7,15.26,9.63
PPL,2025-10-29,2026-02-24,2026-02-25,37.7769,35.8358,-5.14%,41.659,35.8358,PENDING,,,36.9,6.16,0.96,-4.75,-0.7,6.98,5.01,8.85
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,114.92,40.84,6.81,2.38,1.35,45.51,,
RTX,2026-02-25,2026-03-02,2026-03-03,213.01,193.7801,-9.03%,251.4698,193.7801,PENDING,,,194.82,6.58,-1.69,-5.45,-4.93,9.63,24.01,47.33
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,49.25,29.08,5.62,9.54,-3.15,29.93,45.02,22.95
SRE,2025-11-03,2026-02-26,2026-02-27,95.5141,89.0965,-6.72%,108.3494,89.0965,PENDING,,,93.46,6.59,1.9,-1.91,0.6,7.86,14.76,37.59
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,144.42,13.33,2.51,1.86,-7.82,15.48,27.25,100.95
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,59.7,2.67,2.61,-3.44,-5.76,3.32,13.3,2.3
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,424.94,9.45,3.55,0.82,-8.81,10.58,4.77,22.48
ULTA,2025-10-29,2025-12-05,2025-12-08,611.84,502.1891,-17.92%,831.1419,502.1891,PENDING,,,516.11,-14.69,-2.62,-0.12,-24.42,-13.11,-1.03,51.4
UNP,2025-10-23,2025-12-12,2025-12-15,238.7523,217.5285,-8.89%,281.1999,217.5285,PENDING,,,238.37,3.59,1.47,-1.59,-9.95,2.22,9.25,3.92
