Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
58,Industrial Gases,Materials,97.72,42,22,5,30,"LIN,APD"
59,Interactive Home Entertainment,Communication Services,97.56,41,29,79,72,"EA,TTWO"
60,Electronic Equipment & Instruments,Information Technology,97.36,40,21,34,43,"KEYS,TDY,TRMB,ZBRA,ROP"
61,Construction Materials,Materials,96.08,39,62,66,68,"MLM,VMC,CRH"
62,Restaurants,Consumer Discretionary,95.47,38,32,17,20,"SBUX,YUM,MCD,DRI,DPZ,CMG"
63,Personal Care Products,Consumer Staples,95.37,37,47,40,22,"EL,PG,KVUE"
64,Health Care Supplies,Health Care,95.13,36,35,42,4,"ALGN,WST,COO"
65,Casinos & Gaming,Consumer Discretionary,94.71,35,55,83,80,"LVS,MGM,WYNN"
66,Environmental & Facilities Services,Industrials,94.4,34,25,28,31,"WM,RSG,ROL,VLTO"
67,Household Products,Consumer Staples,94.09,33,30,4,7,"CL,CHD,CLX,KMB"
68,Building Products,Industrials,93.94,32,50,23,44,"JCI,TT,AOS,ALLE,MAS,CARR,LII,BLDR"
69,Life & Health Insurance,Financials,93.88,31,40,50,46,"PFG,GL,AFL,PRU,MET"
70,Movies & Entertainment,Communication Services,93.77,30,16,39,89,"LYV,TKO,DIS,NFLX,PSKY"
71,Paper & Plastic Packaging Products & Materials,Materials,93.39,29,48,11,15,"PKG,SW,AVY,AMCR,IP"
72,Automotive Retail,Consumer Discretionary,92.66,28,53,74,91,"CVNA,ORLY,AZO"
73,Home Improvement Retail,Consumer Discretionary,92.23,27,44,22,66,"LOW,HD"
74,Telecom Tower REITs,Real Estate,91.15,26,9,18,8,"CCI,AMT,SBAC"
75,Diversified Support Services,Industrials,90.98,25,19,21,33,"LDOS,CTAS,CPRT"
76,Financial Exchanges & Data,Financials,90.64,24,15,31,51,"CBOE,CME,NDAQ,MSCI,ICE,MCO,SPGI,COIN,FDS"
77,Asset Management & Custody Banks,Financials,90.2,23,37,63,70,"IVZ,BEN,NTRS,BK,STT,AMP,BLK,TROW,APO,BX,KKR,ARES"
78,Packaged Foods & Meats,Consumer Staples,89.63,22,28,14,6,"HSY,TSN,SJM,MDLZ,CAG,KHC,MKC,HRL,GIS,LW,CPB"
79,Multi-Family Residential REITs,Real Estate,89.45,21,18,13,9,"UDR,EQR,CPT,ESS,MAA,AVB"
80,Cable & Satellite,Communication Services,88.63,20,17,0,3,"CMCSA,CHTR"
81,Homebuilding,Consumer Discretionary,88.2,19,38,26,62,"PHM,DHI,NVR,LEN"
82,Consumer Finance,Financials,88.13,18,45,78,85,"SYF,AXP,COF"
83,Life Sciences Tools & Services,Health Care,88.08,17,34,64,11,"CRL,TMO,TECH,MTD,DHR,IQV,A,WAT"
84,Health Care Equipment,Health Care,87.52,16,20,37,26,"HOLX,BDX,EW,IDXX,RMD,SYK,MDT,ZBH,RVTY,GEHC,DXCM,ISRG,STE,ABT,PODD,BAX,BSX"
85,Internet Services & Infrastructure,Information Technology,86.88,15,11,20,23,"AKAM,VRSN,GDDY"
86,Distillers & Vintners,Consumer Staples,84.04,14,31,16,0,"STZ,BF.B"
87,Publishing,Communication Services,83.03,13,6,19,49,"NWSA,NWS"
88,Transaction & Payment Processing Services,Financials,80.43,12,8,10,13,"XYZ,CPAY,JKHY,MA,V,GPN,FIS,PYPL,FISV"
89,Application Software,Information Technology,80.06,11,4,57,82,"PLTR,APP,DDOG,CDNS,PTC,SNPS,ADSK,FICO,ORCL,CRM,ADBE,INTU,TYL,WDAY"
90,Systems Software,Information Technology,79.57,10,5,43,35,"CRWD,FTNT,MSFT,PANW,GEN,NOW"
91,Advertising,Communication Services,78.53,9,0,1,1,"OMC,TTD"
92,Research & Consulting Services,Industrials,77.99,8,3,2,10,"EFX,VRSK"
93,Insurance Brokers,Financials,77.89,7,10,7,12,"WTW,AON,MRSH,AJG,BRO,ERIE"
94,Managed Health Care,Health Care,77.0,6,7,6,0,"CNC,UNH,ELV,MOH,HUM"
95,Distributors,Consumer Discretionary,75.75,5,36,8,47,"GPC,POOL"
96,Office REITs,Real Estate,74.13,4,14,0,30,"ARE,BXP"
97,Real Estate Services,Real Estate,73.14,3,13,25,74,"CBRE,CSGP"
98,EDP Services,Technology,71.47,2,2,35,83,"PDD,ZS"
99,IT Consulting & Other Services,Information Technology,71.35,1,12,38,2,"IBM,CTSH,EPAM,ACN,IT"
100,Human Resource & Employment Services,Industrials,69.47,0,1,3,19,"ADP,PAYX,PAYC"
101,Computer Software,Technology,63.86,0,0,9,59,"SHOP,TRI,MSTR,TEAM"
