ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,51.28,73.89,-1.57,2.5,-6.73,42.88,87.56,100.0
MRVL,2026-02-03,2026-04-01,2026-04-02,102.3,75.2423,-26.45%,156.4154,75.2423,PENDING,,,119.93,41.23,4.79,12.39,28.54,41.8,38.09,135.94
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,94.48,18.49,0.33,1.76,3.21,21.38,15.09,49.54
NOC,2025-11-10,2026-01-12,2026-01-13,637.1194,555.0568,-12.88%,801.2447,555.0568,PENDING,,,690.57,21.5,0.45,-0.92,-6.04,20.06,11.9,45.7
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,27.22,11.15,-0.91,-4.66,0.22,9.48,7.21,29.01
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,129.88,59.17,0.42,9.55,13.96,43.91,,
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,218.46,13.71,-0.11,27.34,13.55,21.24,17.31,4.15
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,52.54,37.7,1.27,5.02,9.21,24.73,54.8,63.39
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8345,86.8494,PENDING,,,99.75,13.77,0.88,2.4,8.04,16.31,7.62,60.84
TER,2026-03-03,2026-04-08,2026-04-09,360.0,303.4471,-15.71%,473.1059,303.4471,PENDING,,,364.21,88.24,1.65,16.66,21.09,63.77,160.2,401.66
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,152.62,19.77,1.36,5.73,2.93,16.84,33.23,145.8
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,65.42,12.5,1.19,1.74,8.6,17.35,22.73,16.32
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,460.11,18.5,2.37,7.47,6.1,22.52,9.01,46.53
VRT,2025-11-07,2026-02-11,2026-02-12,243.892,169.8939,-30.34%,391.888,169.8939,PENDING,,,287.64,77.59,2.35,10.9,6.54,67.72,81.16,351.26
